DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,07/07/2023," 1,237.84 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,149.52 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 826.40 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,808.68 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,551.88 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,945.72 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,258.44 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 4,066.44 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,068.39 ",REDACTED PERSONAL DATA,Invoice,Client Conts - Direct Payments
Adult Social Services Directorate,07/07/2023, 699.52 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 4,313.04 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 642.48 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 912.40 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,979.12 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 3,205.16 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,939.56 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,449.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 544.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,189.80 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 717.60 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,750.67 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,152.92 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 848.80 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 780.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 946.44 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 897.32 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 9,214.28 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,515.52 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,103.96 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 934.24 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,239.96 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 3,333.24 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,080.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,107.92 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,750.44 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 974.44 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 506.60 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 950.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 802.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,696.52 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 655.40 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 511.68 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 692.39 ,REDACTED PERSONAL DATA,Invoice,Client Conts - Direct Payments
Adult Social Services Directorate,07/07/2023," 3,782.84 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 4,462.24 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 805.96 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 544.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 5,328.04 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 748.80 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 8,979.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 877.60 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 780.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,400.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,337.28 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,491.84 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 753.92 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,003.80 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 864.12 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 3,449.52 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,471.96 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 841.76 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,100.98 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,362.84 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 551.28 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 982.32 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 762.92 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,908.52 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,791.56 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 571.88 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,256.28 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 599.48 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 789.36 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 708.64 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 769.76 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 742.60 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 931.44 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 694.04 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,224.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,275.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 540.84 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,547.48 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,622.76 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,126.88 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,672.64 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,176.36 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 4,196.44 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,945.26 ",REDACTED PERSONAL DATA,Invoice,Client Conts - Direct Payments
Adult Social Services Directorate,07/07/2023, 998.28 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,378.52 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 686.76 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,624.56 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Environment & Community Services Directorate,07/07/2023, 671.00 ,REDACTED PERSONAL DATA,Invoice,Planning Application Fees
Adult Social Services Directorate,07/07/2023, 764.68 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,436.48 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 772.68 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,403.96 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,517.60 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 4,834.32 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 536.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 8,431.72 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,803.52 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 960.76 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,733.92 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,300.64 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,750.40 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 2,593.49 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 3,640.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 826.24 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,160.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 912.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 986.08 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 4,496.47 ",REDACTED PERSONAL DATA,Invoice,Client Conts - Direct Payments
Adult Social Services Directorate,07/07/2023," 3,868.80 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 733.32 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 644.48 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 745.16 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 720.88 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,249.76 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 645.40 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 676.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 5,387.67 ",REDACTED PERSONAL DATA,Invoice,Client Conts - Direct Payments
Adult Social Services Directorate,07/07/2023, 611.24 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,440.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,068.00 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 695.88 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 3,408.76 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,353.24 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 795.52 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 574.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 913.60 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 544.52 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 793.60 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023, 753.48 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,618.48 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,07/07/2023," 1,258.84 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,07/07/2023," 4,000.00 ",ALBEMARLE PRIMARY SCHOOL,Invoice,SEN Inclusion
Environment & Community Services Directorate,10/07/2023," 1,084.07 ",Cowley Security Locksmiths,Invoice,Materials
Environment & Community Services Directorate,10/07/2023," 4,594.53 ",Rexel (UK) LTD,Invoice,Materials
Environment & Community Services Directorate,10/07/2023," 1,676.61 ",Wolseley UK Limited,Invoice,Materials
Resources Directorate,10/07/2023," 3,605.71 ",Royal Mail Group Ltd,Invoice,Postage
Adult Social Services Directorate,10/07/2023," 39,804.00 ",Kingston Hospital NHS FT,Invoice,Gum Service - Kingston Hosp
Environment & Community Services Directorate,10/07/2023," 2,117.41 ",Screwfix Direct Ltd T/as Trade,Invoice,Materials
Environment & Community Services Directorate,10/07/2023," 1,460.94 ",Clive Barford Ltd,Invoice,Materials
Chief Executives Directorate,10/07/2023," 1,562.11 ",Newsquest Media Group Ltd,Invoice,Advertising / Publicity
Environment & Community Services Directorate,10/07/2023," 36,829.66 ",F M Conway Limited,Invoice,Materials
Chief Executives Directorate,10/07/2023," 61,059.00 ",City Of London (London Council,Invoice,London Boroughs Grants Cmttee
Environment & Community Services Directorate,10/07/2023," 30,549.60 ",HAYS SPECIALIST RECRUITMENT GR,Invoice,Materials
Environment & Community Services Directorate,10/07/2023," 3,094.59 ",PARMENTER BUILDERS LTD (P M PA,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,10/07/2023," 8,538.34 ",SW1LIGHTING & ELECTRICAL LTD,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,10/07/2023," 2,055.13 ",EDMUNDSON ELECTRICAL LTD,Invoice,Materials
Children's Services Directorate,10/07/2023," 1,908.00 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport
Environment & Community Services Directorate,10/07/2023," 3,410.56 ",MARSHALLS MONO LTD,Invoice,Building Works Stores
Environment & Community Services Directorate,10/07/2023," 3,048.96 ",RBC SCAFFOLDING LTD,Invoice,Materials
Environment & Community Services Directorate,10/07/2023," 45,129.65 ",ABACUS LIGHTING LTD,Invoice,Materials
