Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,AJ And Friends C.I.C,12527571,45208,12300201930,1720,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Business Growth Team,R307050,REDACTED,12534940,45208,12300201897,1475,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,TuVida TA Crossroads Together,12501420,45208,12300201870,1466.43,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,EA IAPT,R307124,Thriiver Ltd,12530686,45208,12300201738,1280,Services - Professional Fees,R4400,Information Communication Technology,P1019,Telecommunications,P2165,Telecommunications,P3245
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Pensions Recharge,R401503,Hewer Facilities Management Ltd,12533810,45208,12300202094,1187.75,R&M Building Planned,R2004,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Highways,C300003,Jones Lighting Ltd,12507109,45208,12300201999,1093.35,"Conversion, Renovation & Improvement",C1101,Highway Equipment & Materials,P1015,Street Furniture & Ironworks,P2138,Street Furniture & Ironworks,P3195
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Additonal Learning Needs,R161070,Randstad Solutions Limited,12503988,45208,12300202100,1030,Services - Professional Fees,R4400,Human Resources,P1018,Temporary & Agency Staff,P2157,Temporary & Agency Staff,P3215
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,HQ,R204020,CWaC Leisure CIC T/A Brio Leisure,12514833,45208,12300202030,1022.5,Marketing \ Non-staff advertising,R4317,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Inter Authority England,R161067,Bright Futures Educational Trust (The Orchards),12533295,45208,12300201875,792,TPP -Other LA's,R5200,Education,P1008,Educational Placements,P2059,Educational Placements,P3081
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Cemeteries General,R302420,Stephen Johnstone & Son Independent Funeral Directors,12508797,45208,12300201948,780,Services - Fees and Charges,R4401,Environmental Services,P1009,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Cemeteries General,R302420,Stephen Johnstone & Son Independent Funeral Directors,12508797,45208,12300201956,780,Services - Fees and Charges,R4401,Environmental Services,P1009,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Public Conveniences,R300608,Portakabin Ltd,12500880,45208,12300201781,754.01,Services - Fees and Charges,R4401,"Works - Construction, Repair & Maintenance",P1031,Buildings,P2231,Buildings,P3393
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Pupil Premium Plus,R161103,National Association Of Virtual School Heads,12507306,45208,12300201942,750,Subscriptions,R4701,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Adoption Support Fund,R160614,Beautiful Minds Talking Therapy Service Ltd,12533989,45208,12300201983,750,Services - Professional Fees,R4400,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,In House Mental Hlth West,R202208,REDACTED,12508277,45208,12300202060,726.2,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Adoption Support Fund,R160614,Achieve360,12530426,45208,12300201894,720,Services - Professional Fees,R4400,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Community & Mental Health Service,P3338
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,PLO Children in Care,R160703,Westbury Health Limited,12504178,45208,12300202052,684,Allowances and Assistance,R6304,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Nicholas House,R309404,Lord Of The Rungs,12502230,45208,12300202022,650.01,Window Cleaning,R2701,Cleaning & Janitorial,P1004,Cleaning Service,P2038,Cleaning Service,P3048
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,TuVida TA Crossroads Together,12501420,45208,12300201889,618,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Adoption Support Fund,R160614,Beautiful Minds Talking Therapy Service Ltd,12533989,45208,12300202110,600,Services - Professional Fees,R4400,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Adoption Support Fund,R160614,Pathways Therapeutic Services,12531017,45208,12300201913,570,Services - Professional Fees,R4400,Social Community Care Supplies & Services - Adult,P1024,"Advice, Advocacy & Counselling Services",P2182,"Advice, Advocacy & Counselling Services",P3274
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Nicholas House,R309404,Lord Of The Rungs,12502230,45208,12300202032,550,Window Cleaning,R2701,Cleaning & Janitorial,P1004,Cleaning Service,P2038,Cleaning Service,P3048
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,Medgen Limited,12521055,45208,12300202011,535.62,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Economic Growth,C300009,Strutt & Parker,12501127,45208,12300202135,531,External Professional Fees,C6002,Consultancy,P1006,Property,P2051,Property,P3073
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Local Bus Northwich & Winsford,R305804,D&G Bus Ltd,12501397,45208,129000471792,525,TPP -Transport Operators,R5850,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,R Sanchez(Chester House),12517858,45208,12300201961,520,Accommodation Costs,R4900,Social Community Care Supplies & Services - Adult,P1024,Homeless Support,P2190,Homeless Support,P3283
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Special Needs Care Ltd,12512753,45209,129000472303,387574.89,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,1st Enable Limited,12504695,45209,129000472256,251535.65000000008,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Mental Health Services,P2192,Mental Health Services,P3286
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Public Health,Integrated Sexual Health Service,R203100,HCRG Care Services Ltd,12505322,45209,12300202303,216249.99,Services - Fees and Charges,R4401,Healthcare,P1014,Services,P2120,Services,P3176
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,We Support Ltd T/A We Support,12505278,45209,129000471919,180110.66999999995,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Orchard Manor Care Home,12500405,45209,129000472179,129896.04999999994,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,London & Manchester Healthcare T/A Kitwood House,12530343,45209,129000472350,104288.15999999999,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,ICT Client Budget,R404303,Cheshire East Council,12515024,45209,12300200850,98583.3,Services - Fees and Charges,R4401,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Care and Support TM Ltd,12502168,45209,129000472216,93390.77000000002,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Barchester Healthcare Oak Grange,12504246,45209,129000472249,92461.6,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Prospect House (Malpas) Ltd,12500220,45209,129000472170,77021.57,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,The Willows Care Home,12500369,45209,129000472178,71595.69,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Park Homes UK Ltd,12531327,45209,129000472380,59036.76000000001,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Deaf Society T/A Deafness Support Network,12514844,45209,129000472313,57456.34999999999,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Oaklands Nursing Home,12502463,45209,129000472220,54779.200000000004,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Hillcrest Residential Home,12502810,45209,129000472229,53724.640000000014,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
