Cost Centre,Supplier,Date,Account,Amount
People Services,TECHYARD LTD,16/08/2023,Agency / Temp Staff,8775.00
Planning and Performance,ADECCO UK LTD,11/07/2023,Agency / Temp Staff,165.61
Planning and Performance,ADECCO UK LTD,19/07/2023,Agency / Temp Staff,574.08
Planning and Performance,ADECCO UK LTD,26/07/2023,Agency / Temp Staff,165.61
Planning and Performance,ADECCO UK LTD,02/08/2023,Agency / Temp Staff,662.42
Planning and Performance,ADECCO UK LTD,09/08/2023,Agency / Temp Staff,13944.00
Planning and Performance,ADECCO UK LTD,09/08/2023,Agency / Temp Staff,8715.00
Planning and Performance,ADECCO UK LTD,27/09/2023,Agency / Temp Staff,44.16
Planning and Performance,CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,397.96
Planning and Performance,SNAP SURVEYS LTD,06/09/2023,Professional Fees,2260.00
Planning and Performance,VICTIMFOCUS LTD,20/09/2023,Professional Fees,9750.00
PPA Holding Account,BABY BASICS LIVERPOOL,16/08/2023,Creditor Holding Account,2390.00
PPA Holding Account,BLACKBURNE HOUSE,26/07/2023,Creditor Holding Account,891.80
Print Services,ALPHATEC 2000 LTD,12/07/2023,Maintenance Specialist Operation Equipment,2590.00
Print Services,ANTALIS LTD,05/07/2023,Paper (Photocopiers & Printers),841.86
Print Services,ANTALIS LTD,05/07/2023,Paper (Photocopiers & Printers),747.68
Print Services,ANTALIS LTD,26/07/2023,Paper (Photocopiers & Printers),720.86
Print Services,ANTALIS LTD,26/07/2023,Paper (Photocopiers & Printers),550.18
Print Services,ANTALIS LTD,02/08/2023,Paper (Photocopiers & Printers),987.55
Print Services,ANTALIS LTD,23/08/2023,Paper (Photocopiers & Printers),2258.20
Print Services,ANTALIS LTD,30/08/2023,Carriage,20.00
Print Services,ANTALIS LTD,30/08/2023,Paper (Photocopiers & Printers),984.00
Print Services,ANTALIS LTD,30/08/2023,Paper (Photocopiers & Printers),854.99
Print Services,ANTALIS LTD,27/09/2023,Paper (Photocopiers & Printers),789.70
Print Services,ANTALIS LTD,27/09/2023,Paper (Photocopiers & Printers),512.00
Print Services,GB GRAPHIC SERVICES,26/07/2023,Maintenance Specialist Operation Equipment,665.00
Print Services,GRAPHIC DESIGN SUPPLIES LTD,26/07/2023,Specialist Equipment,596.94
Print Services,GRAPHIC DESIGN SUPPLIES LTD,26/07/2023,Carriage,7.95
Print Services,GRAPHIC DESIGN SUPPLIES LTD,02/08/2023,Carriage,7.95
Print Services,GRAPHIC DESIGN SUPPLIES LTD,02/08/2023,Paper (Photocopiers & Printers),543.35
Print Services,GRAPHIC DESIGN SUPPLIES LTD,13/09/2023,Specialist Equipment,415.89
Print Services,GRAPHIC DESIGN SUPPLIES LTD,13/09/2023,Carriage,7.95
Print Services,GRAPHIC DESIGN SUPPLIES LTD,13/09/2023,Paper (Photocopiers & Printers),110.40
Print Services,XEROX UK LTD (XEROX UK),30/08/2023,Photocopier Machines - Running Costs,44694.79
Proceeds of Crime Holding Account,EAST LIVERPOOL RDA,16/08/2023,Creditor Holding Account,1270.00
Proceeds of Crime Holding Account,HMCTS (NERCU),05/07/2023,Creditor Holding Account,13600.00
Proceeds of Crime Holding Account,HMCTS (NERCU),19/07/2023,Creditor Holding Account,1941.00
Proceeds of Crime Holding Account,HMCTS (NERCU),19/07/2023,Creditor Holding Account,7000.00
Proceeds of Crime Holding Account,HMCTS (NERCU),26/07/2023,Creditor Holding Account,1352.73
Proceeds of Crime Holding Account,HMCTS (NERCU),02/08/2023,Creditor Holding Account,2433.00
Proceeds of Crime Holding Account,HMCTS (NERCU),13/09/2023,Creditor Holding Account,15749.87
Proceeds of Crime Holding Account,HOME OFFICE,05/07/2023,Creditor Holding Account,5640.00
Proceeds of Crime Holding Account,HOME OFFICE,05/07/2023,Creditor Holding Account,52644.77
Proceeds of Crime Holding Account,HOME OFFICE,05/07/2023,Creditor Holding Account,1152.88
Proceeds of Crime Holding Account,HOME OFFICE,05/07/2023,Creditor Holding Account,8409.93
Proceeds of Crime Holding Account,HOME OFFICE,05/07/2023,Creditor Holding Account,1409.03
Proceeds of Crime Holding Account,HOME OFFICE,19/07/2023,Creditor Holding Account,2540.00
Proceeds of Crime Holding Account,HOME OFFICE,19/07/2023,Creditor Holding Account,2804.59
Proceeds of Crime Holding Account,HOME OFFICE,19/07/2023,Creditor Holding Account,2725.00
Proceeds of Crime Holding Account,HOME OFFICE,19/07/2023,Creditor Holding Account,10329.00
Proceeds of Crime Holding Account,HOME OFFICE,19/07/2023,Creditor Holding Account,4010.00
Proceeds of Crime Holding Account,HOME OFFICE,19/07/2023,Creditor Holding Account,1750.00
Proceeds of Crime Holding Account,HOME OFFICE,26/07/2023,Creditor Holding Account,1686.19
Proceeds of Crime Holding Account,HOME OFFICE,26/07/2023,Creditor Holding Account,46347.33
Proceeds of Crime Holding Account,HOME OFFICE,26/07/2023,Creditor Holding Account,1160.00
Proceeds of Crime Holding Account,HOME OFFICE,26/07/2023,Creditor Holding Account,1565.49
Proceeds of Crime Holding Account,HOME OFFICE,02/08/2023,Creditor Holding Account,1852.55
Proceeds of Crime Holding Account,HOME OFFICE,09/08/2023,Creditor Holding Account,13198.61
Proceeds of Crime Holding Account,HOME OFFICE,09/08/2023,Creditor Holding Account,1086.14
Proceeds of Crime Holding Account,HOME OFFICE,09/08/2023,Creditor Holding Account,1841.41
Proceeds of Crime Holding Account,HOME OFFICE,09/08/2023,Creditor Holding Account,4920.00
Proceeds of Crime Holding Account,HOME OFFICE,16/08/2023,Creditor Holding Account,41501.18
Proceeds of Crime Holding Account,HOME OFFICE,23/08/2023,Creditor Holding Account,2910.00
Proceeds of Crime Holding Account,HOME OFFICE,23/08/2023,Creditor Holding Account,4055.00
Proceeds of Crime Holding Account,HOME OFFICE,30/08/2023,Creditor Holding Account,3749.53
Proceeds of Crime Holding Account,HOME OFFICE,13/09/2023,Creditor Holding Account,12830.64
Proceeds of Crime Holding Account,HOME OFFICE,20/09/2023,Creditor Holding Account,9950.00
Proceeds of Crime Holding Account,HOME OFFICE,27/09/2023,Creditor Holding Account,10420.00
Procurement,CAPITA BUSINESS SERVICES LTD (TRAVEL),02/08/2023,Public Transport & Parking,0.08
Professional Standards,ADECCO UK LTD,12/07/2023,Agency / Temp Staff,922.94
Professional Standards,CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,207.14
Professional Standards,CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,63.80
Public & Employers Liability -,GL DEPARTMENT FOR WORK AND PENSIONS,19/07/2023,Public Liability,688.00
Public & Employers Liability -,GL DONOGHUE SOLICITORS,05/07/2023,Legal Costs,8850.00
Public & Employers Liability -,GL DONOGHUE SOLICITORS,09/08/2023,Public Liability,2550.00
Public & Employers Liability -,GL RALLI LTD,27/09/2023,Legal Costs,24500.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,19/07/2023,Public Liability,6000.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,02/08/2023,Legal Costs,6800.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,02/08/2023,Legal Costs,750.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,09/08/2023,Legal Costs,7650.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,13/09/2023,Public Liability,1450.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,27/09/2023,Public Liability,3000.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,27/09/2023,Public Liability,2450.00
Public & Employers Liability -,GL SLATER & GORDON UK LLP (MANC CLIENT),09/08/2023,Public Liability,3500.00
Public & Employers Liability -,GL SLATER & GORDON UK LLP (MANC CLIENT),09/08/2023,Legal Costs,18500.00
,Public Protection Investigations & Hidden HDaArTmA NCoLIrNthIC - LcTsD,30/08/2023,Professional Fees,1886.94
PVP Exploitation North,CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,97.29
PVP,HRU Investigations SPECIALIST COMPUTER CENTRES PLC,30/08/2023,Hardware - purchase,6280.09
PVP Investigations East,COMMUNICATION NORTH WEST LTD,30/08/2023,Professional Fees,731.90
PVP Investigations North,COMMUNICATION NORTH WEST LTD,02/08/2023,Professional Fees,679.56
PVP Investigations North,COMMUNICATION NORTH WEST LTD,30/08/2023,Professional Fees,658.91
PVP Investigations North,COMMUNICATION NORTH WEST LTD,20/09/2023,Professional Fees,762.65
PVP Investigations West,SPECIALIST COMPUTER CENTRES PLC,09/08/2023,Hardware - purchase,9380.16
PVP,SGU CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,541.80
PVP Vulnerability Hub,CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,180.00
Regional,ACC Lead POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,02/08/2023,Collaboration service,7760.73
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,05/07/2023,Recruitment Expenses,1935.90
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,26/07/2023,Recruitment Expenses,1362.30
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,02/08/2023,Recruitment Expenses,1218.90
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,02/08/2023,Recruitment Expenses,2261.25
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,09/08/2023,Recruitment Expenses,932.10
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,23/08/2023,Recruitment Expenses,1974.45
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,23/08/2023,Recruitment Expenses,1075.50
Resourcing and Talent Management,CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,120.42
Resourcing and Talent Management,CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,19.20
Resourcing and Talent Management,COLLEGE OF POLICING,05/07/2023,Other Third Party Payments,665.52
Resourcing and Talent Management,COLLEGE OF POLICING,05/07/2023,Other Third Party Payments,631.68
Resourcing and Talent Management,COLLEGE OF POLICING,26/07/2023,Other Third Party Payments,642.85
Resourcing and Talent Management,COLLEGE OF POLICING,06/09/2023,Other Third Party Payments,8280.00
Resourcing and Talent Management,GLOBAL MEDIA GROUP SERVICES LTD,30/08/2023,Advertising,2721.43
Resourcing and Talent Management,INDIGO PROMOTIONS LTD,13/09/2023,Promotional material,750.00
Resourcing and Talent Management,INDIGO PROMOTIONS LTD,27/09/2023,Promotional material,535.00
Resourcing and Talent Management,INDIGO PROMOTIONS LTD,27/09/2023,Promotional material,535.00
Roads and Crime Operations,CAPITA BUSINESS SERVICES LTD (TRAVEL),27/07/2023,Hotel Accommodation,479.17
Roads and Crime Operations,CAPITA BUSINESS SERVICES LTD (TRAVEL),02/08/2023,Public Transport & Parking,416.40
Roads and Crime Operations,CLARITY INFORMATION SOLUTIONS LTD,30/08/2023,Professional Fees,599.00
Roads and Crime Operations,COLENA LTD,19/07/2023,Other Operational Expenses,705.00
Roads and Crime Operations,COLENA LTD,19/07/2023,Other Operational Expenses,580.00
Roads and Crime Operations,D.TEC INTERNATIONAL LTD,09/08/2023,Specialist Equipment,8605.00
Roads and Crime Operations,D.TEC INTERNATIONAL LTD,20/09/2023,Specialist Equipment,8585.00
Roads and Crime Operations,JPL HAULAGE LTD,13/09/2023,Ex-Gratia Payments,1158.00
Roads and Crime Operations,LASER TECH UK LTD,19/07/2023,Maintenance / Consumables Specialist Operational Equipment,629.79
Roads and Crime Operations,LASER TECH UK LTD,30/08/2023,Maintenance / Consumables Specialist Operational Equipment,702.50
Roads and Crime Operations,SPANSET LTD,23/08/2023,Carriage,12.00
Roads and Crime Operations,SPANSET LTD,23/08/2023,Specialist Equipment,896.00
Roads and Crime Operations,UNIPAR SERVICES,16/08/2023,Maintenance / Consumables Specialist Operational Equipment,532.00
Roads and Crime Operations,UNIPAR SERVICES,06/09/2023,Maintenance / Consumables Specialist Operational Equipment,1283.00
Roads and Crime Support,NEC SOFTWARE SOLUTIONS UK LTD,23/08/2023,Other Operational Expenses,15000.00
Runcorn Command C G,PROPERTY ENTERPRISES LTD,23/08/2023,Ex-Gratia Payments,600.00
Runcorn,LPU Neighbourhood BIKERIGHT! LTD,05/07/2023,Bicycle Repairs & Maintenance,376.17
Runcorn,LPU Neighbourhood CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,400.75
Runcorn,LPU Response DRAEGER SAFETY UK LTD,26/07/2023,Specialist Equipment,1185.40
Runcorn,LPU Response DRAEGER SAFETY UK LTD,09/08/2023,Specialist Equipment,1185.40
Serious and Organised Crime Unit,CAPITA BUSINESS SERVICES LTD (TRAVEL),27/07/2023,Hotel Accommodation,895.52
Serious and Organised Crime Unit,CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,152.93
Serious and Organised Crime Unit,CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,136.29
Serious and Organised Crime Unit,COLLEGE OF POLICING,02/08/2023,External Training Courses,1028.00
Serious and Organised Crime Unit,DEWVA,02/08/2023,External Training Courses,2730.00
Serious and Organised Crime Unit J & S,ACCESSORIES LTD,12/07/2023,Uniform - PPE,639.97
Serious and Organised Crime Unit,THINK DIFFERENT EVENTS LTD,12/07/2023,External Training Courses,1238.00
Serious and Organised Crime Unit,WIRRAL CUSTOM CAMPERS,06/09/2023,Ex-Gratia Payments,720.00
Serious Violence Duty,HER MAJESTY’S PRISON AND PROBATION SERVICE,27/09/2023,Basic Pay,14462.93
SPOC Telecommunications CollaborationPOLICE,AND CRIME COMMISSIONER FOR NORTH WALES,27/09/2023,Collaboration service,234481.63
Stock,CIVIL DEFENCE SUPPLY LTD,06/09/2023,Firearms Stock,4856.06
Stock,GMK LTD,16/08/2023,Firearms Stock,9360.00
Stock,GMK LTD,16/08/2023,Firearms Stock,9360.00
Stock,HOME OFFICE,23/08/2023,Firearms Stock,9483.00
Stores,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),20/09/2023,Specialist Equipment,2703.09
Strategic Change and Portfolio ManagemenCtAPITA,BUSINESS SERVICES LTD (TRAVEL),27/07/2023,Hotel Accommodation,70.83
Strategic Public Protection Unit - cs,CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,188.98
Strategic Public Protection Unit - cs,COMMUNICATION NORTH WEST LTD,27/09/2023,Professional Fees,748.10
Strategic Public Protection Unit - cs,SPECIALIST COMPUTER CENTRES PLC,02/08/2023,Hardware - purchase,2579.56
Supplies and Logistics,ADARE SEC LTD,09/08/2023,Specialist Equipment,1056.74
Supplies and Logistics,AMZ EXXPOZED,24/07/2023,Specialist Equipment,792.78
Supplies and Logistics,AMZ EXXPOZED,18/09/2023,Specialist Equipment,777.97
Supplies and Logistics,ARCO LTD,16/08/2023,Specialist Equipment,2050.65
Supplies and Logistics,BKS (MADE TO MEASURE) LTD,13/09/2023,Specialist Equipment,3721.00
Supplies and Logistics,CHILTERN GLOBAL LTD,23/08/2023,Specialist Equipment,2499.75
Supplies and Logistics,COONEEN DEFENCE LTD,30/08/2023,Specialist Equipment,1335.50
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),20/09/2023,Specialist Equipment,13349.28
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),27/09/2023,Specialist Equipment,19241.63
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),27/09/2023,Specialist Equipment,61925.82
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),27/09/2023,Specialist Equipment,22919.14
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),27/09/2023,Specialist Equipment,1506.41
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),27/09/2023,Specialist Equipment,11261.47
Supplies and Logistics,DX NETWORK SERVICES LTD,13/07/2023,Postage Costs,3818.15
Supplies and Logistics,HI-TEC EUROPE LTD,20/09/2023,Specialist Equipment,621.14
Supplies and Logistics,INSIGHT DIRECT (UK) LTD,06/09/2023,Specialist Equipment,1187.88
Supplies and Logistics,IOMA CLOTHING COMPANY LTD,26/07/2023,Specialist Equipment,696.75
Supplies and Logistics,IOMA CLOTHING COMPANY LTD,13/09/2023,Specialist Equipment,819.00
Supplies and Logistics,IOMA CLOTHING COMPANY LTD,20/09/2023,Specialist Equipment,754.55
Supplies and Logistics,IOMA CLOTHING COMPANY LTD,27/09/2023,Specialist Equipment,866.25
Supplies and Logistics,MICHAEL LUPTON ASSOCIATES LTD,12/07/2023,Specialist Equipment,834.90
Supplies and Logistics,ROYAL MAIL GROUP LTD,05/07/2023,Postage Costs,670.88
Supplies and Logistics,ROYAL MAIL GROUP LTD,12/07/2023,Postage Costs,2664.81
Supplies and Logistics,ROYAL MAIL GROUP LTD,19/07/2023,Postage Costs,614.11
Supplies and Logistics,ROYAL MAIL GROUP LTD,26/07/2023,Postage Costs,798.52
Supplies and Logistics,ROYAL MAIL GROUP LTD,26/07/2023,Postage Costs,798.72
Supplies and Logistics,ROYAL MAIL GROUP LTD,02/08/2023,Postage Costs,763.20
Supplies and Logistics,ROYAL MAIL GROUP LTD,09/08/2023,Postage Costs,732.02
Supplies and Logistics,ROYAL MAIL GROUP LTD,16/08/2023,Postage Costs,740.54
Supplies and Logistics,ROYAL MAIL GROUP LTD,23/08/2023,Postage Costs,846.51
Supplies and Logistics,ROYAL MAIL GROUP LTD,30/08/2023,Postage Costs,711.56
Supplies and Logistics,ROYAL MAIL GROUP LTD,06/09/2023,Postage Costs,829.46
Supplies and Logistics,ROYAL MAIL GROUP LTD,13/09/2023,Postage Costs,704.00
Supplies and Logistics,ROYAL MAIL GROUP LTD,20/09/2023,Postage Costs,536.89
Supplies and Logistics,ROYAL MAIL GROUP LTD,27/09/2023,Postage Costs,815.57
Supplies and Logistics,SBI TAC PRO LTD,02/08/2023,Specialist Equipment,1273.44
Supplies and Logistics,SONIC COMMUNICATIONS (INTERNATIONAL) LTD,26/07/2023,Specialist Equipment,643.50
Supplies and Logistics,SONIC COMMUNICATIONS (INTERNATIONAL) LTD,23/08/2023,Specialist Equipment,1257.00
Supplies and Logistics,SONIC COMMUNICATIONS (INTERNATIONAL) LTD,23/08/2023,Carriage,15.00
Supplies and Logistics,SONIC COMMUNICATIONS (INTERNATIONAL) LTD,06/09/2023,Specialist Equipment,643.50
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),16/08/2023,Specialist Equipment,745.00
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),23/08/2023,Office Equipment,581.41
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),30/08/2023,Office Equipment,700.00
Supplies and Logistics,TOYE KENNING & SPENCER LTD,16/08/2023,Specialist Equipment,2360.00
Supplies and Logistics,TOYE KENNING & SPENCER LTD,16/08/2023,Carriage,13.50
Supplies and Logistics,WA PRODUCTS (UK) LTD T/A SCENESAFE,05/07/2023,Specialist Equipment,4595.10
Supplies and Logistics,WA PRODUCTS (UK) LTD T/A SCENESAFE,26/07/2023,Specialist Equipment,542.40
Technology Refresh,BLUE PORTAL IT LTD,02/08/2023,Hardware,1961.00
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,12/07/2023,Hardware,142519.00
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,12/07/2023,Hardware,443187.24
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,19/07/2023,Hardware,9708.00
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,19/07/2023,Hardware,34038.00
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,30/08/2023,Hardware,4441.70
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,30/08/2023,Hardware,927.30
TTC,LIGHTING UPGRADE ERIC CHARLESWORTH (ELECTRICAL CONTRACTORS) LTD,26/07/2023,Building Works - Other,30697.00
TTC,LIGHTING UPGRADE KDE LTD,19/07/2023,Building Works - Other,782.58
TTC,LIGHTING UPGRADE KDE LTD,02/08/2023,Building Works - Other,7572.65
Uniform Operations-cs,CAPITA BUSINESS SERVICES LTD (TRAVEL),27/07/2023,Hotel Accommodation,736.93
Uniform Operations-cs,SP KITSGT,08/10/2023,Clothing & Uniforms,960.00
Victim and Witness Service,INDIGO PROMOTIONS LTD,06/09/2023,Specialist Equipment,1267.50
Warrington Command,MAYOR'S OFFICE FOR POLICING & CRIME,09/08/2023,Professional Fees,1497.34
Warrington,LPU Neighbourhood BIKERIGHT! LTD,05/07/2023,Bicycle Repairs & Maintenance,376.17
Warrington,LPU Response TRADE UK (SCREWFIX),19/07/2023,Training Materials,721.88
Waste & Recycling,CITRON HYGIENE UK LTD,05/07/2023,Clinical Waste,874.93
Waste & Recycling,CITRON HYGIENE UK LTD,16/08/2023,Clinical Waste,874.93
Waste & Recycling,CITRON HYGIENE UK LTD,30/08/2023,Clinical Waste,874.93
Waste & Recycling,CITRON HYGIENE UK LTD,27/09/2023,Clinical Waste,874.93
Waste & Recycling,RED INDUSTRIES (BROWNHILLS) LTD,30/08/2023,Hazardous Waste,785.00
Waste & Recycling,SHRED STATION LTD,26/07/2023,Confidential Waste,525.00
Waste & Recycling,SHRED STATION LTD,26/07/2023,Confidential Waste,612.00
Waste & Recycling,SHRED STATION LTD,30/08/2023,Confidential Waste,545.40
Waste & Recycling,SHRED STATION LTD,27/09/2023,Confidential Waste,623.20
Waste & Recycling,SHRED STATION LTD,27/09/2023,Confidential Waste,562.50
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,27/09/2023,Waste Disposal,2138.15
Waste & Recycling,TRADEBE HEALTHCARE NATIONAL LTD,23/08/2023,Hazardous Waste,3325.00
Wellbeing & Engagement -,GL BENNETT WORKPLACE SOLUTIONS LTD,06/09/2023,Professional Fees,780.40
Wellbeing & Engagement -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),02/08/2023,Public Transport & Parking,104.60
Wellbeing & Engagement -,GL CAPITA BUSINESS SERVICES LTD (TRAVEL),30/08/2023,Public Transport & Parking,305.80
Wellbeing & Engagement -,GL HEALTH ASSURED LTD,13/09/2023,Professional Fees,6315.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,26/07/2023,Occupational Health Employee Costs,54224.50
Wellbeing & Engagement -,GL OPTIMA HEALTH,30/08/2023,Occupational Health Employee Costs,550.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,06/09/2023,Occupational Health Employee Costs,33043.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,20/09/2023,Occupational Health Employee Costs,2320.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,20/09/2023,Occupational Health Employee Costs,1305.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,27/09/2023,Occupational Health Employee Costs,1100.00
Wellbeing & Engagement -,GL VAUGHAN ERGONOMICS LTD,27/09/2023,Professional Fees,1123.20
Western Neighbourhood,CAPITA BUSINESS SERVICES LTD (TRAVEL),25/08/2023,Hotel Accommodation,105.33
Western Neighbourhood,CAPITA BUSINESS SERVICES LTD (TRAVEL),20/09/2023,Hotel Accommodation,93.00
Widnes,LPU Neighbourhood BIKERIGHT! LTD,05/07/2023,Bicycle Repairs & Maintenance,376.17
Widnes,LPU Response DRAEGER SAFETY UK LTD,26/07/2023,Specialist Equipment,592.70
Widnes,LPU Response DRAEGER SAFETY UK LTD,09/08/2023,Specialist Equipment,592.70
Wilmslow Police Station (Estates Strategy)CORSTORPHINE,AND WRIGHT LTD,26/07/2023,Fees - Other,4950.00
Winsford,HQ PFI - GL BAM FM LTD,12/07/2023,PFI Schemes - Excess Charges,633.70
Winsford,HQ PFI - GL BAM FM LTD,02/08/2023,PFI Schemes - Excess Charges,633.70
Winsford,HQ PFI - GL CHESHIRE SPV LTD,19/07/2023,Business Rates,55942.29
Winsford,HQ PFI - GL CHESHIRE SPV LTD,19/07/2023,PFI Schemes - Main Contract Payment,654123.05
Winsford,HQ PFI - GL CHESHIRE SPV LTD,26/07/2023,PFI Schemes - Improvement Works & Repairs,745.39
Winsford,HQ PFI - GL CHESHIRE SPV LTD,16/08/2023,Electricity,19208.06
Winsford,HQ PFI - GL CHESHIRE SPV LTD,23/08/2023,PFI Schemes - Main Contract Payment,654157.36
Winsford,HQ PFI - GL CHESHIRE SPV LTD,23/08/2023,Business Rates,55942.29
Winsford,HQ PFI - GL CHESHIRE SPV LTD,20/09/2023,PFI Schemes - Main Contract Payment,2429.52
Winsford,HQ PFI - GL CHESHIRE SPV LTD,20/09/2023,PFI Schemes - Main Contract Payment,633055.52
Winsford,HQ PFI - GL CHESHIRE SPV LTD,20/09/2023,Business Rates,54137.70
Winsford,HQ PFI - GL GRESHAM OFFICE FURNITURE LTD,23/08/2023,PFI Schemes - Improvement Works & Repairs,1637.60
Workforce Planning -,GL BENNETT WORKPLACE SOLUTIONS LTD,02/08/2023,Professional Fees,1050.00
Workshop capital equipment,MOTUS GROUP (UK) LTD,23/08/2023,Vehicles - Road,10644.46
LPU Command,BOING RAPID SECURE LTD,16/08/2023,Building Maintenance - Day to Day,4798.90
LPU Command,BOING RAPID SECURE LTD,23/08/2023,Building Maintenance - Day to Day,2090.90
LPU Command,BOING RAPID SECURE LTD,30/08/2023,Building Maintenance - Day to Day,4077.60
LPU Command,BOING RAPID SECURE LTD,30/08/2023,Building Maintenance - Day to Day,2485.40
LPU Command,BOING RAPID SECURE LTD,13/09/2023,Building Maintenance - Day to Day,895.50
LPU Command,BOING RAPID SECURE LTD,27/09/2023,Building Maintenance - Day to Day,3574.20
LPU Command,CAPITA BUSINESS SERVICES LTD (TRAVEL),12/07/2023,Public Transport & Parking,866.80
LPU Command,ORBIS PROTECT LTD,27/09/2023,Contract Cleaning,870.00
LPU Command,SPECIALIST COMPUTER CENTRES PLC,05/07/2023,Hardware - purchase,1652.13
