DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,12/06/2023," 39,553.92 ",Windham Nursery School,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 20,641.17 ",Lowther Primary School,Invoice,Nursery Budget Share
Housing & Regeneration Directorate,12/06/2023, 582.00 ,LASER SECURITY,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,12/06/2023," 1,255.80 ",Mastercrate Limited,Invoice,Security & Fire Protection
Housing & Regeneration Directorate,12/06/2023," 1,167.89 ",JT ENTERPRISES,Invoice,Reactive maintenance - bldgs
Capital Expenditure,12/06/2023," 60,000.00 ",WESTMINSTER BUILDING SERVICES ,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,12/06/2023, 703.87 ,T BROWN GROUP LTD,Invoice,Reactive maintenance - bldgs
Capital Expenditure,12/06/2023," 225,593.60 ",REDACTED PERSONAL DATA,Invoice,CAPEXP Construction Work
Capital Expenditure,12/06/2023," 39,172.20 ",AECOM Limited,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,12/06/2023," 6,393.60 ",DAWSONRENTALS BUS & COACH LTD,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,12/06/2023," 7,288.88 ",ECON ENGINEERING LTD,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,12/06/2023," 14,246.69 ",Certas Energy UK Ltd,Invoice,Materials
Housing & Regeneration Directorate,12/06/2023," 120,271.38 ",Atalian Servest Ltd,Invoice,Cleaning Contracts 
Children's Services Directorate,12/06/2023," 114,443.87 ",BRIGHT HORIZONS FAMILY SOLUTIO,Invoice,Nursery Budget Share
Housing & Regeneration Directorate,12/06/2023," 2,940.00 ",DEBA UK LTD,Invoice,Planned Maintenance - Bldgs
Children's Services Directorate,12/06/2023," 12,614.40 ",LITTLE PEOPLE DAY NURSERIES LT,Invoice,Nursery Budget Share
Capital Expenditure,12/06/2023," 1,259.20 ",Cyclehoop Ltd,Invoice,CAPEXP Construction Work
Capital Expenditure,12/06/2023," 5,350.00 ",ACS Business Group Ltd,Invoice,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,12/06/2023," 530,700.77 ",Serco Limited,Invoice,Waste Contract
Resources Directorate,12/06/2023, 601.20 ,GLOBALSIGN,Invoice,Software Maintenance
Environment & Community Services Directorate,12/06/2023," 9,985.50 ",LAND USE CONSULTANTS LTD (LUC),Invoice,Consultants Fees
Children's Services Directorate,12/06/2023," 17,798.65 ",TREETOPS NURSERIES LTD,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 25,318.11 ",KING'S HOUSE SCHOOL,Invoice,Nursery Budget Share
Housing & Regeneration Directorate,12/06/2023," 23,002.50 ",WILLOW PUMPS LIMITED,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,12/06/2023," 3,540.00 ",EnergyFit Ltd,Invoice,Feasibility Studies
Housing & Regeneration Directorate,12/06/2023," 1,323.26 ",MILLWOOD SERVICING LTD,Invoice,Reactive maintenance - bldgs
Children's Services Directorate,12/06/2023," 4,458.96 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Environment & Community Services Directorate,12/06/2023," 8,105.69 ",KPS Contractors Ltd,Invoice,Arboricultural Contract
Children's Services Directorate,12/06/2023," 8,836.85 ",Little Forest Folk Too Ltd,Invoice,Nursery Budget Share
Housing & Regeneration Directorate,12/06/2023," 3,096.00 ",PORTERS PEST CONTROL LTD,Invoice,Reactive maintenance - bldgs
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Capital Expenditure,12/06/2023," 3,738.00 ",INSPIRE CONTRACT SERVICES,Invoice,CAPEXP Construction Work
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 7,904.52 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 2,026.80 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,621.44 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,621.44 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 16,225.26 ",TOP OF THE CLASS NURSERY,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 14,280.48 ",Katey Barrington T/A Katey's H,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 14,478.05 ",Pilgram Trading Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,567.39 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 783.70 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,216.08 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 7,431.60 ",HAMPTON COURT HOUSE LTD,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 23,610.96 ",Rainbow Nursery Schools Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 16,563.46 ",Mandarin Ducklings Bilingual M,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 19,051.92 ",Monkey Puzzle Day Nursery Twic,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 6,414.82 ",Rosslyn Nursery and Pre-School,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 12,566.16 ",My Sunshine Day Nursery,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 18,547.02 ",Chestnuts TW1,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 2,026.80 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,189.06 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 844.50 ,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 6,893.04 ",Tugboats Preschool Ltd - Made ,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,621.44 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 10,564.41 ",LEYF - Bushy Tails Nursery & P,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 14,863.20 ",Barnes Montessori Nursery,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 21,855.66 ",German School Association Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023, 810.72 ,Carole Stew-Lewis T/A Little M,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 5,423.91 ",Blue Iris Day Nursery Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 2,972.64 ",Falcons Preparatory School Ric,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,621.44 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 37,430.64 ",N Family Twickenham Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 9,416.16 ",My Sunshine Day Nursery Barnes,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,621.44 ",ABC Daycare Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 3,648.24 ",The Crown Nursery,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,621.44 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 10,539.36 ",Katey's Nursery ,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 7,926.24 ",Tiny Thinkers Hampton,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 5,227.44 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,418.76 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 1,621.44 ",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 6,874.23 ",Kew Green Nursery Gardener Nur,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 6,310.74 ",Lavender Lane Pre-School CIC,Invoice,Nursery Budget Share
Children's Services Directorate,12/06/2023," 3,242.88 ",Monkey Puzzle Day Nurseries (E,Invoice,Nursery Budget Share
Resources Directorate,13/06/2023," 55,961.96 ",RICHMOND HOUSING PARTNERSHIP,Invoice,Rent Allowances
Environment & Community Services Directorate,13/06/2023, 754.80 ,Elite Guarding UK Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,13/06/2023, 599.40 ,Elite Guarding UK LTd,Invoice,Agency Staff
Environment & Community Services Directorate,13/06/2023," 1,500.00 ",REDACTED PERSONAL DATA,Invoice,Advertising / Publicity
Environment & Community Services Directorate,13/06/2023," 1,080.00 ",REDACTED PERSONAL DATA,Invoice,Consultants Fees
Capital Expenditure,13/06/2023," 2,555.00 ",Innovate Lifts,Invoice,CAPEXP Housing Grants Analysis
Adult Social Services Directorate,13/06/2023," 2,433.90 ",Blue Arrow Transport Ltd (BATs,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,13/06/2023," 2,340.53 ",Videcom Security Limited,Invoice,Security & Fire Protection
Environment & Community Services Directorate,13/06/2023, 846.00 ,Automania Group Ltd,Invoice,Section 14 RTA Costs
Capital Expenditure,13/06/2023," 1,002.00 ",DHP (UK) LLP,Invoice,CAPEXP Professional Fees
Chief Executives Directorate,13/06/2023," 2,880.00 ",Westco Trading Ltd,Invoice,General Contract Work
Environment & Community Services Directorate,13/06/2023," 1,055.40 ",FINISHING AIDS & TOOLS LTD T/a,Invoice,Materials
Capital Expenditure,13/06/2023," 3,648.00 ",REDACTED PERSONAL DATA,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,13/06/2023," 1,920.00 ",Continental Landscapes Ltd,Invoice,Equipment
Resources Directorate,13/06/2023, 859.21 ,LPFA (Residual Liabilities),Invoice,Other Minor Contract Payments
Housing & Regeneration Directorate,13/06/2023," 2,686.94 ",FIERCE NEUTRAL LTD,Invoice,B&B Payments
Adult Social Services Directorate,13/06/2023," 25,475.68 ",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Nursing Care
Housing & Regeneration Directorate,13/06/2023," 2,264.00 ",Norbury Property Services,Invoice,B&B Payments
Adult Social Services Directorate,13/06/2023," 10,675.08 ",NACRO,Invoice,Supported Living
Housing & Regeneration Directorate,13/06/2023," 10,787.50 ",RENT CONNECT,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023, 868.00 ,SHASHEE INVESTMENTS LTD,Invoice,B&B Payments
Environment & Community Services Directorate,13/06/2023," 55,157.90 ",Serco Limited,Invoice,Ocs-Contract Defaults
Housing & Regeneration Directorate,13/06/2023," 3,507.60 ",TOP REMOVALS,Invoice,Removals And Reorganisations
Housing & Regeneration Directorate,13/06/2023," 6,975.00 ",S V PROPERTIES,Invoice,B&B Payments
Capital Expenditure,13/06/2023," 44,565.60 ",AMMCASS GROUP LTD,Invoice,CAPEXP Construction Work
Capital Expenditure,13/06/2023," 2,520.00 ",PROJECT CENTRE Ltd,Invoice,CAPEXP Construction Work
Chief Executives Directorate,13/06/2023," 6,541.00 ",ETNA COMMUNITY CENTRE,Invoice,Grants to Other Groups
Environment & Community Services Directorate,13/06/2023," 17,866.45 ",KPS Contractors Ltd,Invoice,Arboricultural Contract
Housing & Regeneration Directorate,13/06/2023," 1,643.00 ",Colberg Management Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 6,200.00 ",Whitton Properties Ltd,Invoice,B&B Payments
Adult Social Services Directorate,13/06/2023," 1,980.00 ",CLOUDS END SERVICES LTD,Invoice,Cleaning
Housing & Regeneration Directorate,13/06/2023," 19,976.40 ",Exclusive Fine Homes Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 1,311.00 ",Sittara Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 7,843.00 ",Elderflower Estate Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 218,855.40 ",Stef & Phillips ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 1,914.00 ",Centennial Property ltd Housin,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023, 899.00 ,Theori Housing Management Serv,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 3,534.00 ",Croydon Court Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 5,766.00 ",LHG Thornton Heath Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 5,356.20 ",London Clapham South Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 23,760.00 ",London Hounslow Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 4,966.20 ",Gilroy Court Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 1,860.00 ",London Walthamstow Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 52,476.00 ",Abel Living Limited,Invoice,B&B Payments
Chief Executives Directorate,13/06/2023," 1,320.00 ",Tomorrows World Partnership Lt,Invoice,General Contract Work
Housing & Regeneration Directorate,13/06/2023," 19,467.60 ",A A & SONS LTD,Invoice,B&B Payments
Environment & Community Services Directorate,13/06/2023, 785.66 ,Sue Hill Recruitment & Service,Invoice,Agency Staff
Housing & Regeneration Directorate,13/06/2023," 37,956.00 ",Remax Asset Management,Invoice,B&B Payments
Housing & Regeneration Directorate,13/06/2023," 4,129.20 ",Tea Tree Property Limited,Invoice,B&B Payments
Chief Executives Directorate,14/06/2023," 11,790.00 ",Westco Trading Ltd,Invoice,Consultants Fees
Housing & Regeneration Directorate,14/06/2023," 1,739.40 ",Heavenly Dish Ltd,Invoice,Food & Consumables
Housing & Regeneration Directorate,14/06/2023," 2,502.50 ",Stephen Proudian T/A Proud Cle,Invoice,Property Maintenance 
Capital Expenditure,14/06/2023," 8,026.20 ",ASTON CORD LIMITED,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,14/06/2023," 2,226.88 ",AECOM Limited,Invoice,General Contract Work
Adult Social Services Directorate,14/06/2023," 186,590.40 ",NRS HEALTHCARE,Invoice,Cont for Joint Comm Equip
Environment & Community Services Directorate,14/06/2023," 1,800.00 ",CLIMATE INTERGRATED SOLUTIONS ,Invoice,Consultants Fees
Adult Social Services Directorate,14/06/2023, 967.20 ,STAR BOARDING KENNELS LTD,Invoice,Other Minor Contract Payments
Capital Expenditure,14/06/2023, 543.84 ,THINKING WORKS,Invoice,CAPEXP Housing Grants Analysis
Resources Directorate,14/06/2023, 660.91 ,ALLIED PUBLICITY SERV (MANCHES,Invoice,Disabled Persons Car Badge
Adult Social Services Directorate,14/06/2023," 37,830.87 ",United Response Services LTD,Invoice,Supported Living
Environment & Community Services Directorate,15/06/2023, 800.00 ,REDACTED PERSONAL DATA,Invoice,Other Minor Contract Payments
Adult Social Services Directorate,15/06/2023," 5,000.00 ",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,15/06/2023," 16,615.22 ",NEC Software Solutions UK Ltd,Invoice,Software Maintenance
Environment & Community Services Directorate,15/06/2023," 1,500.00 ",DANDY BOOKSELLERS LTD,Invoice,Library Books 
Adult Social Services Directorate,15/06/2023, 984.00 ,Me Learning Ltd,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,15/06/2023," 370,488.06 ",Age UK Richmond Services Ltd,Invoice,Community support
Environment & Community Services Directorate,15/06/2023," 2,160.00 ",Stand Consulting Engineers Ltd,Invoice,Consultants Fees
Environment & Community Services Directorate,15/06/2023," 1,000.00 ",Perfect Pint Pub Co Ltd,Invoice,Other Minor Contract Payments
Environment & Community Services Directorate,15/06/2023," 1,318.55 ",F M Conway Limited,Invoice,CPZ Zone Extensions
Environment & Community Services Directorate,15/06/2023, 536.40 ,UK Power Networks (Operations),Invoice,St Lighting Cont - Sch 3 & 4
Environment & Community Services Directorate,15/06/2023," 18,903.44 ",LEE VALLEY REGIONAL PARK AUTHO,Invoice,Lee Valley Levy
Adult Social Services Directorate,15/06/2023," 8,640.00 ",THE CREATIVE TEAM,Invoice,CCG Income
Adult Social Services Directorate,15/06/2023," 17,844.38 ",Chelsea & Westminster Hospital,Invoice,ISH Services
Housing & Regeneration Directorate,15/06/2023, 504.00 ,TOP REMOVALS,Invoice,Removals And Reorganisations
Resources Directorate,15/06/2023," 2,146.68 ",BEMROSE BOOTH PARAGON,Invoice,Printing 
Environment & Community Services Directorate,15/06/2023, 729.28 ,ENABLE LEISURE AND CULTURE,Invoice,Venue & facilities hire
Environment & Community Services Directorate,15/06/2023," 3,315.31 ",Bibby Factors Leicester Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,15/06/2023," 13,291.38 ",KPS Contractors Ltd,Invoice,Equipment
Adult Social Services Directorate,15/06/2023," 1,678.15 ",United Response Services LTD,Invoice,Supported Living
Housing & Regeneration Directorate,15/06/2023, 611.22 ,Gilroy Court Limited,Invoice,B&B Payments
Capital Expenditure,15/06/2023," 1,296.00 ",Bikeworks CIC,Invoice,CAPEXP Professional Fees
Chief Executives Directorate,15/06/2023, 600.00 ,Autin Dance Theatre C.I.C.,Invoice,Project Work
Chief Executives Directorate,15/06/2023," 1,872.00 ",Bespoke Billboards Ltd,Invoice,General Contract Work
Resources Directorate,16/06/2023," 3,382.96 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,16/06/2023," 3,335.97 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,16/06/2023," 1,490.15 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
