Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,05/12/2024,5100454752,310.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,05/12/2024,5100454752,140.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Transport & Meals (Social Services Care),6151265,05/12/2024,5100446820,20.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,05/12/2024,5100446820,20.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,05/12/2024,5100446820,248.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,05/12/2024,5100454752,20.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,05/12/2024,5100446820,"4,067.14",Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Transport & Meals (Social Services Care),6151265,05/12/2024,5100454752,6.00,Revenue,SHALOM HOMES LTD,147457
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,05/12/2024,5100455325,302.40,Revenue,NKAY HEALTHCARE SOLUTIONS LTD,147460
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,05/12/2024,5100455324,756.00,Revenue,NKAY HEALTHCARE SOLUTIONS LTD,147460
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN & FAMILIES,4000,Capital - Children,Capital Construction / Refurbishment,6121005,05/12/2024,5100454375,"34,069.23",Capital,R G CARTER CAMBRIDGE,147461
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,05/12/2024,2100435731,"1,399.71",Revenue,ZEBRA CARE,147534
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,05/12/2024,2100435730,"1,399.71",Revenue,ZEBRA CARE,147534
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,05/12/2024,2100435729,"1,399.71",Revenue,ZEBRA CARE,147534
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,05/12/2024,2100435728,"1,399.71",Revenue,ZEBRA CARE,147534
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,FAMS,Private Contractors,6151500,05/12/2024,5100455061,11.65,Revenue,HELENA CAMPOS,147535
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,FAMS,Private Contractors,6151500,05/12/2024,5100455061,554.62,Revenue,HELENA CAMPOS,147535
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,FAMS,Private Contractors,6151500,05/12/2024,5100455061,20.61,Revenue,HELENA CAMPOS,147535
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,05/12/2024,5100455351,522.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,05/12/2024,5100455350,337.13,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,05/12/2024,5100455349,587.25,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,05/12/2024,5100455348,261.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,05/12/2024,5100455341,348.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,05/12/2024,5100455339,348.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100432887,501.60,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100432886,501.60,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100432885,501.60,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100432888,501.60,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100435156,450.95,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100435155,450.95,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100435154,450.95,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,05/12/2024,2100435153,450.95,Revenue,ACTIVE HOMECARE,147554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433297,785.00,Revenue,ASHBY HOUSE CARE HOME,147596
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433296,785.00,Revenue,ASHBY HOUSE CARE HOME,147596
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433295,785.00,Revenue,ASHBY HOUSE CARE HOME,147596
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433294,785.00,Revenue,ASHBY HOUSE CARE HOME,147596
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433277,633.91,Revenue,ASHBY HOUSE CARE HOME,147596
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433276,633.91,Revenue,ASHBY HOUSE CARE HOME,147596
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433275,633.91,Revenue,ASHBY HOUSE CARE HOME,147596
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433274,633.91,Revenue,ASHBY HOUSE CARE HOME,147596
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,05/12/2024,5100455049,"2,142.98",Revenue,FIVE RIVERS CHILD CARE LTD,147602
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,05/12/2024,5100455016,971.44,Revenue,CHANCE CHILDRENS FOUNDATION,147608
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100436431,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100436430,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100436429,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100436428,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434931,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434930,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434929,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434928,838.05,Revenue,BURLEIGH HOUSE,147611
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100435259,882.00,Revenue,QUANTUM CARE LTD,147690
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100435258,882.00,Revenue,QUANTUM CARE LTD,147690
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100435257,882.00,Revenue,QUANTUM CARE LTD,147690
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100435256,882.00,Revenue,QUANTUM CARE LTD,147690
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432986,"1,692.24",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432981,"1,580.50",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432980,"1,580.50",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432979,"1,580.50",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432978,"1,580.50",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432832,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432831,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432830,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432829,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432820,"1,633.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432819,"1,633.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432818,"1,633.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100432817,"1,633.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437016,"1,750.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437015,"1,750.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437014,"1,750.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437013,"1,750.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437012,"1,750.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437011,"1,750.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437010,"1,750.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100437009,750.00,Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435963,"1,100.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435962,"1,100.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435961,"1,100.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435960,"1,100.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435468,"1,150.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435467,"1,150.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435466,"1,150.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100435465,"1,150.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434967,"1,733.39",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434966,"1,733.39",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434965,"1,733.39",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100434964,"1,733.39",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433872,"1,483.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433871,"1,483.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433870,"1,483.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,05/12/2024,2100433869,"1,483.00",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100433166,"1,413.59",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100433165,"1,413.59",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100433164,"1,413.59",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100433163,"1,413.59",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100433134,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100433133,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100433132,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,05/12/2024,2100433131,"1,135.68",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432989,"1,692.24",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432988,"1,692.24",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,05/12/2024,2100432987,"1,692.24",Revenue,HAMBERLEY CARE 3 LTD,147751
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,05/12/2024,2100435052,983.25,Revenue,CRESCENT HOME LTD,147762
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,05/12/2024,2100435051,983.25,Revenue,CRESCENT HOME LTD,147762
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,05/12/2024,2100435050,983.25,Revenue,CRESCENT HOME LTD,147762
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,05/12/2024,2100435049,983.25,Revenue,CRESCENT HOME LTD,147762
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Client Activities,6160950,05/12/2024,5100451901,"4,999.35",Revenue,WONDE LTD,147905
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,05/12/2024,5100455357,513.00,Revenue,TIME AFTER TIME,147921
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,05/12/2024,5100455356,513.00,Revenue,TIME AFTER TIME,147921
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Other LA placements,Direct School Support,6151335,05/12/2024,5100452699,"17,500.00",Revenue,BRIDGE ACADEMY,148002
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Amp,Vehicle Repairs and Maintenance Costs,6130200,05/12/2024,5100451027,828.31,Revenue,URBASER LTD,148071
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Big,Vehicle Repairs and Maintenance Costs,6130200,05/12/2024,5100451027,"5,120.97",Revenue,URBASER LTD,148071
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Dun,Vehicle Repairs and Maintenance Costs,6130200,05/12/2024,5100451027,"6,937.71",Revenue,URBASER LTD,148071
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Amp,Private Contractors,6151500,05/12/2024,5100451093,"1,652.68",Revenue,URBASER LTD,148071
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Big,Private Contractors,6151500,05/12/2024,5100451093,"7,629.10",Revenue,URBASER LTD,148071
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Dun,Private Contractors,6151500,05/12/2024,5100451093,"2,589.40",Revenue,URBASER LTD,148071
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  L_B,Private Contractors,6151500,05/12/2024,5100451093,"1,803.70",Revenue,URBASER LTD,148071
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,05/12/2024,2100435456,399.00,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,05/12/2024,2100435455,399.00,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,05/12/2024,2100435454,399.00,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,05/12/2024,2100435453,399.00,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,05/12/2024,2100435056,853.40,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,05/12/2024,2100435055,853.40,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,05/12/2024,2100435054,853.40,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,05/12/2024,2100435053,853.40,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,05/12/2024,2100435044,657.00,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,05/12/2024,2100435043,657.00,Revenue,GELLA CARE SERVICES LTD,148093
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,05/12/2024,2100435042,657.00,Revenue,GELLA CARE SERVICES LTD,148093
