Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,10/10/2023,4188472-INV-1040,"œ3,763.26",VELOX HEALTHCARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440048,Other third party payments E440,10/10/2023,4188472-INV-1198,œ601.20,VELOX HEALTHCARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440048,Other third party payments E440,10/10/2023,4188472-INV-1213,"œ2,570.40",VELOX HEALTHCARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440048,Other third party payments E440,10/10/2023,4188472-INV-1214,"œ2,814.59",VELOX HEALTHCARE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,10/10/2023,4188476-INV-60394,"œ3,003.84",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,10/10/2023,4188476-INV-60396,"œ2,109.84",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,10/10/2023,4188476-INV-60399,"œ1,233.72",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,10/10/2023,4188476-INV-60401,"œ6,060.10",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,10/10/2023,4188476-INV-60409,"œ2,440.62",VISTECH SERVICES LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,10/10/2023,4188477-SK58192,"œ1,734.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,10/10/2023,4188477-SK60107,"œ1,387.20",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,10/10/2023,4188477-SK60109,œ693.60,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,10/10/2023,4188477-SK61021,"œ1,734.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,10/10/2023,4188477-SK62074,"œ1,734.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,10/10/2023,4188477-SK63971,œ693.60,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,10/10/2023,4188477-SK66710,œ693.60,VODAFONE CORPORATE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,10/10/2023,4188478-2083297,œ961.25,WALT DISNEY COMPANY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188481-19277,"œ3,850.50",WEARDALE MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188481-19279,"œ3,243.98",WEARDALE MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188482-7797,"œ2,557.02",WEARDALE PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188482-7801,"œ3,410.50",WEARDALE PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,10/10/2023,4188484-WSL2590,"œ5,800.00",WHITE STAR TRAVEL LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,10/10/2023,4188489-1024817,"œ20,011.68",YOUR NRG LTD.
Non-Service Specific,Insurances,Expenditure 8INSEX,810001,Insurance Expenditure,10/10/2023,4188492-08U0070557-17072023,"œ308,505.57",ZURICH INSURANCE PLC.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188202-0154,"œ1,643.04",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188227-1-SEPT23,"œ2,532.89",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188231-BIL 0321,"œ2,700.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188238-47787,"œ4,482.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,10/10/2023,4188238-47790,"œ5,220.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188239-5289-23,"œ3,650.09",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,10/10/2023,4188239-EAS197/13,œ630.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188264-INV-0167,"œ3,040.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188291-8-SEPT23,"œ1,248.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188298-TT-PA2309,œ756.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,10/10/2023,4188314-WOOD 001,"œ5,115.55",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188339-CTD0023/23,"œ1,815.85",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188357-22-SEPT23,"œ2,201.04",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188360-3477SEP23,"œ1,406.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188361-01-SEPT23,"œ2,533.50",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188368-A011/0923,"œ5,287.13",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,10/10/2023,4188369-288,œ505.40,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188370-260,"œ2,750.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188373-285K,"œ1,334.16",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188373-286K,"œ2,238.30",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/10/2023,4188373-287K,"œ1,710.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188374-134-2023,"œ2,261.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,10/10/2023,4188374-135-2023,œ946.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188374-136-2023,"œ2,716.30",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188375-1003,"œ1,035.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188375-4512SEP23,"œ2,142.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188375-7380SEP23,"œ2,292.84",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,10/10/2023,4188375-BL004SEP23,"œ2,564.81",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188376-DCC/040/23,"œ2,025.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188376-DCC/042/23,"œ2,580.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188377-3070,"œ1,520.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/10/2023,4188378-DCC106,"œ3,400.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188379-09-23-0681,"œ1,836.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,10/10/2023,4188380-DM226-16,œ894.39,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,10/10/2023,4188381-FERRY0923,"œ3,999.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,10/10/2023,4188382-1 23-24,"œ4,440.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188388-301,"œ2,041.20",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188427-3002SEP23,"œ1,800.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188442-4010SEP23,"œ1,496.48",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188449-201,"œ1,087.08",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188450-155,"œ1,334.56",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/10/2023,4188452-3013SEP23,œ825.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,10/10/2023,4188453-7347SEP23,"œ1,526.74",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188464-0002509SEPT23,"œ4,556.74",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,10/10/2023,4188464-2505SEPT23,"œ4,261.68",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,10/10/2023,4188464-2508SEPT23,"œ6,559.34",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188464-2510SEPT23,"œ2,754.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,10/10/2023,4188259-SN/JC/04809,"œ2,283.00",CSN CONSULTING LLP.*
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,10/10/2023,4188302-CAT,"œ1,022.40",HASWELL CATERING SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338066,Services,10/10/2023,4188403-INV-304,œ652.40,PAEDIATRIC & PERINATAL PATHOLOGY SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188406-832,"œ2,719.68",PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,364359,Grants to Voluntary Organisations,10/10/2023,4188432-JUN/JUL23,œ972.00,SECRET GARDEN (DARLINGTON) LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,10/10/2023,4188446-VOUCHER23NB-TEES013,"œ2,000.00",ST MARY`S PARISH HALL ASSOCIATION.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384302,Miscellaneous Expenses,10/10/2023,4188255-4100852893REPROVIDED,œ600.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/10/2023,4188371-INV0001,œ560.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,11/10/2023,4188495-SEPT2023TOPUP,œ808.00,1EXCELLENCE MULTI ACADEMY TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,11/10/2023,4188502-0923/SD,"œ3,397.08",AABAT TAXIS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338027,Services,11/10/2023,4188504-6874,"œ1,122.00",ACADEMY GEOMATICS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,372009,Subscriptions E372,11/10/2023,4188506-1814923,"œ4,521.42",ACCESS UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,11/10/2023,4188507-SEPT2023TOPUP,œ975.00,ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,11/10/2023,4188508-SEPT2023TOPUP,œ650.00,ADVANCE LEARNING PARTNERSHIP.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,11/10/2023,4188509-SEPT2023TOPUP,œ660.00,ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,11/10/2023,4188510-SEPT2023TOPUP,œ650.00,ADVANCE LEARNING PARTNERSHIP.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,11/10/2023,4188511-SEPT2023TOPUP,œ538.00,ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,11/10/2023,4188511-SEPT2023TOPUP-1,œ650.00,ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,11/10/2023,4188512-SEPT2023TOPUP,"œ1,774.00",ADVENTURE VALLEY DAY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,11/10/2023,4188512-SEPT2023TOPUP-2,"œ1,473.00",ADVENTURE VALLEY DAY NURSERY LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,11/10/2023,4188516-3393,"œ2,166.00",AJ GUTHRIE & SON.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,11/10/2023,4188516-3396,"œ3,510.00",AJ GUTHRIE & SON.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,11/10/2023,4188517-179418,"œ1,200.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,11/10/2023,4188517-179420,"œ1,350.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,11/10/2023,4188517-179458,"œ1,782.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,342051,Computers and Communications,11/10/2023,4188531-INV-0141,"œ1,560.00",ASPIRECRM LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/10/2023,4188534-DCC4SEPT23,"œ6,048.00",ATLAS TAXIS MANAGEMENT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384899,Miscellaneous Expenses,11/10/2023,4188536-NEI-HCL-10-2023-001A,"œ135,000.00",BEAMISH MUSEUM LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,11/10/2023,4188541-SEPT2023TOPUP,œ650.00,BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
