,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,706301,Penna PLC,"18,742.50",R4400,Services - Professional Fees,25/01/2024,130414438,Director of Finance,Director of Finance
INSERTED DETAIL,706317,Perry Hall Academy,"13,658.59",R4700,Grant Payments,02/01/2024,191228212,Central Education,High Needs Top Up Academies
INSERTED DETAIL,706317,Perry Hall Academy,"15,963.76",R4700,Grant Payments,02/01/2024,191228211,Central Education,High Needs Top Up Academies
INSERTED DETAIL,706317,Perry Hall Academy,"3,219.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238316,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,706317,Perry Hall Academy,"13,491.00",R5035,TPP - Private Nursery Education Funding,22/01/2024,191238315,Early Years,"Early Years (TPPG) Funding			"
INSERTED DETAIL,706328,Peter Littleford Limited,511.00,R6310,Direct Work With Children,10/01/2024,130413872,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,08/01/2024,130413575,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,292.00,R6310,Direct Work With Children,25/01/2024,130415610,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,"1,320.00",R4400,Services - Professional Fees,26/01/2024,130414988,Children & Young People In Care,Head of Service Children and Young People in Care
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R4400,Services - Professional Fees,26/01/2024,130415609,Children & Young People In Care,Head of Service Children and Young People in Care
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,19/01/2024,130414989,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,19/01/2024,130414990,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,22/01/2024,130415115,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,300.00,R6310,Direct Work With Children,23/01/2024,130415260,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,240.00,R6310,Direct Work With Children,02/01/2024,130411908,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,02/01/2024,130411909,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,02/01/2024,130411907,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,02/01/2024,130412333,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,240.00,R6310,Direct Work With Children,19/01/2024,130414439,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706328,Peter Littleford Limited,330.00,R6310,Direct Work With Children,19/01/2024,130414711,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,706332,Peters Limited,-5.35,R4309,Books,12/01/2024,130414231,Libraries,Global Budgets
INSERTED DETAIL,706332,Peters Limited,595.81,R4309,Books,12/01/2024,130414230,Libraries,Global Budgets
INSERTED DETAIL,706332,Peters Limited,"1,891.43",R4309,Books,15/01/2024,130414229,Libraries,Global Budgets
INSERTED DETAIL,706332,Peters Limited,"12,185.62",R4309,Books,02/01/2024,130412267,Libraries,Global Budgets
INSERTED DETAIL,706332,Peters Limited,"2,401.60",R4309,Books,02/01/2024,130412266,Libraries,Global Budgets
INSERTED DETAIL,706390,Pixel Studios Limited,445.00,R3022,Vehicle Maintenance - Repairs,04/01/2024,130413045,Environmental Services,Ground Maintenance East
INSERTED DETAIL,706390,Pixel Studios Limited,"3,095.00",C2000,Vehicle Purchases,12/01/2024,130413044,,Vehicles (Procurement)
INSERTED DETAIL,706430,Pollock Lifts,398.30,C1100,Construction and Conversion,26/01/2024,191241075,,Adaptations for People with Disabilites
INSERTED DETAIL,706439,Portakabin Limited,119.17,R4003,Equipment - R & M,19/01/2024,130414991,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,706439,Portakabin Limited,128.72,R2201,Room Hire,02/01/2024,130412561,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,706439,Portakabin Limited,167.72,R2201,Room Hire,02/01/2024,130412562,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,706439,Portakabin Limited,125.67,R2201,Room Hire,04/01/2024,130412560,Facilities Management,Hickman Avenue Depot
INSERTED DETAIL,706439,Portakabin Limited,86.67,R2201,Room Hire,04/01/2024,130412563,Facilities Management,Culwell Street Depot
INSERTED DETAIL,706439,Portakabin Limited,108.33,R2201,Room Hire,04/01/2024,130412565,Markets,Wholesale Market Facilities Management
INSERTED DETAIL,706439,Portakabin Limited,272.97,R4001,Equipment - Hire,10/01/2024,130412564,Travel Unit,Passenger Transport  General
INSERTED DETAIL,706439,Portakabin Limited,694.42,R4400,Services - Professional Fees,15/01/2024,130411910,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,706439,Portakabin Limited,272.97,R4001,Equipment - Hire,02/01/2024,130410185,Travel Unit,Passenger Transport  General
INSERTED DETAIL,706448,Positive Participation Limited,280.00,R4700,Grant Payments,23/01/2024,191239099,Ward Funds,Ward Fund - Blakenhall
INSERTED DETAIL,706448,Positive Participation Limited,500.00,R4700,Grant Payments,23/01/2024,191239100,Ward Funds,Ward Fund - Graiseley
INSERTED DETAIL,706456,Posturite Limited,49.99,R4000,Equipment - Purchase,02/01/2024,130412038,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,706486,Premier Paper Group Limited,63.90,R4308,Stationery,23/01/2024,130415116,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,"1,214.80",R4308,Stationery,23/01/2024,130415116,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,275.00,R4308,Stationery,23/01/2024,130415116,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,28.66,R4308,Stationery,23/01/2024,130415116,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,34.48,R4308,Stationery,31/01/2024,130416107,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,362.20,R4308,Stationery,31/01/2024,130416107,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,366.10,R4308,Stationery,31/01/2024,130416107,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,"2,688.00",R4308,Stationery,10/01/2024,130413874,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,"1,110.20",R4308,Stationery,05/01/2024,130412674,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,672.00,R4308,Stationery,05/01/2024,130412673,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,179.00,R4308,Stationery,26/01/2024,130415611,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,97.37,R4308,Stationery,26/01/2024,130415611,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,150.22,R4308,Stationery,26/01/2024,130415611,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,"1,145.97",R4308,Stationery,26/01/2024,130415611,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,"2,688.00",R4308,Stationery,26/01/2024,130415724,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,34.48,R4308,Stationery,26/01/2024,130415724,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706486,Premier Paper Group Limited,68.09,R4308,Stationery,11/01/2024,130413873,Adult Education,"Small Grants & Projects			"
INSERTED DETAIL,706486,Premier Paper Group Limited,98.40,R4308,Stationery,02/01/2024,130411912,Adult Education,"Business Support Services	"
INSERTED DETAIL,706486,Premier Paper Group Limited,35.60,R4308,Stationery,02/01/2024,130411912,Adult Education,"Business Support Services	"
INSERTED DETAIL,706486,Premier Paper Group Limited,928.00,R4308,Stationery,02/01/2024,130411912,Adult Education,"Business Support Services	"
INSERTED DETAIL,706486,Premier Paper Group Limited,108.95,R4308,Stationery,17/01/2024,130414440,Adult Education,"Small Grants & Projects			"
INSERTED DETAIL,706486,Premier Paper Group Limited,355.10,R4308,Stationery,02/01/2024,130412334,Digital and IT,Digital Print Solutions
INSERTED DETAIL,706578,Protec Fire Detection PLC,316.00,R2000,R&M - Departmental planned (internal),08/01/2024,130408994,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,706586,Protocol Education Limited,"1,140.00",R1650,Training Expenses,04/01/2024,130413201,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,706586,Protocol Education Limited,570.00,R1650,Training Expenses,25/01/2024,130414567,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,706586,Protocol Education Limited,570.00,R1650,Training Expenses,11/01/2024,130413202,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,706586,Protocol Education Limited,570.00,R1650,Training Expenses,02/01/2024,130410191,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,706586,Protocol Education Limited,570.00,R1650,Training Expenses,02/01/2024,130410192,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,706586,Protocol Education Limited,"2,622.00",R5037,TPP - Alternative Provision of Education,02/01/2024,130409454,Special Educational Needs,Alternative Provision
INSERTED DETAIL,706591,Pshe Association,145.00,R4701,Subscriptions,08/01/2024,130413576,Starting and Developing Well,"Starting and Developing Well			"
INSERTED DETAIL,706602,Pugh Computers Limited,"3,602.80",R4535,Computing - Licences,05/01/2024,130412567,Adult Education,ICT Services
INSERTED DETAIL,706604,Pump Services,"1,930.00",R2001,R&M - Departmental planned (external),19/01/2024,130412040,Project and Works Team – Maintenance Programme,"Civic Centre Repairs & Maintenance	"
INSERTED DETAIL,706604,Pump Services,"1,985.00",R2001,R&M - Departmental planned (external),02/01/2024,130412041,Project and Works Team – Maintenance Programme,"Civic Centre Repairs & Maintenance	"
INSERTED DETAIL,706604,Pump Services,476.10,R4007,Materials,02/01/2024,130412039,Highways Maintenance,"Brook course, Culvert & Subway Maintenance"
INSERTED DETAIL,706604,Pump Services,320.00,R4001,Equipment - Hire,02/01/2024,130412039,Highways Maintenance,"Brook course, Culvert & Subway Maintenance"
INSERTED DETAIL,706604,Pump Services,160.00,R2001,R&M - Departmental planned (external),02/01/2024,130412043,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,706620,QAS Limited T/A Experian Qas,"10,000.00",R4531,Computing - Purchase of Software,09/01/2024,130413711,Director of Children's Services,"Financial Inclusion Strategy			"
INSERTED DETAIL,706649,R A Port & Associates,164.85,R4400,Services - Professional Fees,02/01/2024,130411434,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,67.60,R4400,Services - Professional Fees,02/01/2024,130411579,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,109.50,R4400,Services - Professional Fees,19/01/2024,130413875,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,64.00,R4400,Services - Professional Fees,19/01/2024,130414232,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,64.00,R4400,Services - Professional Fees,19/01/2024,130414233,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,74.00,R4400,Services - Professional Fees,19/01/2024,130414234,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,98.25,R4400,Services - Professional Fees,02/01/2024,130412044,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,64.00,R4400,Services - Professional Fees,02/01/2024,130412045,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,64.00,R4400,Services - Professional Fees,02/01/2024,130412046,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,105.00,R4400,Services - Professional Fees,02/01/2024,130412047,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,109.50,R4400,Services - Professional Fees,02/01/2024,130412336,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,64.90,R4400,Services - Professional Fees,24/01/2024,130415261,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,118.50,R4400,Services - Professional Fees,04/01/2024,130412676,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,102.75,R4400,Services - Professional Fees,05/01/2024,130412568,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,64.00,R4400,Services - Professional Fees,08/01/2024,130412789,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,66.25,R4400,Services - Professional Fees,08/01/2024,130412790,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,89.00,R4400,Services - Professional Fees,08/01/2024,130412830,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,109.50,R4400,Services - Professional Fees,08/01/2024,130412831,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,75.25,R4400,Services - Professional Fees,10/01/2024,130413712,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,119.85,R4400,Services - Professional Fees,26/01/2024,130415612,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,69.25,R4400,Services - Professional Fees,12/01/2024,130413876,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,182.50,R4400,Services - Professional Fees,16/01/2024,130414106,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,104.75,R4400,Services - Professional Fees,02/01/2024,130412335,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,68.50,R4400,Services - Professional Fees,02/01/2024,130411913,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706649,R A Port & Associates,67.60,R4400,Services - Professional Fees,02/01/2024,130411914,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,706668,R S Recovery Limited,297.50,R4400,Services - Professional Fees,04/01/2024,191230221,Fleet Services,Fleet Management
INSERTED DETAIL,706668,R S Recovery Limited,30.00,R4400,Services - Professional Fees,04/01/2024,191230221,Fleet Services,Fleet Management
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),"2,526.50",R4000,Equipment - Purchase,31/01/2024,130414441,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),"1,413.00",R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),44.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),128.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),42.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),120.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),97.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),81.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),176.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),70.00,R4000,Equipment - Purchase,31/01/2024,130413877,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),"1,413.00",R4000,Equipment - Purchase,31/01/2024,130414107,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),44.00,R4000,Equipment - Purchase,31/01/2024,130414107,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),128.00,R4000,Equipment - Purchase,31/01/2024,130414107,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),42.00,R4000,Equipment - Purchase,31/01/2024,130414107,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),120.00,R4000,Equipment - Purchase,31/01/2024,130414107,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),97.00,R4000,Equipment - Purchase,31/01/2024,130414107,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,706683,ETAC Ltd (was R82 UK Ltd),81.00,R4000,Equipment - Purchase,31/01/2024,130414107,Older People Provider Services,"ILS Stores			"
