Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
705542,Midwest Mechanical&ElectricalServicesLtd,"1,319.76",R2001,R&M - Departmental planned (external),18/10/2023,130401201,School Business and Support Services,Education Sites Asset Management
705542,Midwest Mechanical&ElectricalServicesLtd,-151.74,R2001,R&M - Departmental planned (external),18/10/2023,130404693,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,"-11,340.00",R2001,R&M - Departmental planned (external),20/10/2023,130403600,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,"-10,300.00",C1100,Construction and Conversion,20/10/2023,130402990,,Electrical Works
705542,Midwest Mechanical&ElectricalServicesLtd,"10,300.00",C1100,Construction and Conversion,20/10/2023,130399214,,Electrical Works
705542,Midwest Mechanical&ElectricalServicesLtd,95.18,R2001,R&M - Departmental planned (external),20/10/2023,130401924,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,"7,635.67",R2001,R&M - Departmental planned (external),20/10/2023,130402145,Corporate Asset Management,Centralised Planned Maintenance
705542,Midwest Mechanical&ElectricalServicesLtd,77.93,R2001,R&M - Departmental planned (external),20/10/2023,130393259,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,60.29,R2001,R&M - Departmental planned (external),20/10/2023,130393260,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,109.81,R2001,R&M - Departmental planned (external),20/10/2023,130390481,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),20/10/2023,130388772,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,58.00,R2001,R&M - Departmental planned (external),20/10/2023,130388774,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,123.95,R2001,R&M - Departmental planned (external),20/10/2023,130388758,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),20/10/2023,130388760,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),20/10/2023,130387602,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,87.00,R2001,R&M - Departmental planned (external),20/10/2023,130387388,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,93.77,R2001,R&M - Departmental planned (external),20/10/2023,130393421,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,140.74,R2001,R&M - Departmental planned (external),20/10/2023,130398653,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),20/10/2023,130394266,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),20/10/2023,130394283,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),20/10/2023,130396320,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),20/10/2023,130404600,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),20/10/2023,130404598,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,"1,487.66",R2001,R&M - Departmental planned (external),20/10/2023,130400571,Facilities Management,Caretakers Community Centre
705542,Midwest Mechanical&ElectricalServicesLtd,169.58,R2001,R&M - Departmental planned (external),20/10/2023,130404590,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,"2,549.91",R2001,R&M - Departmental planned (external),20/10/2023,130401736,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,705.84,R2001,R&M - Departmental planned (external),20/10/2023,130403560,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,827.70,R2001,R&M - Departmental planned (external),20/10/2023,130403561,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,149.91,R2001,R&M - Departmental planned (external),20/10/2023,130404599,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,58.74,R2001,R&M - Departmental planned (external),20/10/2023,130404889,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,106.57,R2001,R&M - Departmental planned (external),20/10/2023,130404888,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),20/10/2023,130404887,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),20/10/2023,130404874,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,66.10,R2001,R&M - Departmental planned (external),20/10/2023,130404872,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,73.30,R2001,R&M - Departmental planned (external),20/10/2023,130404873,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,156.99,R2001,R&M - Departmental planned (external),20/10/2023,130404870,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,73.52,R2001,R&M - Departmental planned (external),20/10/2023,130404871,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,161.00,R2001,R&M - Departmental planned (external),20/10/2023,130404860,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,148.68,R2001,R&M - Departmental planned (external),20/10/2023,130404878,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,81.39,R2001,R&M - Departmental planned (external),20/10/2023,130404880,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),20/10/2023,130404881,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),20/10/2023,130404883,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),20/10/2023,130404882,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,142.48,R2001,R&M - Departmental planned (external),20/10/2023,130404885,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,122.77,R2001,R&M - Departmental planned (external),20/10/2023,130404890,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),20/10/2023,130404891,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,207.21,R2001,R&M - Departmental planned (external),20/10/2023,130401916,Estates and Valuations,"i10 Facilities Management	"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),02/10/2023,130391764,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,72.45,R2001,R&M - Departmental planned (external),02/10/2023,130390059,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,99.41,R2001,R&M - Departmental planned (external),02/10/2023,130393090,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,"4,553.97",R2001,R&M - Departmental planned (external),02/10/2023,130397267,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,327.46,R2001,R&M - Departmental planned (external),25/10/2023,130404332,Travel Unit,Passenger Transport  General
705542,Midwest Mechanical&ElectricalServicesLtd,132.33,R2001,R&M - Departmental planned (external),12/10/2023,130401071,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,91.00,R2001,R&M - Departmental planned (external),12/10/2023,130401330,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,76.99,R2001,R&M - Departmental planned (external),12/10/2023,130401204,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,217.55,R2001,R&M - Departmental planned (external),12/10/2023,130401738,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,97.87,R2001,R&M - Departmental planned (external),12/10/2023,130401739,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,97.09,R2001,R&M - Departmental planned (external),12/10/2023,130401742,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,98.95,R2001,R&M - Departmental planned (external),12/10/2023,130401928,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),12/10/2023,130403300,Estates and Valuations,Magistrates
705542,Midwest Mechanical&ElectricalServicesLtd,66.44,R2001,R&M - Departmental planned (external),23/10/2023,130390061,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,162.00,R2001,R&M - Departmental planned (external),23/10/2023,130390469,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,81.38,R2001,R&M - Departmental planned (external),23/10/2023,130389960,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,47.42,R2001,R&M - Departmental planned (external),23/10/2023,130389963,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,60.15,R2001,R&M - Departmental planned (external),23/10/2023,130394270,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/10/2023,130394288,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/10/2023,130398533,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/10/2023,130400227,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,75.84,R2001,R&M - Departmental planned (external),23/10/2023,130400232,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),23/10/2023,130404854,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,128.04,R2001,R&M - Departmental planned (external),23/10/2023,130404868,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,166.10,R2001,R&M - Departmental planned (external),23/10/2023,130404876,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/10/2023,130404877,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,104.42,R2001,R&M - Departmental planned (external),23/10/2023,130404981,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),23/10/2023,130404982,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/10/2023,130404983,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/10/2023,130404984,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),23/10/2023,130404989,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
