Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
708251,Total Energies Gas & Power Limited,32.30,R2100,Electricity,16/08/2023,191178223,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,23.07,R2100,Electricity,16/08/2023,191178224,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,49.71,R2100,Electricity,16/08/2023,191178226,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,29.89,R2100,Electricity,16/08/2023,191178225,Facilities Management,Management of Vacant Properties
708251,Total Energies Gas & Power Limited,30.45,R2100,Electricity,16/08/2023,191178227,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,25.64,R2100,Electricity,16/08/2023,191178228,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"1,690.74",R2100,Electricity,16/08/2023,191178465,Schools,Lanesfield Primary School
708251,Total Energies Gas & Power Limited,"1,311.90",R2100,Electricity,16/08/2023,191178467,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,423.83,R2100,Electricity,16/08/2023,191178470,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,540.08,R2100,Electricity,16/08/2023,191178466,Facilities Management,Management of Vacant Properties
708251,Total Energies Gas & Power Limited,497.58,R2100,Electricity,16/08/2023,191178468,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,477.13,R2100,Electricity,16/08/2023,191178469,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,27.84,R2100,Electricity,16/08/2023,191178229,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,174.41,R2100,Electricity,16/08/2023,191178326,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,144.44,R2100,Electricity,16/08/2023,191178327,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,149.63,R2100,Electricity,16/08/2023,191178328,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,140.44,R2100,Electricity,16/08/2023,191178329,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,119.26,R2100,Electricity,16/08/2023,191178330,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,65.12,R2100,Electricity,16/08/2023,191178331,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,104.47,R2100,Electricity,16/08/2023,191178332,Schools,Bilston Church of England Primary School
708251,Total Energies Gas & Power Limited,30.56,R2100,Electricity,16/08/2023,191178333,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"3,672.35",R2100,Electricity,16/08/2023,191178398,Schools,Fallings Park Primary School
708251,Total Energies Gas & Power Limited,"1,963.52",R2100,Electricity,16/08/2023,191178399,Schools,Claregate Primary School
708251,Total Energies Gas & Power Limited,"1,004.66",R2100,Electricity,16/08/2023,191178400,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"3,331.08",R2100,Electricity,16/08/2023,191178401,Schools,Wilkinson Primary School
708251,Total Energies Gas & Power Limited,"2,454.97",R2100,Electricity,16/08/2023,191178402,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"2,184.11",R2100,Electricity,16/08/2023,191178403,Schools,Bantock Primary School
708251,Total Energies Gas & Power Limited,"2,696.85",R2100,Electricity,16/08/2023,191178417,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,446.35,R2100,Electricity,16/08/2023,191178418,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"1,681.25",R2100,Electricity,16/08/2023,191178419,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"3,038.15",R2100,Electricity,16/08/2023,191178420,Schools,Springvale Primary School
708251,Total Energies Gas & Power Limited,150.38,R2100,Electricity,16/08/2023,191178232,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,96.10,R2100,Electricity,16/08/2023,191178234,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,128.35,R2100,Electricity,16/08/2023,191178233,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,110.50,R2100,Electricity,16/08/2023,191178235,Waste Services,Waste Man.Partnership  Transfer Station
708251,Total Energies Gas & Power Limited,104.29,R2100,Electricity,16/08/2023,191178236,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,128.50,R2100,Electricity,16/08/2023,191178238,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,96.88,R2100,Electricity,16/08/2023,191178237,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,160.72,R2100,Electricity,16/08/2023,191178239,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,69.25,R2100,Electricity,16/08/2023,191178240,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,301.01,R2100,Electricity,16/08/2023,191178242,Waste Services,Anchor Lane Civic Amenity Site
708251,Total Energies Gas & Power Limited,310.02,R2100,Electricity,16/08/2023,191178241,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,105.26,R2100,Electricity,16/08/2023,191178243,Schools,Holy Trinity Catholic Primary School
708251,Total Energies Gas & Power Limited,76.24,R2100,Electricity,16/08/2023,191178244,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,23.61,R2100,Electricity,16/08/2023,191178246,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,67.43,R2100,Electricity,16/08/2023,191178245,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,303.32,R2100,Electricity,16/08/2023,191178247,Facilities Management,Management of Vacant Properties
708251,Total Energies Gas & Power Limited,103.44,R2100,Electricity,16/08/2023,191178248,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,65.42,R2100,Electricity,16/08/2023,191178250,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,95.03,R2100,Electricity,16/08/2023,191178249,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,335.70,R2100,Electricity,16/08/2023,191178251,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,315.49,R2100,Electricity,16/08/2023,191178252,Estates and Valuations,"Shops Worcester,Salop,Pitt, Cleveland"
708251,Total Energies Gas & Power Limited,286.88,R2100,Electricity,16/08/2023,191178253,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"3,915.70",R2100,Electricity,16/08/2023,191178429,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,15.10,R2100,Electricity,16/08/2023,191178215,Estates and Valuations,Industrial Premises ; Fordhouse Road
708251,Total Energies Gas & Power Limited,25.74,R2100,Electricity,16/08/2023,191178216,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,15.86,R2100,Electricity,16/08/2023,191178217,Estates and Valuations,Industrial Premises ; Fordhouse Road
708251,Total Energies Gas & Power Limited,"2,077.20",R2100,Electricity,16/08/2023,191178422,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,414.90,R2100,Electricity,16/08/2023,191178423,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,420.25,R2100,Electricity,16/08/2023,191178424,Schools,Ashmore Park Nursery
708251,Total Energies Gas & Power Limited,"1,685.55",R2100,Electricity,16/08/2023,191178427,Schools,Wood End Primary School
708251,Total Energies Gas & Power Limited,"7,666.55",R2100,Electricity,16/08/2023,191178425,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"12,482.25",R2100,Electricity,16/08/2023,191178426,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,575.40,R2100,Electricity,16/08/2023,191178428,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"6,508.90",R2100,Electricity,16/08/2023,191178430,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"17,999.83",R2100,Electricity,16/08/2023,191178431,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,394.78,R2100,Electricity,16/08/2023,191178471,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,13.95,R2100,Electricity,16/08/2023,191178354,Markets,Licensing - Street Trading
708251,Total Energies Gas & Power Limited,47.65,R2100,Electricity,16/08/2023,191178352,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,29.11,R2100,Electricity,16/08/2023,191178351,Operation & Maintenance of Existing Network,Rechargeable Works to Capital - Contract Annual Costs
708251,Total Energies Gas & Power Limited,20.14,R2100,Electricity,16/08/2023,191178350,Operation & Maintenance of Existing Network,Rechargeable Works to Capital - Contract Annual Costs
708251,Total Energies Gas & Power Limited,29.68,R2100,Electricity,16/08/2023,191178355,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,34.48,R2100,Electricity,16/08/2023,191178353,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,20.11,R2100,Electricity,16/08/2023,191178356,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,20.11,R2100,Electricity,16/08/2023,191178359,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,20.11,R2100,Electricity,16/08/2023,191178357,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,20.11,R2100,Electricity,16/08/2023,191178358,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"12,992.78",R2100,Electricity,16/08/2023,191178432,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"2,846.89",R2100,Electricity,16/08/2023,191178434,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"5,390.79",R2100,Electricity,16/08/2023,191178433,Schools,Stow Heath Primary School
708251,Total Energies Gas & Power Limited,20.11,R2100,Electricity,16/08/2023,191178360,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,30.46,R2100,Electricity,16/08/2023,191178362,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,35.83,R2100,Electricity,16/08/2023,191178363,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,20.11,R2100,Electricity,16/08/2023,191178361,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,862.99,R2100,Electricity,16/08/2023,191178472,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,14.53,R2100,Electricity,16/08/2023,191178364,Estates and Valuations,"Shops Worcester,Salop,Pitt, Cleveland"
708251,Total Energies Gas & Power Limited,404.34,R2100,Electricity,16/08/2023,191178368,Schools,Dovecotes Primary School
708251,Total Energies Gas & Power Limited,532.54,R2100,Electricity,16/08/2023,191178370,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,19.82,R2100,Electricity,16/08/2023,191178367,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,14.53,R2100,Electricity,16/08/2023,191178365,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,14.53,R2100,Electricity,16/08/2023,191178366,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,647.39,R2100,Electricity,16/08/2023,191178373,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,981.12,R2100,Electricity,16/08/2023,191178371,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,378.03,R2100,Electricity,16/08/2023,191178369,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,748.65,R2100,Electricity,16/08/2023,191178372,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,843.10,R2100,Electricity,16/08/2023,191178262,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,88.42,R2100,Electricity,16/08/2023,191178257,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,252.27,R2100,Electricity,16/08/2023,191178255,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,308.26,R2100,Electricity,16/08/2023,191178258,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,"1,221.57",R2100,Electricity,16/08/2023,191178261,Schools,Holy Trinity Catholic Primary School
708251,Total Energies Gas & Power Limited,361.26,R2100,Electricity,16/08/2023,191178259,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,318.05,R2100,Electricity,16/08/2023,191178260,Estates and Valuations,"Shops Worcester,Salop,Pitt, Cleveland"
708251,Total Energies Gas & Power Limited,251.47,R2100,Electricity,16/08/2023,191178254,Schools,Phoenix Nursery
708251,Total Energies Gas & Power Limited,330.28,R2100,Electricity,16/08/2023,191178256,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,660.67,R2100,Electricity,16/08/2023,191178264,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,647.46,R2100,Electricity,16/08/2023,191178265,Corporate Asset Management,Central Utilities to Recharge
708251,Total Energies Gas & Power Limited,92.41,R2100,Electricity,16/08/2023,191178263,Corporate Asset Management,Central Utilities to Recharge
