,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,718321,London Hire Ltd,936.18,R3200,Hire of Vehicles,15/03/2024,191261073,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,480.79",R3200,Hire of Vehicles,15/03/2024,191261074,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,996.78,R3200,Hire of Vehicles,15/03/2024,191261076,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,591.50,R3200,Hire of Vehicles,15/03/2024,191261075,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,996.78,R3200,Hire of Vehicles,15/03/2024,191261077,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,996.78,R3200,Hire of Vehicles,15/03/2024,191261078,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,996.78,R3200,Hire of Vehicles,15/03/2024,191261080,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,996.78,R3200,Hire of Vehicles,15/03/2024,191261079,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,994.78,R3200,Hire of Vehicles,15/03/2024,191261081,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,996.78,R3200,Hire of Vehicles,15/03/2024,191261082,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,445.80,R3200,Hire of Vehicles,15/03/2024,191261084,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,222.90,R3200,Hire of Vehicles,15/03/2024,191261083,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,222.90,R3200,Hire of Vehicles,15/03/2024,191261085,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,210.00,R3200,Hire of Vehicles,15/03/2024,191261086,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,210.00,R3200,Hire of Vehicles,21/03/2024,191264123,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,21/03/2024,191264122,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,75.00,R3200,Hire of Vehicles,21/03/2024,191264124,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,75.00,R3200,Hire of Vehicles,21/03/2024,191264126,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,150.00,R3200,Hire of Vehicles,21/03/2024,191264125,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,75.00,R3200,Hire of Vehicles,21/03/2024,191264127,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,150.00,R3200,Hire of Vehicles,21/03/2024,191264128,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,75.00,R3200,Hire of Vehicles,21/03/2024,191264129,Fleet Services,Fleet Management
INSERTED DETAIL,718328,"Intelligent Data Collection Ltd	",190.00,C3000,"Plant, Equipment, Machinery & Computer Hardware",08/03/2024,130420466,,Safety Programme
INSERTED DETAIL,718328,"Intelligent Data Collection Ltd	","14,370.00",R4401,Services - Fees and Charges,12/03/2024,130419510,Black Country Transport,Black Country Transport Director
INSERTED DETAIL,718328,"Intelligent Data Collection Ltd	","12,880.00",C1100,Construction and Conversion,12/03/2024,130419511,,GF - Accessing Growth Fund
INSERTED DETAIL,718331,Coram Community Campus,550.00,R5100,TPP - Payments to Local Authorities,21/03/2024,130422375,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
INSERTED DETAIL,718366,West Midlands Combined Authority,446.40,R3300,Public Transport,18/03/2024,130421371,Support Services,Travel Scratch Cards & Rail Warrants
INSERTED DETAIL,718366,West Midlands Combined Authority,900.00,C1100,Construction and Conversion,13/03/2024,130418773,,Active Travel Programme
INSERTED DETAIL,718366,West Midlands Combined Authority,144.60,R3300,Public Transport,26/03/2024,130416718,Support Services,Travel Scratch Cards & Rail Warrants
INSERTED DETAIL,718366,West Midlands Combined Authority,360.80,R3300,Public Transport,26/03/2024,130412697,Support Services,Travel Scratch Cards & Rail Warrants
INSERTED DETAIL,718366,West Midlands Combined Authority,415.00,R3300,Public Transport,26/03/2024,130419164,Support Services,Travel Scratch Cards & Rail Warrants
INSERTED DETAIL,718367,Certas Energy UK,574.35,R2102,Heating Oil,25/03/2024,130422865,Waste Services,Anchor Lane Civic Amenity Site
INSERTED DETAIL,718367,Certas Energy UK,722.16,B3000,Inventories,25/03/2024,191265713,,General Fund Balance Sheet
INSERTED DETAIL,718367,Certas Energy UK,"23,350.78",B3000,Inventories,25/03/2024,191265711,,General Fund Balance Sheet
INSERTED DETAIL,718367,Certas Energy UK,"1,136.40",B3000,Inventories,25/03/2024,191265714,,General Fund Balance Sheet
INSERTED DETAIL,718367,Certas Energy UK,"17,429.40",B3000,Inventories,25/03/2024,191265712,,General Fund Balance Sheet
INSERTED DETAIL,718367,Certas Energy UK,575.00,R3001,Diesel,15/03/2024,130421603,Waste Services,Anchor Lane Civic Amenity Site
INSERTED DETAIL,718367,Certas Energy UK,576.15,R3001,Diesel,15/03/2024,130421604,Waste Services,Shaw Road Civic Amenity Site
INSERTED DETAIL,718367,Certas Energy UK,"20,084.84",B3000,Inventories,18/03/2024,191262002,,General Fund Balance Sheet
INSERTED DETAIL,718367,Certas Energy UK,"20,120.28",B3000,Inventories,18/03/2024,191262003,,General Fund Balance Sheet
INSERTED DETAIL,718367,Certas Energy UK,"3,960.00",R3000,Petrol,18/03/2024,191262004,Fleet Services,Fleet Management
INSERTED DETAIL,718367,Certas Energy UK,806.15,R3001,Diesel,20/03/2024,130422174,Environmental Services,Ground Maintenance East
INSERTED DETAIL,718367,Certas Energy UK,"1,631.28",R3001,Diesel,21/03/2024,130422173,Environmental Services,Ground Maintenance East
INSERTED DETAIL,718367,Certas Energy UK,"18,067.19",B3000,Inventories,01/03/2024,191253841,,General Fund Balance Sheet
INSERTED DETAIL,718367,Certas Energy UK,239.66,R4000,Equipment - Purchase,01/03/2024,191253842,Fleet Services,Fleet Management
INSERTED DETAIL,718376,"Westbury Health Limited		",224.67,R4400,Services - Professional Fees,06/03/2024,130420313,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,718401,"Central Design Consultants Ltd		","1,750.00",C1100,Construction and Conversion,05/03/2024,130420129,,Asbestos Removal
INSERTED DETAIL,718429,St Bartholomew's CE Academy Trust,"104,455.05",C1100,Construction and Conversion,25/03/2024,130418775,,Primary Expansion Programme
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,328.00,R2003,R&M - Departmental response (external),07/03/2024,130420468,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,"2,600.00",R2003,R&M - Departmental response (external),08/03/2024,130420467,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,395.00,R2003,R&M - Departmental response (external),12/03/2024,130420682,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,"2,600.00",R2003,R&M - Departmental response (external),15/03/2024,130421372,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,"1,148.00",R2003,R&M - Departmental response (external),21/03/2024,130422379,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,288.50,R2003,R&M - Departmental response (external),21/03/2024,130422381,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,398.50,R2003,R&M - Departmental response (external),21/03/2024,130422380,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,"1,540.00",R2003,R&M - Departmental response (external),21/03/2024,130422376,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,"1,540.00",R2003,R&M - Departmental response (external),21/03/2024,130422377,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,"1,716.00",R2003,R&M - Departmental response (external),21/03/2024,130422378,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718450,Furnace Mill Fishery Ltd,"2,700.00",R2003,R&M - Departmental response (external),22/03/2024,130422656,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,718452,Baby Sienna Ltd,"2,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263614,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,718453,"BM3 Architecture Ltd		",320.00,R4400,Services - Professional Fees,25/03/2024,130422657,Housing Revenue Account,HRA General
INSERTED DETAIL,718460,Lambert Merson Consulting Ltd,435.00,R4400,Services - Professional Fees,12/03/2024,130419512,Legal Services,Legal Services
INSERTED DETAIL,718702,The National Teaching and Advisory Service,"1,462.50",R5037,TPP - Alternative Provision of Education,22/03/2024,130422175,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,718702,The National Teaching and Advisory Service,"1,950.00",R5037,TPP - Alternative Provision of Education,22/03/2024,130422176,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,718702,The National Teaching and Advisory Service,"2,340.00",R5037,TPP - Alternative Provision of Education,05/03/2024,130418301,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,718702,The National Teaching and Advisory Service,780.00,R5037,TPP - Alternative Provision of Education,05/03/2024,130418302,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,718702,The National Teaching and Advisory Service,455.00,R5037,TPP - Alternative Provision of Education,05/03/2024,130418303,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,718702,The National Teaching and Advisory Service,780.00,R5037,TPP - Alternative Provision of Education,05/03/2024,130418304,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,718751,Alps - Alkemygold Limited,"30,696.20",R5037,TPP - Alternative Provision of Education,12/03/2024,130420864,Educational Excellence,Research & Assessment Team
INSERTED DETAIL,718752,Hydrock,"4,400.00",R4400,Services - Professional Fees,06/03/2024,130419845,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,718837,East Park Academy,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263672,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,718837,East Park Academy,164.00,R5034,TPP - Child Care provided for client,04/03/2024,130419251,Adult Education,Discretionary Fund
INSERTED DETAIL,718894,Sam Mace,120.00,R4400,Services - Professional Fees,06/03/2024,130420314,Arts and Culture,Art Galleries - Schools Art SLA Service
INSERTED DETAIL,718948,Johnson Health Tech UK Ltd t/a Matrix Fitness,26.67,R4003,Equipment - R & M,07/03/2024,130419101,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,718948,Johnson Health Tech UK Ltd t/a Matrix Fitness,7.92,R4003,Equipment - R & M,07/03/2024,130419101,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,718948,Johnson Health Tech UK Ltd t/a Matrix Fitness,22.92,R4003,Equipment - R & M,07/03/2024,130419207,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,718948,Johnson Health Tech UK Ltd t/a Matrix Fitness,5.83,R4003,Equipment - R & M,07/03/2024,130419207,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,718956,Sandhu News,45.10,R4309,Books,08/03/2024,130420684,Libraries,Whitmore Reans Library
INSERTED DETAIL,718984,Premiere Healthcare Limited,"5,160.00",R4000,Equipment - Purchase,12/03/2024,130419513,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,718984,Premiere Healthcare Limited,125.00,R4000,Equipment - Purchase,12/03/2024,130419513,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,718990,Beatsabar Music Project CIC,"5,720.00",R4700,Grant Payments,25/03/2024,130422719,Head of Children's Improvement,Holiday Activity Fund
INSERTED DETAIL,718990,Beatsabar Music Project CIC,479.00,R4700,Grant Payments,04/03/2024,130419846,Head of Children's Improvement,Hashtag Youth Engagement Strategy
INSERTED DETAIL,719031,Broadmeadow Special School,"50,730.33",R4400,Services - Professional Fees,14/03/2024,191260337,Special Educational Needs,"Outreach			"
INSERTED DETAIL,719045,Edward the Elder Primary School,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263674,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719045,Edward the Elder Primary School,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263673,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719045,Edward the Elder Primary School,858.92,R5035,TPP - Private Nursery Education Funding,20/03/2024,191263685,Early Years,"Early Years Disability Access Fund (DAF)	"
INSERTED DETAIL,719071,Slicker Recycling Ltd,129.00,R2705,Cleaning Supplies and Materials,25/03/2024,191265690,Fleet Services,Fleet Management
INSERTED DETAIL,719071,Slicker Recycling Ltd,419.18,R2705,Cleaning Supplies and Materials,25/03/2024,191265691,Fleet Services,Fleet Management
INSERTED DETAIL,719110,View Conference Account,145.00,R1650,Training Expenses,04/03/2024,130419847,Special Educational Needs,SEN Sensory Inclusion
INSERTED DETAIL,719156,Midland Partnership NHS Foundation Trust,107.00,R5060,TPP - Public Health Contracts,13/03/2024,191259990,Starting and Developing Well,Sexual Health
INSERTED DETAIL,719156,Midland Partnership NHS Foundation Trust,107.00,R5060,TPP - Public Health Contracts,13/03/2024,191259991,Starting and Developing Well,Sexual Health
INSERTED DETAIL,719156,Midland Partnership NHS Foundation Trust,107.00,R5060,TPP - Public Health Contracts,13/03/2024,191259992,Starting and Developing Well,Sexual Health
INSERTED DETAIL,719179,"Busy Childcare LLP		","1,077.69",R5035,TPP - Private Nursery Education Funding,25/03/2024,130422179,Special Educational Needs,"Special Education Provision ""In City""			"
INSERTED DETAIL,719179,"Busy Childcare LLP		",900.00,R5035,TPP - Private Nursery Education Funding,20/03/2024,191263642,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719179,"Busy Childcare LLP		","1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263639,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719179,"Busy Childcare LLP		","2,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263640,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719179,"Busy Childcare LLP		","1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263641,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719179,"Busy Childcare LLP		",858.92,R5035,TPP - Private Nursery Education Funding,20/03/2024,191263692,Early Years,"Early Years Disability Access Fund (DAF)	"
INSERTED DETAIL,719179,"Busy Childcare LLP		",858.92,R5035,TPP - Private Nursery Education Funding,20/03/2024,191263693,Early Years,"Early Years Disability Access Fund (DAF)	"
INSERTED DETAIL,719201,Bauer Radio Ltd,468.35,R4317,Marketing \ Non-staff advertising,26/03/2024,130423036,Markets,Wolverhampton Indoor and Open Market
INSERTED DETAIL,719201,Bauer Radio Ltd,221.65,R4317,Marketing \ Non-staff advertising,26/03/2024,130423036,Markets,Wolverhampton Indoor and Open Market
INSERTED DETAIL,719201,Bauer Radio Ltd,630.00,R4317,Marketing \ Non-staff advertising,08/03/2024,130419848,Markets,Wolverhampton Indoor and Open Market
INSERTED DETAIL,719202,The Bigger Picture Education Service,480.00,R4400,Services - Professional Fees,05/03/2024,130420130,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,719208,Bilston Business Improve. District Ltd,"10,000.00",R5152,TPP - Business Improvement District (BID) Levy,12/03/2024,130420469,Revenues & Benefits,"Bilston Business Improvement District	"
INSERTED DETAIL,719212,Scholars Childcare (Scholars House),578.00,R6403,Section 17,01/03/2024,130417158,Strengthening Families,CP Area 8 - Children's Village
INSERTED DETAIL,719212,Scholars Childcare (Scholars House),578.00,R6403,Section 17,25/03/2024,130420131,Strengthening Families,Court Team
INSERTED DETAIL,719212,Scholars Childcare (Scholars House),"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263658,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719212,Scholars Childcare (Scholars House),"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263657,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,719225,ocean media group,160.00,R4701,Subscriptions,18/03/2024,130421830,Housing,"Housing Strategy and Policy	"
INSERTED DETAIL,719238,Encyclopaedia Britannica  (UK) Ltd,"2,000.00",R4535,Computing - Licences,25/03/2024,130422866,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,719239,Cartello Ambulance,192.50,R3042,Client Transport,04/03/2024,130419851,Older People Care Purchasing,OP Care Purchasing (Spot Placements)
