Organisation Name,Organisation Code,Unique Ref No ,Effective Date,Directorate where expenditure incurred, Supplier Name ,Payment Date,Net amount,Purpose of Spend,"Procurement Classification
(Higher Level)","Procurement Classification
(Lower Level)",CAPITAL / REVEUNE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2405,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",COIN A DRINK LTD,06/07/2023,347.73,"6410-Leasing, Hire & Rental of Equipment",SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2406,31.07.2023,CHILDRENS,REDACTED,27/07/2023,775.75,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2407,31.07.2023,CHILDRENS,REDACTED,27/07/2023,962.8,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2408,31.07.2023,CHILDRENS,REDACTED,27/07/2023,591.36,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2409,31.07.2023,CHILDRENS,REDACTED,27/07/2023,464.8,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2410,31.07.2023,CHILDRENS,REDACTED,27/07/2023,591.36,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2411,31.07.2023,CHILDRENS,COLLINGWOOD CENTRE LTD,25/07/2023,"6,000.00",6413-Grants to Other Orgs,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2412,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,18/07/2023,574.2,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2413,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,18/07/2023,574.2,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2414,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,05/07/2023,574.2,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2415,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,05/07/2023,574.2,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2416,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,18/07/2023,478.5,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2417,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,18/07/2023,478.5,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2418,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,17/07/2023,574.2,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2419,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,17/07/2023,574.2,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2420,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,20/07/2023,658.8,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2421,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,20/07/2023,658.8,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2422,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,05/07/2023,352,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2423,31.07.2023,RESOURCES AND TRANSFORMATION,COMMUNITY FOOTPRINTS LIMITED,05/07/2023,352,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2424,31.07.2023,CHILDRENS,COMMUNITY FOOTPRINTS LIMITED,07/07/2023,"2,178.88",1187-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2425,31.07.2023,CHILDRENS,COMMUNITY FOOTPRINTS LIMITED,07/07/2023,"3,531.02",1187-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2426,31.07.2023,CHILDRENS,COMMUNITY FOOTPRINTS LIMITED,21/07/2023,"2,488.10",1187-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2427,31.07.2023,CHILDRENS,COMMUNITY FOOTPRINTS SERVICE C.I.C,03/07/2023,"1,856.00",6211-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2428,31.07.2023,CHILDRENS CAPITAL,COMMUNITY PRODUCTS (UK) LTD,07/07/2023,"2,298.00",7155-Site Works Contractors,CAPITAL,"NEW CONSTRUCTION,CONVERSION & RENOVATION",CAPITAL
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2429,31.07.2023,CHILDRENS,COMPASS CHILDRENS HOMES LIMITED,07/07/2023,"-22,533.34",1220-Top Up Funding -Grants to Schools,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2430,31.07.2023,CHILDRENS,COMPASS CHILDRENS HOMES LIMITED,07/07/2023,"22,533.33",1220-Top Up Funding -Grants to Schools,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2431,31.07.2023,CHILDRENS,COMPASS CHILDRENS HOMES LIMITED,07/07/2023,"22,533.34",1220-Top Up Funding -Grants to Schools,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2432,31.07.2023,CHILDRENS,COMPASS CHILDRENS HOMES LIMITED,07/07/2023,"22,533.33",1220-Top Up Funding -Grants to Schools,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2433,31.07.2023,CHILDRENS,COMPASS CHILDRENS HOMES LIMITED,11/07/2023,"18,294.28",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2434,31.07.2023,CHILDRENS,COMPASS CHILDRENS HOMES LIMITED,11/07/2023,"21,495.92",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2435,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"2,275.84",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2436,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"2,604.28",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2437,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"2,604.28",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2438,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"3,413.48",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2439,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"2,719.88",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2440,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"3,261.88",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2441,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"3,472.60",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2442,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"3,523.92",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2443,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"3,236.67",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2444,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"3,342.20",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2445,31.07.2023,CHILDRENS,COMPASS FOSTERING CENTRAL LIMITED,11/07/2023,"6,241.36",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2446,31.07.2023,CHILDRENS,COMPASS FOSTERING WEST,11/07/2023,"3,472.60",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2447,31.07.2023,CHILDRENS,COMPASS FOSTERING WEST,11/07/2023,"3,137.08",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2448,31.07.2023,ADULT SOCIAL CARE,COMPLESSO LIMITED,27/07/2023,"3,332.00",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2449,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,798,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2450,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,471,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2451,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,324,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2452,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"1,176.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2453,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,300,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2454,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,360,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2455,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"2,268.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2456,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,711,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2457,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"1,008.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2458,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"1,134.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2459,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,672,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2460,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,756,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2461,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"1,008.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2462,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,792,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2463,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"1,134.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2464,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,504,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2465,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,975,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2466,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,522,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2467,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,840,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2468,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,414,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2469,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,616.5,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2470,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,652.5,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2471,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"2,016.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2472,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,348,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2473,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,630,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2474,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,252,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2475,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"1,134.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2476,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,882,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2477,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"2,016.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2478,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,369,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2479,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,"2,268.00",6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2480,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,630,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2481,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,336,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2482,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,756,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2483,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,589.5,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2484,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,26/07/2023,252,6541-Domiciliary Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2485,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,27/07/2023,"1,008.00",6554-Professional Services-Priv Contractor & Other Agencies,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2486,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,27/07/2023,882,6554-Professional Services-Priv Contractor & Other Agencies,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2487,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,27/07/2023,"1,008.00",6554-Professional Services-Priv Contractor & Other Agencies,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-2488,31.07.2023,ADULT SOCIAL CARE,COMPLETE CARE SERVICES,27/07/2023,378,6554-Professional Services-Priv Contractor & Other Agencies,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
