FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
LIST,Blackpool Council,Tes Global Ltd,188347,1000198,15/03/2024,"1,223.47",203.91,Boundary Primary - General,10082,63711,Subscriptions,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED071,Boundary Park Community - 5,INVTSC00002829,1000198188347INVTSC00002829
LIST,Blackpool Council,Inclusive Technology Ltd,188348,1000306,19/03/2024,"2,911.80",485.30,Highfurlong -Curriculum Resources,10339,63008,Educational Equipment,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED511,Highfurlong - 5,218999,1000306188348218999
LIST,Blackpool Council,SELECTA UK LTD,188360,1139513,27/03/2024,"1,127.17",176.74,Palatine Pool,90000,63062,Vending Materials,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,230174296,1139513188360230174296
LIST,Blackpool Council,The Oyster Partnership Ltd,188378,1003355,1/03/2024,"2,042.40",340.40,Strat Ass Mgt & Business Admin,40271,60791,Agency Staff,Resources - 1,TRSTOT,AEG,Strat Ass Mgt & Business Admin - 3,AEG2,Strat Ass Mgt & Business Admin - 5,10984183,100335518837810984183
LIST,Blackpool Council,Spencer Clarke Group,188381,1007543,7/03/2024,342.00,57.00,St Nicholas -Site Staff,10223,60793,Supply Other,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,SCGNCE17,1007543188381SCGNCE17
LIST,Blackpool Council,EPC NATIONAL LTD,188382,1142018,14/03/2024,780.00,130.00,Estates,40268,61064,Delegated Maintenance,Resources - 1,TRSTOT,AEE,Estates - 3,AEE2,Estates - 5,3125,11420181883823125
LIST,Blackpool Council,Spencer Clarke Group,188385,1007543,7/03/2024,567.84,94.64,St Nicholas -Supply Costs,10224,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,SCGNCE16,1007543188385SCGNCE16
LIST,Blackpool Council,Spencer Clarke Group,188386,1007543,14/03/2024,342.00,57.00,St Nicholas -Site Staff,10223,60793,Supply Other,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,SCGNCE18,1007543188386SCGNCE18
LIST,Blackpool Council,Spencer Clarke Group,188392,1007543,14/03/2024,567.84,94.64,St Nicholas -Supply Costs,10224,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,SCGNCE19,1007543188392SCGNCE19
LIST,Blackpool Council,Solarvision Lighting Technologies Ltd,188468,1140678,19/03/2024,"7,754.40","1,292.40",Parks Development,30032,63012,Other Equipment,Community & Env Services - 1,BPLSER,PARKS,Parks - 3,PRKDEV1,Parks Developme - 5,02334,114067818846802334
LIST,Blackpool Council,The Education Shed Ltd,188539,1003593,5/03/2024,324.00,54.00,St Johns - General,10204,63533,Computer Software Purchases,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,INV-122979,1003593188539INV-122979
LIST,Blackpool Council,Security Plus Limited,188543,1003277,5/03/2024,"1,062.54",177.09,Treasury Management,60009,66102,Bank Charges,Budgets Outside Cash Limits - 1,BUDOCL,FH0001,Treasury Management - 3,FH00012,Treasury Management - 5,1021384,10032771885431021384
LIST,Blackpool Council,BLACKBURN DIOCESAN BOARD OF EDUCATION (BARCHESTER AC),188556,1141782,19/03/2024,"1,149.50",0.00,St Johns - General,10204,61901,Contributions To Funds,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,128/BARCH/03/24,1141782188556128/BARCH/03/24
LIST,Blackpool Council,Early Years Resources,188569,1001198,22/03/2024,419.44,69.91,Highfurlong -Pupil Premium,10344,63008,Educational Equipment,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED511,Highfurlong - 5,330042,1001198188569330042
LIST,Blackpool Council,Fcat T/A Montgomery Academy,188578,1000457,4/03/2024,"2,000.00",0.00,Continuum Of Provision,10444,63008,Educational Equipment,Children's Services - 1,CHISER,OTHL,Other Learning - 3,OTHL2,Other Learning - 5,ILLUMINATE FUNDING - AS,1000457188578ILLUMINATE FUNDING - AS
LIST,Blackpool Council,South Shore Academy,188582,1002451,4/03/2024,"2,000.00",0.00,Continuum Of Provision,10444,63008,Educational Equipment,Children's Services - 1,CHISER,OTHL,Other Learning - 3,OTHL2,Other Learning - 5,ILLUMINATE FUNDING - RH,1002451188582ILLUMINATE FUNDING - RH
LIST,Blackpool Council,My Happy Mind Ltd,188591,1141767,13/03/2024,"2,844.59",474.10,Kincraig -School Development Plan,10128,63711,Subscriptions,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,1652,11417671885911652
LIST,Blackpool Council,ELEVATION TRAINING & DEVELOPMENT LTD,188602,1141293,13/03/2024,"1,668.00",278.00,"Depot, Management & Admin",50102,60911,Training Expenses,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",SI-464,1141293188602SI-464
LIST,Blackpool Council,BMM Energy Solutions Ltd,188613,1141784,8/03/2024,870.11,145.02,Energy & Sustainability,40072,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,SI-1866,1141784188613SI-1866
LIST,Blackpool Council,Greenpass Training Ltd,188617,1002460,13/03/2024,876.00,146.00,Pru Supplies And Services,10449,63605,Conferences and Short Courses,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,INV-0409,1002460188617INV-0409
LIST,Blackpool Council,TRANSITION 360 LTD,188662,1139715,4/03/2024,"8,955.57",0.00,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,T455,1139715188662T455
LIST,Blackpool Council,Dedicated Intervention Care Ltd,188665,1141894,4/03/2024,"33,979.96",0.00,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,1,11418941886651
LIST,Blackpool Council,Amberleigh Care Ltd,188666,1003615,4/03/2024,"24,602.15",0.00,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,4449,10036151886664449
LIST,Blackpool Council,Gracewells Care Ltd,188668,1004285,4/03/2024,"23,000.00",0.00,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV-389,1004285188668INV-389
LIST,Blackpool Council,Gracewells Care Ltd,188673,1004285,4/03/2024,"25,400.00",0.00,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV-390,1004285188673INV-390
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),188699,1005096,1/03/2024,302.39,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6704695,10050961886996704695
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),188733,1005096,1/03/2024,888.55,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6704697,10050961887336704697
LIST,Blackpool Council,Thornbury Nursing Services (Ir35 Compliant),188744,1005096,1/03/2024,335.69,0.00,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,6704105,10050961887446704105
LIST,Blackpool Council,REDACTED PERSONAL DATA,188745,1002693,1/03/2024,"19,920.00",0.00,Lac Financial Assistance,10544,65551,Rent and Rent Bonds,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,01243,100269318874501243
LIST,Blackpool Council,Amber Family Ltd,188749,1002693,1/03/2024,"1,080.00",0.00,Lac Financial Assistance,10544,65509,Contract Expenses,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,01243A,100269318874901243A
LIST,Blackpool Council,Siemens Financial Services Ltd,188755,1000123,11/03/2024,"1,310.40",218.40,Vitaline Services,20019,63711,Subscriptions,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,244/24/0090667,1000123188755244/24/0090667
LIST,Blackpool Council,REAL CARE CHILDREN SERVICES LTD,188759,1140706,13/03/2024,368.90,0.00,Sct17,10545,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,110224MS,1140706188759110224MS
LIST,Blackpool Council,REAL CARE CHILDREN SERVICES LTD,188760,1140706,13/03/2024,"3,884.10",0.00,Sct17,10545,65507,Personal,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,110224ML,1140706188760110224ML
LIST,Blackpool Council,REAL CARE CHILDREN SERVICES LTD,188761,1140706,13/03/2024,932.00,0.00,Sct17,10545,65507,Personal,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,110224JA,1140706188761110224JA
LIST,Blackpool Council,REAL CARE CHILDREN SERVICES LTD,188763,1140706,13/03/2024,"2,840.22",0.00,Sct17,10545,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,110224LS,1140706188763110224LS
LIST,Blackpool Council,Fylde Maintenance Services Ltd,188829,1002195,19/03/2024,389.16,64.86,R&M Recharge Acct - St Georges Academy,40020,61121,Heating and Ventilation,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,5737,10021951888295737
LIST,Blackpool Council,Fylde Maintenance Services Ltd,188830,1002195,19/03/2024,442.08,73.68,R&M Recharge Acct - Enveco,40027,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,5741,10021951888305741
LIST,Blackpool Council,Fylde Maintenance Services Ltd,188831,1002195,19/03/2024,322.08,53.68,Carleton Crematorium Services,61064,61012,Maintenance Private Contractor,Governance & Partnerships - 1,DEMTOT,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,5743,10021951888315743
LIST,Blackpool Council,Fylde Maintenance Services Ltd,188832,1002195,19/03/2024,712.32,118.72,R&M Recharge Acct - Park Primary,40025,61121,Heating and Ventilation,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,5745,10021951888325745
LIST,Blackpool Council,Livewire Systems Ltd,188833,1002961,12/03/2024,"1,128.00",188.00,Municipal Buildings,40060,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDMB,Buildings -Municipal Buildings - 5,773079,1002961188833773079
LIST,Blackpool Council,Automatic Alarms Ltd,188843,1000535,18/03/2024,795.01,132.50,At The Grange,40050,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDCH,Buildings -Childrens - 5,INV21319,1000535188843INV21319
LIST,Blackpool Council,Automatic Alarms Ltd,188844,1000535,18/03/2024,423.86,70.64,R&M Recharge Acct - Queens Drive Primar,40016,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,INV21327,1000535188844INV21327
LIST,Blackpool Council,Abelglass Trade Supplies Ltd,189978,1001019,11/03/2024,"1,095.84",182.64,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,INV-10818,1001019189978INV-10818
LIST,Blackpool Council,Testbase,189979,1000086,25/03/2024,354.00,59.00,St Johns - General,10204,63533,Computer Software Purchases,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,591174,1000086189979591174
LIST,Blackpool Council,Insight (Fylde) Ltd,189993,1002181,1/03/2024,"1,029.00",0.00,Leaving Care,10530,65554,Personal Needs (Lca Only),Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA11,Senior Management JEA11 - 5,SQ/COURSE,1002181189993SQ/COURSE
LIST,Blackpool Council,Michild (Blackpool) Ltd T/A Moorevilla,190001,1004415,7/03/2024,349.00,0.00,Lac Financial Assistance,10544,65510,Nursery,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,80682,100441519000180682
LIST,Blackpool Council,Veritas Education (Preston) Limited,190003,1003038,1/03/2024,938.04,156.34,St Bernadettes -General,10174,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,101534,1003038190003101534
LIST,Blackpool Council,Randstad Solutions Ltd,190004,1007189,1/03/2024,807.46,134.58,St Bernadettes -General,10174,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,30465291,100718919000430465291
LIST,Blackpool Council,Blackpool Skip Hire Ltd,190056,1000674,1/03/2024,"1,222.56",203.76,"Depot, Management & Admin",50102,63006,Hire of Equipment,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",056103,1000674190056056103
LIST,Blackpool Council,Contract Floors Ltd,190079,1000982,1/03/2024,636.00,106.00,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-2721,1000982190079INV-2721
LIST,Blackpool Council,W Robinson (Bils) Ltd,190086,1001481,6/03/2024,527.62,87.94,Minor Work,30273,63041,Other Materials,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,91876,100148119008691876
LIST,Blackpool Council,W Robinson (Bils) Ltd,190088,1001481,13/03/2024,"1,074.28",179.05,Minor Work,30273,63041,Other Materials,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,91914,100148119008891914
LIST,Blackpool Council,Community Playthings,190091,1000404,5/03/2024,482.40,80.40,Pru Supplies And Services,10449,63401,General Services,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,B501L-1,1000404190091B501L-1
LIST,Blackpool Council,Tessa Gough Expert Witness & Associates Ltd,190112,1007346,5/03/2024,"1,512.00",252.00,Coroners & Mortuary Service,61066,63602,Panel Expenses,Governance & Partnerships - 1,DEMTOT,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,INV-0223,1007346190112INV-0223
LIST,Blackpool Council,Russell Bolton Consulting Limited,190118,1007300,4/03/2024,"1,260.00",210.00,Business Loan Overheads,60030,63413,Consultants,Budgets Outside Cash Limits - 1,BUDOCL,BPLOAN,Business Loans - 3,BPLOAN2,Business Loans - 5,INV-0448,1007300190118INV-0448
LIST,Blackpool Council,The Good Cause Project Ltd,190128,1005358,12/03/2024,"1,485.71",0.00,Blackpool Museum Project,50023,63315,Marketing,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,INV-101,1005358190128INV-101
LIST,Blackpool Council,B & G SEARS LTD,190141,1141319,21/03/2024,532.74,88.79,St Bernadettes -General,10174,61064,Delegated Maintenance,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,INV-307089,1141319190141INV-307089
LIST,Blackpool Council,REDACTED PERSONAL DATA,190161,1006169,15/03/2024,"2,000.00",0.00,Lightpool/NPO,50133,63401,General Services,Communication & Regeneration - 1,AMCPI,PJ,Illuminations Section - 3,PJW1,Management - Places - Illumina - 5,INVOICE-1823,1006169190161INVOICE-1823
LIST,Blackpool Council,Institute Of Swimming Ltd,190164,1001696,19/03/2024,359.10,0.00,Learn 2 Swim Scheme,30018,60911,Training Expenses,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR1,Leisure Managem - 5,IOSINV036764,1001696190164IOSINV036764
LIST,Blackpool Council,MONISHA PREMCHAND,190168,1141373,1/03/2024,747.80,0.00,Coroners & Mortuary Service,61066,63602,Panel Expenses,Governance & Partnerships - 1,DEMTOT,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,JANUARY/2024/MP,1141373190168JANUARY/2024/MP
LIST,Blackpool Council,NORTH WEST PATHOLOGY LTD,190172,1139569,5/03/2024,"2,792.40",0.00,Coroners & Mortuary Service,61066,63602,Panel Expenses,Governance & Partnerships - 1,DEMTOT,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,JANUARY/2024/SS,1139569190172JANUARY/2024/SS
LIST,Blackpool Council,Oticon Limited,190182,1006201,13/03/2024,310.80,51.80,Sen Central Team,10430,63008,Educational Equipment,Children's Services - 1,CHISER,JCAA,Cwan - Management & Admin - 3,JCAA2,Cwan - Management & Admin - 5,SOI000652493,1006201190182SOI000652493
LIST,Blackpool Council,Teaching Personnel Ltd,190187,1000095,1/03/2024,"1,902.76",317.13,Bispham Endowed -Supply Costs,10024,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,3000949,10000951901873000949
LIST,Blackpool Council,Bizoo Limited,190191,1141765,15/03/2024,"1,819.44",303.24,,,47391,Vatable Hire Of Rooms,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,SI-136995,1141765190191SI-136995
LIST,Blackpool Council,The Safe Shop Ltd,190200,1001337,12/03/2024,"1,462.80",243.80,Blackpool Museum Project,50023,61061,Locks and Security,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,SI-2090087,1001337190200SI-2090087
LIST,Blackpool Council,Academy 21 Limited,190206,1140314,11/03/2024,920.40,153.40,Pru Supplies And Services,10449,64501,Private Contractors,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,SI213113,1140314190206SI213113
LIST,Blackpool Council,ELEVATION TRAINING & DEVELOPMENT LTD,190208,1141293,14/03/2024,834.00,139.00,"Depot, Management & Admin",50102,60911,Training Expenses,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",SI-500,1141293190208SI-500
LIST,Blackpool Council,Moore Readymix Ltd,190209,1000733,5/03/2024,413.12,68.86,Core Footway-Day To Day,90000,63041,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,145014,1000733190209145014
LIST,Blackpool Council,Point,190210,1005693,4/03/2024,"11,300.00",0.00,SENDIASS,10431,63711,Subscriptions,Children's Services - 1,CHISER,JCAA,Cwan - Management & Admin - 3,JCAA2,Cwan - Management & Admin - 5,INV-0363,1005693190210INV-0363
LIST,Blackpool Council,Randstad Solutions Ltd,190225,1007189,1/03/2024,"1,239.17",206.53,Bispham Endowed -Supply Costs,10024,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,30465159,100718919022530465159
LIST,Blackpool Council,Kikkerland,190380,1141801,19/03/2024,342.00,57.00,,,47391,Vatable Hire Of Rooms,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,W00226150,1141801190380W00226150
