Organisation name,Organisation Code,Effective date,Directorate / service where expenditure incurred,Service Category label,Service category URI,Supplier (Beneficiary) name,Local supplier (beneficiary) internal reference,Supplier,Supplier registered charity number,VCSE grant,Payment date - G/L Date,Transaction number,Net Amount,Irrecoverable VAT,purpose_of_spend,Procurement classification / merchant category: Council’s procurement category name,Procurement classification / merchant category: CPV label,Procurement classification / merchant category: CPV code,Procurement classification / merchant category: Proclass label,Procurement classification / merchant category: Proclass code,card_transaction
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Falck Fire Services UK LTD,1277465,,,,07/08/2023,2200337047,"£3,075.00",,Design Consultant,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Falck Fire Services UK LTD,1277465,,,,28/09/2023,2200346698,"£5,100.00",,Design Consultant,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,First Choice Drainage Solutions Ltd,1285977,,,,31/07/2023,2200335223,"£5,700.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Focus Furnishing ,1234438,,,,20/09/2023,2200345062,"£2,483.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Freeway Lift Services Ltd ,1231213,,,,06/07/2023,2200330477,"£10,595.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Freeway Lift Services Ltd ,1231213,,,,03/08/2023,2200336051,"£5,980.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,13/07/2023,2200331958,"£2,124.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,08/08/2023,2200337306,"£3,500.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,08/08/2023,2200337307,"£3,000.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,08/08/2023,2200337308,£750.00,,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,14/08/2023,2200338258,"£2,124.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,20/09/2023,2200344948,"£13,475.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,20/09/2023,2200344952,"£1,000.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,20/09/2023,2200344955,"£1,750.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Fusion Project Management Ltd,1268369,,,,21/09/2023,2200345112,"£1,500.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G & S  Waste Management Ltd,1292086,,,,13/09/2023,2200343379,£626.00,,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G & S  Waste Management Ltd,1292086,,,,13/09/2023,2200343381,£518.00,,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G & S  Waste Management Ltd,1292086,,,,28/09/2023,2200346650,£565.00,,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G & S Hutchinson Ltd,1281748,,,,03/08/2023,2200336244,"£1,835.46",,Planned Maintenance (CM),,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G & S Hutchinson Ltd,1281748,,,,03/08/2023,2200336245,£813.67,,Planned Maintenance (CM),,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G & S Hutchinson Ltd,1281748,,,,31/08/2023,2200340816,"£1,323.52",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G2V RECRUITMENT GROUP LIMITED,1309373,,,,21/07/2023,2200333448,"£2,750.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G2V RECRUITMENT GROUP LIMITED,1309373,,,,01/08/2023,2200335427,"£2,750.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G2V RECRUITMENT GROUP LIMITED,1309373,,,,11/08/2023,2200338050,"£2,750.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G2V RECRUITMENT GROUP LIMITED,1309373,,,,22/08/2023,2200339779,"£2,475.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G2V RECRUITMENT GROUP LIMITED,1309373,,,,22/08/2023,2200339781,"£1,650.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G2V RECRUITMENT GROUP LIMITED,1309373,,,,22/08/2023,2200339782,£550.00,,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,G2V RECRUITMENT GROUP LIMITED,1309373,,,,20/09/2023,2200344982,"£2,200.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,UK Power Networks Limited,D000000023,,,,06/07/2023,3110561558,"£600,000.00",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Silchester Residents Association,D000000023,,,,17/07/2023,3110563593,"£7,500.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Westminster City Council,D000000023,,,,19/07/2023,3110565450,"£69,151.00",,Acquisition of Land & Buildings,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Library of Things Ltd,D000000023,,,,02/08/2023,3110568810,"£7,500.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Library of Things Ltd,D000000023,,,,14/08/2023,3110570551,"£7,800.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Library of Things Ltd,D000000023,,,,21/08/2023,3110573213,"£24,950.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Bishop & Sewell LLP Solicitors,D000000023,,,,25/08/2023,3110574082,"£19,673.89",,Acquisition of Land & Buildings,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Transport For London (TFL),D000000023,,,,29/08/2023,3110575577,£600.00,,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Ronald Fletcher & Co LLP,D000000023,,,,05/09/2023,3110577360,£633.00,,Professional Fees : Non Legal,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Southern Land Securities Ltd,D000000023,,,,22/09/2023,3110581245,"£15,131.00",,Acquisition of Land & Buildings,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Westminster City Council,D000000023,,,,22/09/2023,3110581249,"£8,569.00",,Acquisition of Land & Buildings,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Starck Uberoi Solicitors & Advocate,D000000023,,,,22/09/2023,3110581250,"£335,019.26",,Acquisition of Land & Buildings,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Austins Solicitors,D000000023,,,,27/09/2023,3110583453,"£229,210.90",,Acquisition of Land & Buildings,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,GEOTEC Surveys Limited,1299787,,,,12/07/2023,2200331847,"£2,950.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,GIA ,1234645,,,,20/07/2023,2200333255,"£1,638.00",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,GIA ,1234645,,,,29/08/2023,2200340516,"£6,000.00",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,GIA ,1234645,,,,29/08/2023,2200340526,"£4,004.60",,Legal Fees & expenses,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gardiner & Theobald LLP ,1234613,,,,01/08/2023,2200335438,"£2,180.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gardiner & Theobald LLP ,1234613,,,,14/08/2023,2200338196,"£8,860.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gardiner & Theobald LLP ,1234613,,,,14/08/2023,2200338199,"£8,860.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gardiner & Theobald LLP ,1234613,,,,14/08/2023,2200338202,"£8,860.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gardiner & Theobald LLP ,1234613,,,,14/08/2023,2200338212,"£8,860.00",,Other Consultants,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Garvey Bros Builders Ltd,1288238,,,,24/07/2023,2200333875,"£6,753.50",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Garvey Bros Builders Ltd,1288238,,,,03/08/2023,2200336052,"£8,045.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Garvey Bros Builders Ltd,1288238,,,,15/08/2023,2200338389,"£7,610.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Garvey Bros Builders Ltd,1288238,,,,14/09/2023,2200343809,"£8,205.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Geotechnical and Environmental,1234639,,,,02/08/2023,2200335886,"£1,760.50",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Geotechnical and Environmental,1234639,,,,29/09/2023,2200346815,"£14,152.25",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Geotechnical and Environmental,1234639,,,,29/09/2023,2200346818,"£14,162.00",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Geotechnical and Environmental,1234639,,,,29/09/2023,2200346871,"£9,437.80",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,03/07/2023,2200329450,£893.20,,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,04/07/2023,2200329676,"£1,493.75",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,04/07/2023,2200329855,"£108,600.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,12/07/2023,2200331885,"£3,840.15",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,12/07/2023,2200331888,"£29,000.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,03/08/2023,2200336171,"£4,783.95",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,03/08/2023,2200336294,£509.03,,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,03/08/2023,2200336295,"£4,605.44",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,04/08/2023,2200336378,"£2,142.52",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,07/08/2023,2200336866,£700.00,,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,16/08/2023,2200338618,"£65,199.65",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,23/08/2023,2200339927,"£7,700.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,30/08/2023,2200340539,"£11,550.00",,Site Works,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,04/09/2023,2200341608,"£3,500.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,21/09/2023,2200345228,"£2,186.71",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,21/09/2023,2200345260,"£64,816.77",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,25/09/2023,2200345945,"£4,200.00",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Gerda Security Products Ltd ,1234642,,,,28/09/2023,2200346662,"£19,332.51",,Payments to main contractor,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Glass Partitioning UK,1286247,,,,01/08/2023,2200335546,"£15,823.89",,Construction : enhancements,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Graham Rose Limited,1311468,,,,21/08/2023,2200339464,"£1,800.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Graham Rose Limited,1311468,,,,29/08/2023,2200340470,"£1,800.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Graham Rose Limited,1311468,,,,06/09/2023,2200342090,"£1,800.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Graham Rose Limited,1311468,,,,14/09/2023,2200343728,"£1,440.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Graham Rose Limited,1311468,,,,14/09/2023,2200343729,"£1,440.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Graham Rose Limited,1311468,,,,15/09/2023,2200344067,"£1,800.00",,Capitalised salaries,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Statutory Year-End Adjustments,Statutory Year-End Adjustments,,Graham Rose Limited,1311468,,,,18/09/2023,2200344188,"£1,800.00",,Capitalised salaries,,,,,,No
