Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,FOUNTAINS CHAMBERS,38116,15/11/2024,10645789,650.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",30067,CHILDRENS IN-HOUSE CASES - EXTERNAL COSTS,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,15/11/2024,10645791,1300.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,20/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRL SUPPLIES LTD,55506,15/11/2024,10645795,1000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,20/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,ZELLIS,40410,15/11/2024,10645799,211562.01,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,TRANSACTIONAL FINANCE & HR,4037,"Professional, Consultancy and Hired Services",90053,HR SYSTEMS,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROC SOLID LIMITED,62068,12/11/2024,10645802,4000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21007,STAYING PUT / SUPPORT LODGINGS,10/09/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",YOUR NRG LTD,66099,21/11/2024,10645804,14624.73,381100,Vehicle Management,Fuel,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3025,Vehicle Fuel,50380,VEHICLES,24/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",METRO MOTELS LTD,63759,20/11/2024,10645810,2633.33,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50542,BED & BREAKFAST,23/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TOWNSEND MONTESSORI NURSERIES LTD,79407,20/11/2024,10645811,567.47,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,23/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",DARLINGTON BOROUGH COUNCIL,34093,15/11/2024,10645814,5013.02,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"CULTURE, LIBRARIES & EVENTS",4037,"Professional, Consultancy and Hired Services",20192,STOCKTON & DARLINGTON RAILWAY BICENTENARY,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",FORD & SLATER STOCKTON,35981,15/11/2024,10645821,1409.28,381400,Vehicle Management,Maintenance,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50380,VEHICLES,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAFE FAMILIES FOR CHILDREN,67029,15/11/2024,10645822,12500.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CHILDRENS STRATEGY & COMMISSIONING,5014,Private Contractors,30158,CONTRACT - OTHER CYP SERVICES,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CRAFTWORK UPHOLSTERY LIMITED,72971,08/11/2024,10645823,2721.67,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30212,ROSEDALE CENTRE,25/07/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GOTT TECHNICAL SERVICES LTD,72700,15/11/2024,10645833,627.34,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2021,Repairs and Maintenance,50380,VEHICLES,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ENVIRONMENT, CULTURE, LEISURE & EVENTS CAPITAL",SHELLEY SIGNS LTD,59108,15/11/2024,10645835,600.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,LIBRARIES,C210,PROFESSIONAL & CONSULTANCY,C5329,CIRCULAR TRAIL,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,15/11/2024,10645837,565.44,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50248,VARIABLE / CAPITAL,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MOONRISE 24HR RECRUITMENT LTD,75101,15/11/2024,10645838,11760.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MOONRISE 24HR RECRUITMENT LTD,75101,15/11/2024,10645844,700.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,TRINITY CHAMBERS CROSS PAYMENT ACCOUNT,34860,15/11/2024,10645846,765.00,280000,Legal Services,Not Classified,Not Classified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",30067,CHILDRENS IN-HOUSE CASES - EXTERNAL COSTS,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,MRS HELEN ROBINSON,51449,15/11/2024,10645847,625.00,280000,Legal Services,Not Classified,Not Classified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",30067,CHILDRENS IN-HOUSE CASES - EXTERNAL COSTS,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PHOENIX ACCOMMODATION,77894,15/11/2024,10645850,616.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ENHANCED YOUNG PERSONS CARE LTD,77233,15/11/2024,10645853,13514.27,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ARK GROUP,78608,15/11/2024,10645854,2931.30,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FOREVER CARE- (NORTH EAST) SUPPORTED LIVING,69397,15/11/2024,10645855,22212.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THPSYCHOLOGY,77649,15/11/2024,10645856,1100.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4037,"Professional, Consultancy and Hired Services",20360,EDUCATIONAL PSYCHOLOGY,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",24 HOUR LIGHT RECOVERY SERVICE,75175,15/11/2024,10645857,800.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50380,VEHICLES,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RICHARDSON (REMOVAL & STORAGE CONTRACTORS) LTD,35455,15/11/2024,10645859,966.24,191900,Facilities & Management Services,Removals,Not Classified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",2020,Rents and Leases,20471,MUSIC-GENERAL,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",PHOENIX ACCOMMODATION,77894,15/11/2024,10645861,595.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RACHEL BOWMAN,70512,15/11/2024,10645862,2385.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,SAFEGUARDING,4037,"Professional, Consultancy and Hired Services",30080,PROFESSIONAL SERVICES,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SECURED FOUNDATION CIC,79250,19/11/2024,10645863,1799.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50542,BED & BREAKFAST,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",LOW GRANGE QUARRY LTD,78501,15/11/2024,10645867,1045.17,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH CAPITAL,WARD HADAWAY,39656,15/11/2024,10645869,7628.00,280000,Legal Services,Not Classified,Not Classified,no,CAPITAL,TOWN CENTRE INVESTMENT,C201,CONTRACTOR PAYMENTS,C2186,GOLDEN EAGLE,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH CAPITAL,WARD HADAWAY,39656,15/11/2024,10645869,680.00,280000,Legal Services,Not Classified,Not Classified,no,CAPITAL,TOWN CENTRE INVESTMENT,C201,CONTRACTOR PAYMENTS,C2186,GOLDEN EAGLE,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,ASSOCIATION OF ELECTORAL ADMINISTRATORS,43979,15/11/2024,10645871,2055.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DEMOCRATIC SERVICES,1701,"Recruitment, Retention & Training",70054,INDIVIDUAL ELECTOR REGISTRATION,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,BAYDALE CONTROL SYSTEMS LIMITED,36268,15/11/2024,10645874,2962.09,192200,Facilities & Management Services,Security,Not Classified,no,REVENUE,BORROWING & PROVISIONS,4009,"Equipment, Furniture & Materials",40302,ACCOMMODATION STRATEGY,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",UNIVERSITY OF DERBY,76808,15/11/2024,10645876,905.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4037,"Professional, Consultancy and Hired Services",50020,EH - ENVIRONMENTAL PROTECTION,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",D R CASWELL LTD,33054,19/11/2024,10645887,1892.00,100000,Building Construction Materials,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4039,"Clothes, Uniform & Laundry",50323,DOMESTIC/REFUSE COLL,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CID PRODUCTS LLP,51997,19/11/2024,10645889,661.00,100000,Building Construction Materials,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",PICKERINGS EUROPE LTD,36231,15/11/2024,10645891,2786.65,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2021,Repairs and Maintenance,40336,FACILITIES MANAGEMENT,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",PICKERINGS EUROPE LTD,36231,15/11/2024,10645892,618.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2021,Repairs and Maintenance,40338,FM RESPONSIVE REPAIRS & DANGEROUS BUILDINGS,21/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",PEOPLE FIRST INDEPENDENT ADVOCACY,74713,19/11/2024,10645893,24593.24,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,5014,Private Contractors,30875,0-19 HEALTHY CHILD,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",PEOPLE FIRST INDEPENDENT ADVOCACY,74713,19/11/2024,10645893,9230.51,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30574,GENERAL CONTRACTS ADULTS,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,N SIGN TRADING LTD,35136,19/11/2024,10645898,558.90,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ICT AND DESIGN & PRINT,4037,"Professional, Consultancy and Hired Services",90043,D&P OTHER,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,19/11/2024,10645902,3288.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50257,CORE,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,19/11/2024,10645902,2192.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50257,CORE,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",THOMAS OWENS & SONS LTD,41347,19/11/2024,10645906,536.60,140000,Clothing,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4039,"Clothes, Uniform & Laundry",50323,DOMESTIC/REFUSE COLL,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BROXAP  LTD,33682,19/11/2024,10645908,893.00,230000,Highway Equipment & Materials ,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50248,VARIABLE / CAPITAL,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALL SEASON CARE LTD,79249,19/11/2024,10645912,10000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",IMPEY SHOWERS LTD (CORAM),64140,19/11/2024,10645919,669.77,100000,Building Construction Materials,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50939,HVE - INTERNAL PROJECTS & CAPITAL,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,YMCA WEARSIDE LTD,72461,08/11/2024,10645922,800.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES CAPITAL,HOBSON SMITH CONSTRUCTION,34496,08/11/2024,10645923,887.94,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,SCHOOL CAPITAL PROGRAMME,C201,CONTRACTOR PAYMENTS,C2694,SEND - PRESTON PRIMARY SCHOOL,07/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,YMCA WEARSIDE LTD,72461,19/11/2024,10645925,800.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,YMCA WEARSIDE LTD,72461,19/11/2024,10645927,800.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NORTH STAR HOUSING GROUP,55151,19/11/2024,10645929,-749.32,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,07/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,BLOOM PROCUREMENT SERVICES LTD,63038,26/11/2024,10645930,-6706.05,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",70037,LEGAL SERVICES,07/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SWIIS FOSTERCARE LTD,35599,12/11/2024,10645931,-1497.60,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,07/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BLOOM PROCUREMENT SERVICES LTD,63038,26/11/2024,10645932,-736.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,4009,"Equipment, Furniture & Materials",30232,LEARNING DISABILITY TEAM,07/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,YMCA WEARSIDE LTD,72461,19/11/2024,10645934,800.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LOOM PSYCHOLOGY LTD,76391,19/11/2024,10645936,1400.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4037,"Professional, Consultancy and Hired Services",20360,EDUCATIONAL PSYCHOLOGY,22/10/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,KAYS MEDICAL LTD,67779,19/11/2024,10645938,2625.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HR,4037,"Professional, Consultancy and Hired Services",40143,HEALTH & WELLBEING,22/10/2024,0,0,2024,202408,SBC,
