Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974866,45168,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974311,45168,GLENELG SUPPORT LIMITED,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974474,45168,NEW START LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974476,45168,NEW START LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974510,45168,COOPER NOBLE CARE LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974525,45168,COOPER NOBLE CARE LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974566,45168,ASPIRATIONS CARE LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974573,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974584,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974587,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974589,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974607,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974769,45168,NATURAL BREAKS MERSEYSIDE,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974777,45168,NATURAL BREAKS MERSEYSIDE,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974837,45168,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974845,45168,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974947,45168,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974949,45168,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974964,45168,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974980,45168,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974981,45168,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975104,45168,AUTISM INITIATIVES,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975128,45168,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974834,45168,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974851,45168,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974945,45168,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975135,45168,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975130,45168,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975099,45168,AUTISM INITIATIVES,2623.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974501,45168,TRANSITION CARE,2528.33
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101077715,45168,THE ROYAL SCHOOL FOR THE BLIND,2442.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975096,45168,AUTISM INITIATIVES,2421.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974878,45168,COMMUNITY INTEGRATED CARE,2395.26
Finance & Resources,Specialist Consult.-,Computing,5101077725,45168,CIVICA UK LTD (ICON),2360
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974310,45168,GLENELG SUPPORT LIMITED,2354.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974317,45168,GLENELG SUPPORT LIMITED,2290.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975041,45168,BROTHERS OF CHARITY SERVICES MERSEY,2255.92
Capital Regen,Capital Regen,Main contract,5101077776,45168,GABLE SCAFFOLDING CONTRACTORS,2160
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974598,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,2107.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974582,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,2043.33
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101077716,45168,DEAF ACTIVE,2000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974955,45168,OPTIONS FOR SUPPORTED LIVING,1972.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975102,45168,AUTISM INITIATIVES,1957.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975009,45168,BROTHERS OF CHARITY SERVICES MERSEY,1951.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974782,45168,NATURAL BREAKS MERSEYSIDE,1888.79
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974231,45168,LOCAL SOLUTIONS,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974725,45168,THE FRANCES TAYLOR FOUNDATION LIVER,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974896,45168,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974939,45168,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975143,45168,ALTERNATIVE FUTURES GROUP,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974941,45168,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974943,45168,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975026,45168,BROTHERS OF CHARITY SERVICES MERSEY,1818.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975114,45168,AUTISM INITIATIVES,1810.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974580,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,1805.95
City Development,Agency Non Admn/Cler,Other Manual,5101077777,45168,HAYS SPECIALIST RECRUITMENT LTD,1800
City Development,Agency Non Admn/Cler,Other Manual,5101077779,45168,HAYS SPECIALIST RECRUITMENT LTD,1800
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974790,45168,NATURAL BREAKS MERSEYSIDE,1748.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974992,45168,BROTHERS OF CHARITY SERVICES MERSEY,1682.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974763,45168,UNITED RESPONSE SERVICES LTD,1617.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974670,45168,NUGENT CARE - CHILDWALL,1615.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974989,45168,OPTIONS FOR SUPPORTED LIVING,1600.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974502,45168,TRANSITION CARE,1596.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975094,45168,AUTISM INITIATIVES,1592.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974768,45168,NATURAL BREAKS MERSEYSIDE,1587.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974285,45168,L'ARCHE LIVERPOOL,1511.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974946,45168,OPTIONS FOR SUPPORTED LIVING,1505.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974588,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,1501.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974650,45168,MENCAP,1480.08
City Development,Private Contractors,Agency & Contract Services,5101077752,45168,LEEP ELECTRICITY SERVICES LTD,1469.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974283,45168,ACHIEVE TOGETHER LTD,1459.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974907,45168,COMMUNITY INTEGRATED CARE,1450.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974916,45168,COMMUNITY INTEGRATED CARE,1450.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974500,45168,TRANSITION CARE,1444.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975004,45168,BROTHERS OF CHARITY SERVICES MERSEY,1439.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974726,45168,THE FRANCES TAYLOR FOUNDATION LIVER,1427
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975012,45168,BROTHERS OF CHARITY SERVICES MERSEY,1390.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975039,45168,BROTHERS OF CHARITY SERVICES MERSEY,1378.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975073,45168,BROTHERS OF CHARITY SERVICES MERSEY,1374.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974959,45168,OPTIONS FOR SUPPORTED LIVING,1368.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975022,45168,BROTHERS OF CHARITY SERVICES MERSEY,1368.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975147,45168,NUGENT CARE - IDS PROJECT,1367.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975162,45168,NUGENT CARE - IDS PROJECT,1367.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974599,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,1359.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975098,45168,AUTISM INITIATIVES,1349.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974818,45168,MEDILINE SUPPORTED LIVING LTD,1330.7
City Development,R&M - Building Works,R&M Technical Support,5101077739,45168,HARCON SERVICES LTD,1325
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974659,45168,MENCAP,1311.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975071,45168,BROTHERS OF CHARITY SERVICES MERSEY,1311.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974468,45168,GRACEFIELD HEALTH CARE LTD,1293.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974288,45168,L'ARCHE LIVERPOOL,1292.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974823,45168,MEDILINE SUPPORTED LIVING LTD,1286.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974865,45168,MEDILINE SUPPORTED LIVING LTD,1276.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974809,45168,MEDILINE SUPPORTED LIVING LTD,1273.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974820,45168,MEDILINE SUPPORTED LIVING LTD,1273.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974897,45168,COMMUNITY INTEGRATED CARE,1267.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974940,45168,COMMUNITY INTEGRATED CARE,1267.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974944,45168,COMMUNITY INTEGRATED CARE,1264.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974909,45168,COMMUNITY INTEGRATED CARE,1264.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974753,45168,THE FRANCES TAYLOR FOUNDATION LIVER,1260.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974569,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,1245.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974605,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,1245.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975110,45168,AUTISM INITIATIVES,1241.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975047,45168,BROTHERS OF CHARITY SERVICES MERSEY,1235.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974627,45168,BEST CARE LIVERPOOL LTD,1224
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974360,45168,JUST ONE RECRUITMENT,1218.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975029,45168,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975069,45168,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975049,45168,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101077724,45168,DR GHALY CONSULTANT PSYCHIATRIST,1213.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974719,45168,PSS UK,1210.18
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101077714,45168,DEAF ACTIVE,1200
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974888,45168,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974998,45168,BROTHERS OF CHARITY SERVICES MERSEY,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974906,45168,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974915,45168,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974723,45168,PSS UK,1191.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974880,45168,COMMUNITY INTEGRATED CARE,1191.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974555,45168,LIVER CARE LTD,1178.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974295,45168,L'ARCHE LIVERPOOL,1167.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974797,45168,NATURAL BREAKS MERSEYSIDE,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974604,45168,ACCOMPLISH GROUP LTD - BIRMINGHAM,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975052,45168,BROTHERS OF CHARITY SERVICES MERSEY,1134.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974492,45168,HOMEBIRD CARE,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974463,45168,POTENSIAL LIMITED T/A POTENS,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974671,45168,NUGENT CARE - CHILDWALL,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975014,45168,BROTHERS OF CHARITY SERVICES MERSEY,1125.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975072,45168,BROTHERS OF CHARITY SERVICES MERSEY,1121.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974643,45168,MENCAP,1121.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975065,45168,BROTHERS OF CHARITY SERVICES MERSEY,1115.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974756,45168,THE FRANCES TAYLOR FOUNDATION LIVER,1108.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974653,45168,MENCAP,1096.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975028,45168,BROTHERS OF CHARITY SERVICES MERSEY,1093.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974729,45168,THE FRANCES TAYLOR FOUNDATION LIVER,1092.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974732,45168,THE FRANCES TAYLOR FOUNDATION LIVER,1092.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974657,45168,MENCAP,1084.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975053,45168,BROTHERS OF CHARITY SERVICES MERSEY,1083.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975008,45168,BROTHERS OF CHARITY SERVICES MERSEY,1077.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974891,45168,COMMUNITY INTEGRATED CARE,1075.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975067,45168,BROTHERS OF CHARITY SERVICES MERSEY,1064.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974743,45168,THE FRANCES TAYLOR FOUNDATION LIVER,1055.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905974299,45168,L'ARCHE LIVERPOOL,1053.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975062,45168,BROTHERS OF CHARITY SERVICES MERSEY,1046.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905975035,45168,BROTHERS OF CHARITY SERVICES MERSEY,1045.55
