Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963852,45160,RLC NHS TRUST MAIN ACCOUNT,1080.3
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963856,45160,****REDACTED PERSONAL INFO****,1080.3
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101077327,45160,BLISS RECRUITMENT LTD (QUBA SOLUTIO,1076
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964265,45160,CREATIVE SUPPORT,1064.56
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963982,45160,****REDACTED PERSONAL INFO****,1057.68
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964025,45160,****REDACTED PERSONAL INFO****,1057.68
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964030,45160,****REDACTED PERSONAL INFO****,1057.68
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964084,45160,****REDACTED PERSONAL INFO****,1057.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964316,45160,COOPER NOBLE CARE LTD,1036.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964196,45160,GLENELG SUPPORT LIMITED,1034.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964187,45160,GLENELG SUPPORT LIMITED,1034.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964182,45160,GLENELG SUPPORT LIMITED,1020.46
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963925,45160,ARTS CENTRE NURSERY CLC,1017.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964416,45160,NORTHERN HEALTHCARE,956.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964160,45160,L'ARCHE LIVERPOOL,931.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964333,45160,WINGS CARE NORTH WEST LLP,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964149,45160,****REDACTED PERSONAL INFO****,925.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964463,45160,COMMUNITY INTEGRATED CARE,912.48
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964019,45160,****REDACTED PERSONAL INFO****,905.58
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963765,45160,CRESSINGTON MANOR NURSERY,897.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964179,45160,GLENELG SUPPORT LIMITED,883.97
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963981,45160,****REDACTED PERSONAL INFO****,881.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964006,45160,****REDACTED PERSONAL INFO****,881.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964047,45160,****REDACTED PERSONAL INFO****,881.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964075,45160,****REDACTED PERSONAL INFO****,881.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964134,45160,****REDACTED PERSONAL INFO****,881.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964440,45160,COMMUNITY INTEGRATED CARE,864.96
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963761,45160,CLARENDON NURSERY,864.24
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963770,45160,DUKES AND DUCHESSES,864.24
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963803,45160,KIDS IN BLOOM UNIVERSITY LIVERPOOL,864.24
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963888,45160,WOOLTON VILLAGE DAY NURSERY,864.24
Neighbourhoods,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,1905963971,45160,PHS GROUP LTD,856.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964210,45160,GLENELG SUPPORT LIMITED,855.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964402,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964406,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964400,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964404,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964405,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964408,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964410,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964407,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964401,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964409,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964403,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964411,45160,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964205,45160,GLENELG SUPPORT LIMITED,834.3
Adult Services & Hea,Provisions (General),Catering,5101077372,45160,BLAKEMORE FOODSERVICE,821.96
Adult Services & Hea,Provisions (General),Catering,5101077356,45160,BLAKEMORE FOODSERVICE,818.56
Adult Services & Hea,Provisions (General),Catering,5101077357,45160,BLAKEMORE FOODSERVICE,807.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964364,45160,ACCOMPLISH GROUP LTD - BIRMINGHAM,803.71
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964126,45160,****REDACTED PERSONAL INFO****,799.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964479,45160,EXPECT LTD,798.43
Adult Services & Hea,Provisions (General),Catering,5101077371,45160,BLAKEMORE FOODSERVICE,791.79
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964418,45160,LIFEWAYS - SIL,775
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964162,45160,L'ARCHE LIVERPOOL,760.4
Children & Young Peo,General Professional,Professional Fees,1905963940,45160,****REDACTED COMMERCIALLY SENSITIVE****,752.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964184,45160,GLENELG SUPPORT LIMITED,741.39
Adult Services & Hea,Provisions (General),Catering,5101077373,45160,BLAKEMORE FOODSERVICE,740.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964284,45160,NEW START LIVING LTD,738.16
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964045,45160,****REDACTED PERSONAL INFO****,734.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964447,45160,COMMUNITY INTEGRATED CARE,731.89
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963903,45160,****REDACTED PERSONAL INFO****,729.3
Children & Young Peo,Relocation Costs,Fixtures & Fittings,1905963932,45160,****REDACTED PERSONAL INFO****,723.33
Children & Young Peo,Relocation Costs,Fixtures & Fittings,1905963933,45160,****REDACTED PERSONAL INFO****,723.33
Children & Young Peo,Relocation Costs,Fixtures & Fittings,1905963934,45160,****REDACTED PERSONAL INFO****,723.33
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964300,45160,COOPER NOBLE CARE LTD,722.38
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963980,45160,****REDACTED PERSONAL INFO****,705.12
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963999,45160,****REDACTED PERSONAL INFO****,705.12
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964018,45160,****REDACTED PERSONAL INFO****,705.12
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964087,45160,****REDACTED PERSONAL INFO****,705.12
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964099,45160,RIFHAT ALI T/A LITTLE MUNCHKINS,705.12
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964107,45160,****REDACTED PERSONAL INFO****,705.12
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963996,45160,CHERYLS CHILDMINDING,700.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964209,45160,GLENELG SUPPORT LIMITED,684.36
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964076,45160,****REDACTED PERSONAL INFO****,681.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964344,45160,WINGS CARE NORTH WEST LLP,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964345,45160,WINGS CARE NORTH WEST LLP,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964348,45160,WINGS CARE NORTH WEST LLP,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964372,45160,ACCOMPLISH GROUP LTD - BIRMINGHAM,665.35
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963768,45160,DENEHURST DAY NURSERY,648.18
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963791,45160,HONEY POT DAY NURSERY GARSTON LTD,648.18
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963809,45160,KINDERGARTEN DAY NURSERY-BUSINESS A,648.18
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963835,45160,MOSSLEY HILL PRE SCHOOL,648.18
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963867,45160,ALT VALLEY COMMUNITY TRUST LTD,648.18
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963884,45160,WALTON KIDDIWINKS,648.18
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963885,45160,WAVERTON HOUSE DAY NURSERY,648.18
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905963886,45160,WAVERTREE CHRISTIAN FELLOWSHIP,648.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964188,45160,GLENELG SUPPORT LIMITED,646.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964190,45160,GLENELG SUPPORT LIMITED,646.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964368,45160,ACCOMPLISH GROUP LTD - BIRMINGHAM,646.34
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101077325,45160,BLISS RECRUITMENT LTD (QUBA SOLUTIO,645
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101077326,45160,BLISS RECRUITMENT LTD (QUBA SOLUTIO,645
Adult Services & Hea,Provisions (General),Catering,5101077361,45160,BLAKEMORE FOODSERVICE,643.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964181,45160,GLENELG SUPPORT LIMITED,627.33
City Development,Repair & Maintenance,Fixtures & Fittings,1905963963,45160,KIRK CRAIG LTD,625
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964294,45160,TRANSITION CARE,621.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964379,45160,ACCOMPLISH GROUP LTD - BIRMINGHAM,615.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964417,45160,NORTHERN HEALTHCARE,613.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964165,45160,L'ARCHE LIVERPOOL,608.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964255,45160,CREATIVE SUPPORT,608.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964198,45160,GLENELG SUPPORT LIMITED,598.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964373,45160,ACCOMPLISH GROUP LTD - BIRMINGHAM,598.82
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964112,45160,****REDACTED PERSONAL INFO****,596.64
Neighbourhoods,Repair & Maintenance,Fixtures & Fittings,1905963962,45160,KIRK CRAIG LTD,589.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964180,45160,GLENELG SUPPORT LIMITED,589.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964203,45160,GLENELG SUPPORT LIMITED,589.31
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964135,45160,****REDACTED PERSONAL INFO****,587.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964304,45160,COOPER NOBLE CARE LTD,570.3
Adult Services & Hea,Provisions (General),Catering,5101077355,45160,BLAKEMORE FOODSERVICE,564.76
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964037,45160,****REDACTED PERSONAL INFO****,553.02
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964046,45160,KARIN ROBINSON-DOYLE T/A KAZ KIDS,553.02
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964048,45160,****REDACTED PERSONAL INFO****,553.02
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964105,45160,****REDACTED PERSONAL INFO****,553.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964193,45160,GLENELG SUPPORT LIMITED,551.29
Neighbourhoods,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,1905963947,45160,EUROPEAN FACILITIES MANAGEMENT COMP,551.18
Neighbourhoods,Eqip &Mats-Hire/Rent,General Supplies,1905963973,45160,SOUNDS GOOD RADIO COMMUNICATIONS LT,540
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964290,45160,TRANSITION CARE,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964157,45160,L'ARCHE LIVERPOOL,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964172,45160,L'ARCHE LIVERPOOL,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964286,45160,NEW START LIVING LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964302,45160,COOPER NOBLE CARE LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964303,45160,COOPER NOBLE CARE LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964327,45160,WINGS CARE NORTH WEST LLP,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964452,45160,COMMUNITY INTEGRATED CARE,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964264,45160,CREATIVE SUPPORT,532.28
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905963984,45160,****REDACTED PERSONAL INFO****,528.84
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964043,45160,****REDACTED PERSONAL INFO****,528.84
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905964074,45160,****REDACTED PERSONAL INFO****,528.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964481,45160,EXPECT LTD,520.34
Neighbourhoods,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,1905963955,45160,EUROPEAN FACILITIES MANAGEMENT COMP,519.68
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1700048222,45160,THREE BEARS DAY NURSERY,-527.2
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1700048216,45160,HONEY POT NURSERY WAVERTREE,-593.71
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1700048223,45160,THE ROYAL SCHOOL FOR THE BLIND,-632.58
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1700048229,45160,BUSY BEES CHILDWALL-LIVERPOOL,-1039.35
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1700048220,45160,THE LITTLE SCHOOL HOUSE,-1080.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964275,45160,NEW START HOMES,-1493.3
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1700048239,45160,KING DAVID & HAROLD HOUSE FOUNDATIO,-1695.92
Capital Regen,Capital Regen,Misc- General,5101077396,45161,HUYTON ASPHALT CIVILS LTD,552507.9
City Development,Non Employ Prof Fees,Professional Fees,1905964683,45161,EDUCATION SOLUTIONS SPEKE LIMITED,371646.28
Capital Regen,Capital Regen,Misc- General,5101077392,45161,COLAS LIMITED,95976.44
City Development,Promotions,General Services Expenses,5101077457,45161,MUSTARD MEDIA AND MARKETING LTD,49737.5
City Development,Promotions,General Services Expenses,5101077458,45161,MUSTARD MEDIA AND MARKETING LTD,49400
Finance & Resources,ProfessionalServices,Professional Fees,1905964685,45161,PAYPOINT CSGA LIVERPOOL CITY COUNCI,29040.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965137,45161,ASPIRATIONS CARE LTD,22467.78
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1905964686,45161,GRANBY CHILDREN CENTRE,15000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965479,45161,COMMUNITY INTEGRATED CARE,8839.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964700,45161,IMAGINE,8583.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964704,45161,IMAGINE,8583.74
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101077455,45161,VIVEDIA LTD,7999.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965051,45161,MOUNTBATTON CARE LIMITED,6682.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965744,45161,ALTERNATIVE FUTURES GROUP,6320.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965743,45161,ALTERNATIVE FUTURES GROUP,6282.5
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101077452,45161,VIVEDIA LTD,6000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965050,45161,NEW START LIVING LTD,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965180,45161,ACCOMPLISH GROUP LTD - BIRMINGHAM,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965720,45161,AUTISM INITIATIVES,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965736,45161,AUTISM INITIATIVES,5719
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101077438,45161,VIVEDIA LTD,5510
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965734,45161,AUTISM INITIATIVES,5506.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964883,45161,GLENELG SUPPORT LIMITED,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965148,45161,ACCOMPLISH GROUP LTD - BIRMINGHAM,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965729,45161,AUTISM INITIATIVES,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965738,45161,AUTISM INITIATIVES,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965567,45161,OPTIONS FOR SUPPORTED LIVING,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964884,45161,GLENELG SUPPORT LIMITED,4826.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965181,45161,ACCOMPLISH GROUP LTD - BIRMINGHAM,4804.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965166,45161,ACCOMPLISH GROUP LTD - BIRMINGHAM,4700.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905965753,45161,ALTERNATIVE FUTURES GROUP,4610.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905964888,45161,GLENELG SUPPORT LIMITED,4572.1
