Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267836-N100/APR24,"œ3,000.00",MOSSOPS LUXURY TRAVEL.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,13/05/2024,4267859-SLINV/00005754,"œ2,520.00",NEW COLLEGE DURHAM.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,13/05/2024,4267861-44960587,œ816.04,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,13/05/2024,4267862-4425,œ510.00,NEWTON AYCLIFFE YOUTH & COMMUNITY CENTRE.
Chief Executives Office,Communications Management,Supplies and Services,372009,Subscriptions E372,13/05/2024,4267864-Q522669,"œ2,922.00",NLA MEDIA ACCESS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267865-SI/04428644,œ658.62,NOMIX ENVIRO LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,384302,Miscellaneous Expenses,13/05/2024,4267867-NDASI47,"œ4,988.70",NORTH DURHAM ACADEMY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267869-112043424,œ508.83,NORTH EAST PROCUREMENT ORGANISATION (NEPO).
Neighbourhoods and Climate Change,Community Protection,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267870-250005114,œ513.50,NORTH YORKSHIRE COUNTY COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,13/05/2024,4267871-02/05/2024,"œ1,800.00",NORTHERN LEARNING TRUST.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267872-DI20422545,"œ5,804.04",NORTHERN POWERGRID (NORTHEAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267873-1181569,"œ1,984.00",NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267873-1181613,"œ1,199.98",NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267873-1182245,"œ1,199.98",NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267873-1182247,"œ2,574.00",NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267873-1182248,"œ2,574.00",NORTHERN TOOLS & ACCESSORIES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267893-87316,"œ1,407.32",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267893-87317,œ975.66,PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267893-87318,"œ1,286.16",PHOENIX TAXIS T/A PRATT`S TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901001,Internal fees,13/05/2024,4267896-6815433,"œ10,906.00",PINSENT MASONS LLP.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,13/05/2024,4267901-SIN2672651,"œ6,457.81",PPL PRS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460224,Contract Payments,13/05/2024,4267902-N/IN404465,"œ3,532.82",PQS SURVEY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267904-SL3,"œ1,500.00",PRESTYS HACKNEY & PRIVATE HIRE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267904-WW8,"œ2,408.40",PRESTYS HACKNEY & PRIVATE HIRE TAXIS.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,352001,Conference Expenses,13/05/2024,4267909-AQF1INHOUSE2,œ900.00,PROFESSIONAL FITNESS & EDUCATION LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/05/2024,4267920-80714,"œ1,480.00",RJ UTILITY SERVICES LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,13/05/2024,4267922-SEN576880,"œ1,787.93",RNIB ENTERPRISES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267925-ROXDCC341FEB,"œ6,400.00",ROXBYS BUS HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267925-ROXDCC346MAR,"œ8,000.00",ROXBYS BUS HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267925-ROXDCC349APRIL,"œ4,800.00",ROXBYS BUS HIRE.
Resources BK0010,Transactional & Customer Services,Supplies and Services,340001,Postages E340,13/05/2024,4267926-9070082140,"œ13,199.83",ROYAL MAIL GROUP PLC.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,13/05/2024,4267928-8023,"œ1,200.00",SAFE STRIP UK LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338099,Services,13/05/2024,4267929-5465,"œ1,569.00",SANDERSON WEATHERALL LLP.
Neighbourhoods and Climate Change,Environmental Services,Transport,230720,Contract Hire,13/05/2024,4267942-001/24/1576102,"œ66,000.00",SIEMENS FINANCIAL SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230720,Contract Hire,13/05/2024,4267942-001/24/1576128,œ560.00,SIEMENS FINANCIAL SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230720,Contract Hire,13/05/2024,4267942-001/24/1576144,œ970.00,SIEMENS FINANCIAL SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230720,Contract Hire,13/05/2024,4267942-001/24/1576146,"œ1,100.00",SIEMENS FINANCIAL SERVICES LTD.
Chief Executives Office,Communications Management,Supplies and Services,332029,Printing Stationery and Gen Off Exps,13/05/2024,4267944-27424,œ765.00,SIMPLY STRIPES (THE SIGNMAKERS) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,13/05/2024,4267949-9165,"œ3,645.80",ST ASTIER LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,13/05/2024,4267950-2839,"œ12,647.70",STAFF POWER GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,13/05/2024,4267951-05827,"œ2,241.18",STANDBY HEALTHCARE (NORTH WEST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,336005,Advertising E336,13/05/2024,4267958-INV-7362,"œ2,000.00",STEVE DAVIDSON ADVERTISING LTD T/A SD ADVERTISING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267961-48560,"œ2,234.12",STONEGRAVE AGGREGATES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304337,Equipment and Materials,13/05/2024,4267962-6013630,"œ11,960.00",STORM ENVIRONMENTAL LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304337,Equipment and Materials,13/05/2024,4267962-6013631,"œ14,450.00",STORM ENVIRONMENTAL LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338027,Services,13/05/2024,4267965-652436153,"œ16,724.00",SWECO UK LTD.
Dedicated Schools Grant BG0015,DSG Schools Block,Employees,080028,Agency Staff,13/05/2024,4267966-1018,"œ3,760.00",SWIM BUDDIES LLP.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267967-1181633,œ717.30,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267967-1182166,"œ1,794.03",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267967-1182198,œ880.00,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267967-1182200,"œ1,058.78",T CROSSLING & CO LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267969-9048289694,œ518.36,TARMAC TRADING LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,479102,Purchase of Care,13/05/2024,4267973-4810024306,"œ25,128.29",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486044,Service level agreements E486,13/05/2024,4267973-4810024310,"œ44,028.00",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,479102,Purchase of Care,13/05/2024,4267973-4810024314,"œ5,634.32",TEES ESK & WEAR VALLEYS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267974-INV-0306,"œ1,444.80",TEESDALE PASSENGER TRANSPORT LTD T/A FIGGY BUS & FIGGY`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267974-INV-0308,"œ1,373.04",TEESDALE PASSENGER TRANSPORT LTD T/A FIGGY BUS & FIGGY`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267974-INV-0313,"œ1,764.00",TEESDALE PASSENGER TRANSPORT LTD T/A FIGGY BUS & FIGGY`S TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/05/2024,4267979-INV-0608,"œ53,158.00",THINKING DIGITAL LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267980-NSIN00112491,œ531.50,THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267984-41289,œ960.00,TODDS HIGHWAY MAINTENANCE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267984-41290,"œ1,221.40",TODDS HIGHWAY MAINTENANCE LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,13/05/2024,4267992-309471/INVHPR239,œ920.00,TRINITY CHAMBERS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267994-IN0312689,"œ2,197.80",TUDOR (UK) LTD T/A TUDOR ENVIRONMENTAL.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/05/2024,4267994-IN0312690,"œ2,197.80",TUDOR (UK) LTD T/A TUDOR ENVIRONMENTAL.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259168,"œ1,262.83",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259169,"œ1,282.50",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259170,"œ1,305.75",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259171,œ772.84,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259172,"œ1,290.25",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259173,"œ1,321.25",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259174,"œ1,572.75",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259175,œ867.98,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259410,œ704.88,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/05/2024,4267997-259411,œ514.80,TYNEDALE ROADSTONE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,13/05/2024,4268001-INV-1666,"œ15,568.33",VELOX HEALTHCARE LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338078,Services,13/05/2024,4268004-INV-65064,"œ8,359.17",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,13/05/2024,4268004-INV-65432,"œ5,050.08",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,13/05/2024,4268004-INV-65528,"œ5,771.52",VISTECH SERVICES LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,13/05/2024,4268005-SL92501,"œ3,108.00",VODAFONE CORPORATE LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,344014,Telephones,13/05/2024,4268005-SL92503,œ765.55,VODAFONE CORPORATE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/05/2024,4267633-0349,"œ1,368.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02318,"œ1,536.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02319,"œ2,122.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02320,"œ1,480.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267634-02321,"œ1,615.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02322,"œ1,260.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02324,"œ1,880.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,13/05/2024,4267634-02325,"œ1,056.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,13/05/2024,4267634-02326,"œ2,133.60",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267634-02329,"œ2,316.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267634-02331,"œ1,316.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02335,"œ1,853.76",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02336,"œ2,052.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02352,"œ2,137.63",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02353,"œ2,118.20",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267634-02355,"œ1,440.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02356,"œ1,813.70",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/05/2024,4267634-02359,"œ1,776.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/05/2024,4267634-02360,"œ1,176.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/05/2024,4267705-INV-0260,"œ1,920.00",REDACTED - PAYMENT TO INDIVIDUAL
