Body,Expense Area,Supplier,Expense Type,Reference,Date,Amount
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849052,45337,-2294.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849053,45337,-2294.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849054,45337,-2294.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849055,45337,-2302.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849056,45337,-2302.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849057,45337,-2302.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849058,45337,-2302.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849059,45337,-2302.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849060,45337,-2302.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849061,45337,-2302.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849062,45337,-2302.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849063,45337,-2302.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849064,45337,-1957.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849065,45337,-2101.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849066,45337,-2302.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11849067,45337,-2014.81
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11849068,45337,179.04
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11849069,45337,197.04
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849070,45337,3158.26
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849071,45337,2712.85
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849072,45337,3169.82
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849073,45337,2360.01
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849074,45337,1006.47
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849075,45337,2828.54
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849076,45337,2707.06
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849077,45337,2915.31
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849078,45337,2897.96
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849079,45337,2770.7
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849080,45337,2840.1
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849081,45337,2799.62
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849082,45337,2701.28
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849083,45337,1706.38
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849084,45337,2932.65
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849085,45337,2793.84
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849086,45337,2481.48
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849087,45337,3036.78
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849088,45337,3025.21
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849089,45337,3007.86
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849090,45337,2897.95
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849091,45337,1856.76
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849092,45337,2602.95
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849093,45337,2788.05
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849094,45337,1307.26
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849095,45337,2718.65
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849096,45337,2834.32
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849097,45337,2869.03
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849098,45337,2788.05
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849099,45337,2764.91
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849100,45337,2365.79
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849101,45337,2221.18
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849102,45337,2169.13
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849103,45337,138.82
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849104,45337,2186.48
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849105,45337,2226.97
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849106,45337,1966.67
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849107,45337,2718.64
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849108,45337,3326
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849109,45337,2585.59
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849110,45337,2331.08
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849111,45337,2996.28
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849112,45337,3164.02
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849113,45337,2857.46
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849114,45337,2961.58
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849115,45337,1341.97
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849116,45337,2469.91
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849117,45337,2088.14
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849118,45337,2776.47
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849119,45337,2649.22
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849120,45337,2707.06
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849121,45337,2747.56
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849122,45337,3002.08
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849123,45337,1683.26
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849124,45337,1070.1
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849125,45337,1770.01
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849126,45337,2336.88
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849127,45337,3100.41
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849128,45337,717.27
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849129,45337,2307.95
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849130,45337,3146.67
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849131,45337,2342.67
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849132,45337,2377.36
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849133,45337,3071.49
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849134,45337,2921.09
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11849135,45337,2926.87
