Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,04-Aug-23,51400332326,"£15,462.77",03-Aug-23,STAGECOACH SERVICES LTD,TRADE SUPPLIER,847372,C6005,SPS,AP Spreadsheet Import - Payments,,Sustainable Travel WNC,Bus Subsidy-3rd Party Funded Contracts,Highways & Transport Service WNC,Transport Strategy & Development WNC,Support - subsidised bus routes
West Northamptonshire Council,04-Aug-23,51400321983,"£18,000.00",10-Jul-23,Jeremy Benn Associates Limited t/a JBA Consulting,COMPANY,2023a3252,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,04-Aug-23,51400331905,"£20,000.00",02-Aug-23,Huggg Limited,COMPANY,91400004179,D7005,NCP,AP Non-Commercial Payments,,Afghan Resettlement,Afghan Bridging Support,Housing and Communities,Afghan Resettlement,Grants
West Northamptonshire Council,04-Aug-23,51400321647,"£21,823.56",07-Jul-23,MOLA NORTHAMPTON,TRADE SUPPLIER,SINN001601,XB020,II,Incoming Invoice Posting,,Economic Development,Northampton Market Square,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,04-Aug-23,51400332405,"£24,633.42",03-Aug-23,BROWNLANDS NURSING HOME,CARE ESTABLISHMENT,N2310064 P137303-00003,E7140,CPN,Social Care West Northampton Council CareCost Payments,,DART Care Costs,Support with Memory & Cognition Res Reablement Discharge and Review Team,Adult Services,DART Care Costs,Rehabilitation And Respite Care
West Northamptonshire Council,04-Aug-23,51400332413,"£26,289.26",03-Aug-23,RICHMOND NORTHAMPTON CARE CENTRE,CARE ESTABLISHMENT,N1616656 P137313-00001,E7130,CPN,Social Care West Northampton Council CareCost Payments,,DART Care Costs,Support with Memory & Cognition Res LT Discharge and Review Team,Adult Services,DART Care Costs,Nursing Care
West Northamptonshire Council,04-Aug-23,51400322049,"£30,000.00",10-Jul-23,Jeremy Benn Associates Limited t/a JBA Consulting,COMPANY,2023a3253,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,04-Aug-23,51400332336,"£30,622.16",03-Aug-23,Access UK Limited t/a Adam,COMPANY,SI24648,C6400,SPS,AP Spreadsheet Import - Payments,,Social Care & Health Transport,Social Care & Health Transport,Highways & Transport Service WNC,Passenger Transport WNC,Social Care Transport
West Northamptonshire Council,04-Aug-23,51400310812,"£31,200.00",11-Apr-23,RSM UK Corporate Finance LLP,COMPANY,2207574,D4110,II,Incoming Invoice Posting,,Professional Finance [NCC],Strategic Finance,Strategic Finance,Professional Finance [NCC],Professional Fees and Hired Services
West Northamptonshire Council,04-Aug-23,51400331998,"£35,727.80",21-Mar-23,Roadworks Information Ltd t/a One.Network,COMPANY,2401,B0050,II,Incoming Invoice Posting,,"Investigation, Searches & Enforcement WNC",Highways Regulations,Highways & Transport Service WNC,Highways Network WNC,Other Term maintenance contracts
West Northamptonshire Council,04-Aug-23,51400330529,"£47,102.35",09-May-23,CAPITA PENSION SOLUTIONS LIMITED,COMPANY,6045075171,E7010,II,Incoming Invoice Posting,,Redundancy/PRC,Redundancy Prc,Education,Schools Central Costs,Management Fees
West Northamptonshire Council,04-Aug-23,51400321591,"£48,750.00",10-Jul-23,CONNECTED TOGETHER CIC,CHARITY,INV-4189,D4110,II,Incoming Invoice Posting,,Health Improvement [NCC],Healthwatch,Public Health,Health Improvement & Communities,Professional Fees and Hired Services
West Northamptonshire Council,04-Aug-23,51400331926,"£49,154.63",17-May-23,FFT EDUCATION LTD,EDUCATION,SI-001534,D4030,II,Incoming Invoice Posting,,School Standards & Effectiveness [NCC],Sch Standards & Effectiveness,Education,School Standards & Effectiveness [NCC],Schools Professional Services (Non-Curriculum)
West Northamptonshire Council,04-Aug-23,51400332254,"£59,615.00",30-Jun-23,Tri Capital Housing,COMPANY,438,D4140,II,Incoming Invoice Posting,,Homelessness,Short Term Leased Accommodation (STLA),Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,04-Aug-23,51400332252,"£103,708.00",01-Jun-23,Sai Aryan Properties Ltd,COMPANY,NBC49,D4140,II,Incoming Invoice Posting,,Homelessness,Short Term Leased Accommodation (STLA),Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,04-Aug-23,51400332244,"£132,893.00",30-Jun-23,RENT CONNECT,COMPANY,RC-NBC072,D4140,II,Incoming Invoice Posting,,Homelessness,Short Term Leased Accommodation (STLA),Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,04-Aug-23,51400332334,"£181,581.26",03-Aug-23,STAGECOACH SERVICES LTD,TRADE SUPPLIER,506921,C6000,SPS,AP Spreadsheet Import - Payments,,Sustainable Travel WNC,Concessionary Fares,Highways & Transport Service WNC,Transport Strategy & Development WNC,Concessions - payments to transport operators
West Northamptonshire Council,04-Aug-23,51400332243,"£188,858.40",01-Jul-23,CENTENNIAL PROPERTY LTD,TRADE SUPPLIER,CEN-202306055,D4140,II,Incoming Invoice Posting,,Homelessness,Short Term Leased Accommodation (STLA),Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,04-Aug-23,51400332362,"£195,961.95",02-Aug-23,Access UK Limited t/a Adam,COMPANY,SI24647,C6400,SPV,AP VAT Spreadsheet Import - Payments,,Social Care & Health Transport,Social Care & Health Transport,Highways & Transport Service WNC,Passenger Transport WNC,Social Care Transport
West Northamptonshire Council,04-Aug-23,51400332335,"£271,525.24",03-Aug-23,STAGECOACH SERVICES LTD,TRADE SUPPLIER,506922,C6000,SPS,AP Spreadsheet Import - Payments,,Sustainable Travel WNC,Concessionary Fares,Highways & Transport Service WNC,Transport Strategy & Development WNC,Concessions - payments to transport operators
West Northamptonshire Council,04-Aug-23,51400332422,"£294,691.43",02-Aug-23,Willmott Dixon Construction,COMPANY,15003628,XB000,II,Incoming Invoice Posting,,Tiffield SEND School,Tiffield SEND School,"Children, Families and Education",School Schemes - NCC Delivery,"New Construction, Conversion and Renovation"
West Northamptonshire Council,04-Aug-23,51400332268,"£338,269.20",02-Aug-23,Northamptonshire Children’s Trust Ltd,COMPANY,4.214E+11,E6000,II,Incoming Invoice Posting,,Northamptonshire Children's Trust,Northamptonshire Children's Trust,Commissioning & Partnerships (includes Children's Trust Contract ),Northamptonshire Children's Trust,Payments to Other Establishments
West Northamptonshire Council,04-Aug-23,51400332200,"£8,428,382.56",02-Aug-23,Northamptonshire Children’s Trust Ltd,COMPANY,4.214E+11,E6000,II,Incoming Invoice Posting,,Northamptonshire Children's Trust,Northamptonshire Children's Trust,Commissioning & Partnerships (includes Children's Trust Contract ),Northamptonshire Children's Trust,Payments to Other Establishments
West Northamptonshire Council,04-Aug-23,51400332401,"£9,973,024.00",21-Jul-23,Northamptonshire Children’s Trust Ltd,COMPANY,4.214E+11,E6000,II,Incoming Invoice Posting,,Northamptonshire Children's Trust,Northamptonshire Children's Trust,Commissioning & Partnerships (includes Children's Trust Contract ),Northamptonshire Children's Trust,Payments to Other Establishments
West Northamptonshire Council,07-Aug-23,51400332607,"-£2,281.30",04-Aug-23,Redacted Personal Data,SERVICE USER,WN15058 P137326-00002,J6200,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Daventry,Physical Support CCP LT Community Daventry,Adult Services,Community Teams Care Costs 1,Client Care Contributions
West Northamptonshire Council,07-Aug-23,51400314615,-£836.00,13-Jun-23,HEALTH MANAGEMENT LTD,TRADE SUPPLIER,C403791,A6400,II,Incoming Invoice Posting,,Health and Safety,"HR Health, Safety and Wellbeing",Human Resources & Staff Wellbeing,Workforce Policy & Strategy,Staff health & welfare Costs
West Northamptonshire Council,07-Aug-23,51400332654,£526.72,20-Jun-23,B R OWN PROPERTY REPAIRS,COMPANY,#003872,B0000,SPV,AP VAT Spreadsheet Import - Payments,,Reactive Maintenance,Reactive Maintenance,Assets and Environment,A&E Facilities Management,Building Repair and Maintenance
West Northamptonshire Council,07-Aug-23,51400325067,£535.20,13-Jul-23,CDW Limited UK,COMPANY,UKSI04024490,D5020,II,Incoming Invoice Posting,,DTI Contracts,Centralised IT Services Budgets - ex NCC,"Digital, Technology & Innovation",DTI Contracts,Computer hardware - maintenance
West Northamptonshire Council,07-Aug-23,51400322095,£540.00,12-Jul-23,Food Safety Direct,COMPANY,100042487,D0100,II,Incoming Invoice Posting,,Environmental Crime,Neighbourhood Warden Support Service,Regulatory Services,Environmental Protection and Environmental Crime,Furniture
West Northamptonshire Council,07-Aug-23,51400332530,£547.56,05-Jul-23,SECURE IT ENVIRONMENTS LTD,TRADE SUPPLIER,7500,D5020,II,Incoming Invoice Posting,,Infrastructure Contracts,Infrastructure contracts,"Digital, Technology & Innovation",Operations,Computer hardware - maintenance
West Northamptonshire Council,07-Aug-23,65400001750,£554.74,12-Jun-23,Beaucare medical ltd.,TRADE SUPPLIER,1002099,ZBAAP,RV,Reversals,,Control Accounts [NCC],Bank Account - Payables,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Bank Account - Payables
West Northamptonshire Council,07-Aug-23,51400332609,£565.71,04-Aug-23,Redacted Personal Data,SERVICE USER,CK976895 P137326-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Direct Payments
West Northamptonshire Council,07-Aug-23,51400332520,£567.68,30-Jun-23,Stor-A-File,COMPANY,137949,D3110,II,Incoming Invoice Posting,,"Complaints, FOI, GDPR and information governance [SNC]","FOI, GDPR & Information Governance",Legal and Democratic Services,Information Governance [SNC],Storage and Archiving
West Northamptonshire Council,07-Aug-23,51400323596,£570.00,13-Jul-23,U T Service and Maintenance Ltd,COMPANY,UTS12364,XB020,II,Incoming Invoice Posting,,Economic Development,Northampton Market Square,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,07-Aug-23,51400322006,£615.00,11-Jul-23,The Institute of Licensing,COMPANY,39502,D7000,II,Incoming Invoice Posting,,Licensing - All kinds,Licensing Administration,Regulatory Services,Trading Standards and Licensing,Subscriptions
West Northamptonshire Council,07-Aug-23,51400332556,£615.00,01-Aug-23,Pathfinder Legal Services Limited,TRADE SUPPLIER,282296,D4100,II,Incoming Invoice Posting,,Energy and Carbon Management,Environment Management-Energy and Carbon Management,Assets and Environment,A&E Works,Consultancy
West Northamptonshire Council,07-Aug-23,51400332204,£645.00,01-Aug-23,Pathfinder Legal Services Limited,TRADE SUPPLIER,282252,D4105,II,Incoming Invoice Posting,,Safeguarding Adults Board [NCC],Safeguarding Adults Board,Safeguarding and Wellbeing,Quality & Performance,External Legal Fees
West Northamptonshire Council,07-Aug-23,51400330734,£650.00,11-Jul-23,Abington Avenue Guest House,TRADE SUPPLIER,821,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,07-Aug-23,51400332536,£670.13,30-Jun-23,Stor-A-File,COMPANY,137943,D3110,II,Incoming Invoice Posting,,"Complaints, FOI, GDPR and information governance [SNC]","FOI, GDPR & Information Governance",Legal and Democratic Services,Information Governance [SNC],Storage and Archiving
West Northamptonshire Council,07-Aug-23,51400323766,£680.13,13-Jul-23,JLA Total Care,TRADE SUPPLIER,234113765,B0515,II,Incoming Invoice Posting,,Ridgway House [NCC],Ridgway House - Block Contract,Safeguarding and Wellbeing,Provider Services,Specialist Servicing and Maintenance
West Northamptonshire Council,07-Aug-23,51400325317,£702.00,13-Jul-23,Quartix Ltd,TRADE SUPPLIER,738707,C0100,II,Incoming Invoice Posting,,Refuse and recycling [SNC],Waste & Recycling,Waste Service,"Refuse, Recycling & Collection [SNC]",Vehicle Running Costs
West Northamptonshire Council,07-Aug-23,51400325130,£705.96,12-Jul-23,Office Angels Limited,COMPANY,16857400,A4000,II,Incoming Invoice Posting,,Home to School Transport WNC,Home to School Trans - Special,Highways & Transport Service WNC,Passenger Transport WNC,Agency Staff
West Northamptonshire Council,07-Aug-23,51400332660,£732.52,13-Jun-23,Glass Northampton Ltd,COMPANY,313922,B0000,SPV,AP VAT Spreadsheet Import - Payments,,Reactive Maintenance,Reactive Maintenance,Assets and Environment,A&E Facilities Management,Building Repair and Maintenance
West Northamptonshire Council,07-Aug-23,51400323730,£739.58,13-Jul-23,David Wilson's Trailers Ltd t/a DWT Exhibitions,COMPANY,OPS18811,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,07-Aug-23,51400332555,£763.56,01-Aug-23,Pathfinder Legal Services Limited,TRADE SUPPLIER,282295,XB020,II,Incoming Invoice Posting,,Property Minor Works 2020-21,Property Minor Works 2020-21,Assets and Environment Capital,Property Services,Construction - External Professional Fees
West Northamptonshire Council,07-Aug-23,51400323423,£770.05,12-Jul-23,Nexon Group,COMPANY,392733,D2100,II,Incoming Invoice Posting,,Pathway 2 - RIB Model Pilot,Turn Furlong - Pathway 2 Pilot,Health and Reablement,Health & Reablement,Laundry & Clothing Repair
West Northamptonshire Council,07-Aug-23,51400323728,£775.54,13-Jul-23,David Wilson's Trailers Ltd t/a DWT Exhibitions,COMPANY,OPS18809,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,07-Aug-23,51400332592,£779.93,30-Jun-23,Stor-A-File,COMPANY,137932,D3110,II,Incoming Invoice Posting,,"Complaints, FOI, GDPR and information governance [SNC]","FOI, GDPR & Information Governance",Legal and Democratic Services,Information Governance [SNC],Storage and Archiving
West Northamptonshire Council,07-Aug-23,51400323526,£780.00,13-Jul-23,CAMBRIDGESHIRE COUNTY COUNCIL,OTHER PUBLIC BODIES,4.23004E+11,A6200,II,Incoming Invoice Posting,,Learning & Development Adults,Learning & Development Adults,Safeguarding and Wellbeing,Provider Services,Staff Training & Development
West Northamptonshire Council,07-Aug-23,51400330727,£800.00,11-Jul-23,Abington Avenue Guest House,TRADE SUPPLIER,822,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,07-Aug-23,51400323513,£808.16,12-Jul-23,Waterman Aspen Ltd,COMPANY,CI106356,D4110,II,Incoming Invoice Posting,,Highways & Transport Planning WNC,[CLOSED ALT:40001912] S278-funded highway schemes & transport studies Cross Border,Highways & Transport Service WNC,Transport Strategy & Development WNC,Professional Fees and Hired Services
West Northamptonshire Council,07-Aug-23,51400329873,£830.70,13-Jul-23,Hays Specialist Recruitment Limited,COMPANY,1013080660,A4000,II,Incoming Invoice Posting,,Household Support Fund (HSF),Household Support Fund (HSF),Public Health,Wider Determinants,Agency Staff
West Northamptonshire Council,07-Aug-23,51400321562,£836.00,21-Mar-23,HEALTH MANAGEMENT LTD,TRADE SUPPLIER,INV542938,A6400,II,Incoming Invoice Posting,,Health and Safety,"HR Health, Safety and Wellbeing",Human Resources & Staff Wellbeing,Workforce Policy & Strategy,Staff health & welfare Costs
West Northamptonshire Council,07-Aug-23,51400323718,£872.15,13-Jul-23,Parking and Secure Documents,COMPANY,1354634,D3000,II,Incoming Invoice Posting,,Car parks management Northampton,Car Parks,Assets and Environment,A&E Public Realm & Heritage,Printing
West Northamptonshire Council,07-Aug-23,51400332513,£918.96,03-Aug-23,Crown Care X Ltd,CARE ESTABLISHMENT,N2311280 P137311-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,DART Care Costs,Physical Support Res LT Discharge and Review Team,Adult Services,DART Care Costs,Residential Care
West Northamptonshire Council,07-Aug-23,51400332658,£936.90,06-Jul-23,ADCOCK REFRIGERATION AIR CONDITIONING LTD,COMPANY,697398,B0000,SPV,AP VAT Spreadsheet Import - Payments,,Reactive Maintenance,Reactive Maintenance,Assets and Environment,A&E Facilities Management,Building Repair and Maintenance
West Northamptonshire Council,07-Aug-23,51400332588,£938.42,30-Jun-23,Stor-A-File,COMPANY,137929,D3110,II,Incoming Invoice Posting,,"Complaints, FOI, GDPR and information governance [SNC]","FOI, GDPR & Information Governance",Legal and Democratic Services,Information Governance [SNC],Storage and Archiving
West Northamptonshire Council,07-Aug-23,51400323593,£993.30,13-Jul-23,ROBERT HALF LIMITED,TRADE SUPPLIER,2350239,A4000,II,Incoming Invoice Posting,,Technical - Development,Technical - Development Team,Accountancy,Accountancy,Agency Staff
