Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,11-Sep-23,51400346321,"£1,144.76",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0425766 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Daventry,Physical Support CCP LT Community Daventry,Adult Services,Community Teams Care Costs 1,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346627,"£1,160.60",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0324059 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346497,"£1,175.80",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT985230 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346420,"£1,177.80",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0413003 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346662,"£1,180.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,P0013138 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346507,"£1,221.32",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0115163 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346422,"£1,244.20",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT972753 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346469,"£1,250.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,DS891982 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346641,"£1,292.52",08-Sep-23,Redacted Personal Data,INDIVIDUAL,DS901349 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346319,"£1,300.20",08-Sep-23,Redacted Personal Data,INDIVIDUAL,DS911639 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346671,"£1,305.08",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0810064 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346401,"£1,308.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT903477 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346536,"£1,344.44",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N1131482 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346538,"£1,355.56",08-Sep-23,Redacted Personal Data,INDIVIDUAL,M9811215 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346722,"£1,361.16",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0530994 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346710,"£1,384.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0127949 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346335,"£1,408.96",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0424105 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346593,"£1,423.44",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0213580 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346505,"£1,427.64",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT880594 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346341,"£1,439.12",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT838297 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346540,"£1,440.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT870306 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 2,Support with Memory & Cognition CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346654,"£1,459.04",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N1432750 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346328,"£1,461.64",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0419898 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346724,"£1,500.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N1389660 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346560,"£1,500.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0097525 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346483,"£1,504.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT832203 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346330,"£1,505.52",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0540149 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346719,"£1,540.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0921704 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346397,"£1,543.24",08-Sep-23,Redacted Personal Data,INDIVIDUAL,DS862416 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346254,"£1,552.32",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT987396 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346475,"£1,562.16",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0623260 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346477,"£1,562.72",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT942428 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346658,"£1,563.12",08-Sep-23,Redacted Personal Data,INDIVIDUAL,M9813018 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346649,"£1,579.36",08-Sep-23,Redacted Personal Data,INDIVIDUAL,M9812897 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346267,"£1,608.48",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0618029 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346614,"£1,651.72",08-Sep-23,Redacted Personal Data,INDIVIDUAL,CK979134 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346683,"£1,676.12",08-Sep-23,Redacted Personal Data,INDIVIDUAL,M9916393 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346622,"£1,680.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,M9933827 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346589,"£1,694.28",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N1264001 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346274,"£1,728.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0819080 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346310,"£1,736.12",08-Sep-23,Redacted Personal Data,INDIVIDUAL,DS940698 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346271,"£1,740.12",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0415511 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346514,"£1,749.64",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0612170 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346473,"£1,758.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0715414 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346347,"£1,788.88",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT987398 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346567,"£1,805.84",08-Sep-23,Redacted Personal Data,INDIVIDUAL,NT853737 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346705,"£1,827.92",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0630592 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346729,"£1,837.04",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0932765 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
West Northamptonshire Council,11-Sep-23,51400346697,"£1,848.00",08-Sep-23,Redacted Personal Data,INDIVIDUAL,N0066384 P138772-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Direct Payments
