Supplier Name,Supplier Number,Invoice Number,Description,Invoice Date,Payment Date,Invoice Amount (Gross),,
London Borough of Barking and Dagenham,19242,10953|#|00012422 00000060,Rent,45183,45188,2437.5,,
London Borough of Barking and Dagenham,19242,|#|00012422 00000047,Rent,45183,45188,8750,,
London Borough of Barnet,12643,73680801|#|102698,General Rates,45184,45188,589,,
London Borough of Barnet,12643,73669781|#|102702,General Rates,45184,45188,1472,,
London Borough of Barnet,12643,74655741|#|102703,General Rates,45184,45188,1859,,
London Borough of Barnet,12643,77733751|#|102704,General Rates,45184,45188,9329,,
London Borough of Barnet,12643,75024651|#|102701,General Rates,45184,45188,10268,,
London Borough of Barnet,12643,72030041|#|102700,General Rates,45184,45188,24339,,
London Borough of Barnet,12643,76276611|#|102699,General Rates,45184,45188,132449,,
London Borough of Bexley,12113,958109684|#|102705,General Rates,45184,45188,333,,
London Borough of Bexley,12113,957930825|#|102706,General Rates,45184,45188,17157,,
London Borough of Bexley,12113,958262165|#|102709,General Rates,45184,45188,19671,,
London Borough of Bexley,12113,958262152|#|102708,General Rates,45184,45188,61568,,
London Borough of Bexley,12113,958254335|#|102707,General Rates,45184,45188,79800,,
London Borough of Brent,12123,3289020X|#|102861,General Rates,45184,45188,254,,
London Borough of Brent,12123,32878657|#|102860,General Rates,45184,45188,419,,
London Borough of Brent,12123,32062552|#|102857,General Rates,45184,45188,550,,
London Borough of Brent,12123,32034319|#|102859,General Rates,45184,45188,3954,,
London Borough of Brent,12123,32037914|#|102858,General Rates,45184,45188,14896,,
London Borough of Brent,12123,32036051|#|102856,General Rates,45184,45188,27986,,
London Borough of Brent,12123,33020488|#|102862,General Rates,45184,45188,36708,,
London Borough of Brent,12123,|#|00012422 00000003,Rent,45183,45188,1615,,
London Borough of Brent,12123,|#|00012422 00000031,Rent,45183,45188,3000,,
London Borough of Brent,12123,900873359,Human resources (HR) services,45175,45188,9496.51,,
London Borough of Bromley,12765,7117829240|#|102710,General Rates,45184,45188,369,,
London Borough of Bromley,12765,7117829213|#|102715,General Rates,45184,45188,382,,
London Borough of Bromley,12765,7117829456|#|102711,General Rates,45184,45188,435,,
London Borough of Bromley,12765,7117829429|#|102717,General Rates,45184,45188,624,,
London Borough of Bromley,12765,7117829320|#|102716,General Rates,45184,45188,720,,
London Borough of Bromley,12765,7117829447|#|102718,General Rates,45184,45188,2246,,
London Borough of Bromley,12765,7117829438|#|102712,General Rates,45184,45188,7927,,
London Borough of Bromley,12765,7117829465|#|102713,General Rates,45184,45188,18886,,
London Borough of Bromley,12765,7117829231|#|102714,General Rates,45184,45188,36176,,
London Borough of Camden,12319,84605212|#|102640,General Rates,45184,45188,274,,
London Borough of Camden,12319,71567501|#|102681,General Rates,45184,45188,317,,
London Borough of Camden,12319,83399612|#|102643,General Rates,45184,45188,464,,
London Borough of Camden,12319,67443640|#|102719,General Rates,45184,45188,9556,,
London Borough of Camden,12319,6744322X|#|102722,General Rates,45184,45188,10746,,
London Borough of Camden,12319,68101198|#|102721,General Rates,45184,45188,19418,,
London Borough of Camden,12319,68019748|#|102720,General Rates,45184,45188,102676,,
London Borough of Camden,12319,|#|00012422 00000073,Rent,45183,45188,337.5,,
London Borough of Camden,12319,68749189|#|102723,General Rates,45184,45188,3379,,
London Borough of Camden,12319,6874917X|#|102724,General Rates,45184,45188,7182,,
London Borough of Croydon,11778,45977431|#|102729,General Rates,45184,45188,324,,
London Borough of Croydon,11778,42682151|#|102727,General Rates,45184,45188,344,,
London Borough of Croydon,11778,42915121|#|102728,General Rates,45184,45188,344,,
London Borough of Croydon,11778,426464X1|#|102725,General Rates,45184,45188,4771,,
London Borough of Croydon,11778,42646501|#|102726,General Rates,45184,45188,23674,,
London Borough of Croydon,11778,42646611|#|102730,General Rates,45184,45188,33346,,
London Borough of Ealing,13834,350893X|#|102736,General Rates,45184,45188,773,,
London Borough of Ealing,13834,3961872|#|102735,General Rates,45184,45188,805,,
London Borough of Ealing,13834,2276033|#|102732,General Rates,45184,45188,10959,,
London Borough of Ealing,13834,2276164|#|102731,General Rates,45184,45188,11385,,
London Borough of Ealing,13834,2276131|#|102733,General Rates,45184,45188,26866,,
London Borough of Ealing,13834,2751545|#|102734,General Rates,45184,45188,34048,,
London Borough of Enfield,12467,415741X1|#|102739,General Rates,45184,45188,7129,,
London Borough of Enfield,12467,41576931|#|102738,General Rates,45184,45188,17822,,
London Borough of Enfield,12467,44381741|#|102740,General Rates,45184,45188,20748,,
London Borough of Hackney,12715,601336689|#|102748,General Rates,45184,45188,589,,
London Borough of Hackney,12715,600751383|#|102746,General Rates,45184,45188,14098,,
London Borough of Hackney,12715,601466003|#|102747,General Rates,45184,45188,29381,,
London Borough of Hackney,12715,7990777,Human resources (HR) services,45180,45188,24255,,
London Borough of Hammersmith and Fulham,11786,32669576|#|102751,General Rates,45184,45188,5044,,
London Borough of Hammersmith and Fulham,11786,32695235|#|102750,General Rates,45184,45188,5905,,
London Borough of Hammersmith and Fulham,11786,32695226|#|102749,General Rates,45184,45188,6384,,
London Borough of Hammersmith and Fulham,11786,33070279|#|102755,General Rates,45184,45188,8565,,
London Borough of Hammersmith and Fulham,11786,32695253|#|102753,General Rates,45184,45188,12601,,
London Borough of Hammersmith and Fulham,11786,32846995|#|102752,General Rates,45184,45188,21280,,
London Borough of Hammersmith and Fulham,11786,31979919|#|102756,General Rates,45184,45188,44156,,
London Borough of Hammersmith and Fulham,11786,32709129|#|102754,General Rates,45184,45188,807044,,
London Borough of Haringey,19133,800017319|#|102757,General Rates,45184,45188,5952,,
London Borough of Haringey,19133,810095945|#|102759,General Rates,45184,45188,13925,,
London Borough of Haringey,19133,810198561|#|102758,General Rates,45184,45188,25490,,
London Borough of Harrow,12446,905080574X|#|102763,General Rates,45184,45188,451,,
London Borough of Harrow,12446,9050805810|#|102762,General Rates,45184,45188,482,,
London Borough of Harrow,12446,9050935138|#|102765,General Rates,45184,45188,694,,
London Borough of Harrow,12446,9050805759|#|102761,General Rates,45184,45188,707,,
London Borough of Harrow,12446,9050805786|#|102760,General Rates,45184,45188,1472,,
London Borough of Harrow,12446,9050805777|#|102764,General Rates,45184,45188,15295,,
London Borough of Harrow,12446,|#|00012422 00000042,Rent,45183,45188,1194.5,,
London Borough of Harrow,12446,|#|00012422 00000027,Rent,45183,45188,4560,,
London Borough of Havering,19296,703233808|#|102767,General Rates,45184,45188,251,,
London Borough of Havering,19296,703285888|#|102766,General Rates,45184,45188,563,,
London Borough of Havering,19296,703233844|#|102768,General Rates,45184,45188,11491,,
London Borough of Havering,19296,703336569|#|102769,General Rates,45184,45188,20748,,
London Borough of Havering,19296,9140354117,Human resources (HR) services,45175,45188,34221,,
London Borough of Hillingdon,11789,500493125|#|102774,General Rates,45184,45188,1113,,
London Borough of Hillingdon,11789,500077071|#|102771,General Rates,45184,45188,4017,,
London Borough of Hillingdon,11789,500075983|#|102770,General Rates,45184,45188,4336,,
London Borough of Hillingdon,11789,50007725X|#|102772,General Rates,45184,45188,12874,,
London Borough of Hillingdon,11789,500381712|#|102775,General Rates,45184,45188,44156,,
London Borough of Hillingdon,11789,500373770|#|102773,General Rates,45184,45188,53200,,
London Borough of Hillingdon,11789,9093993X,Human resources (HR) services,45174,45188,5058,,
London Borough of Hounslow,11790,921262642|#|102776,General Rates,45184,45188,6224,,
London Borough of Hounslow,11790,921362238|#|102777,General Rates,45184,45188,9523,,
London Borough of Hounslow,11790,4400274632,Human resources (HR) services,45175,45188,5000,,
London Borough of Hounslow,11790,4400274630,Human resources (HR) services,45175,45188,5000,,
London Borough of Hounslow,11790,4400274631,Human resources (HR) services,45175,45188,5000,,
London Borough of Islington,12466,23340301|#|102780,General Rates,45184,45188,9310,,
London Borough of Islington,12466,23435691|#|102778,General Rates,45184,45188,13965,,
London Borough of Islington,12466,23349561|#|102779,General Rates,45184,45188,42826,,
London Borough of Lambeth,13123,55328784|#|102662,General Rates,45184,45188,255,,
London Borough of Lambeth,13123,327122440|#|102799,General Rates,45184,45188,982,,
London Borough of Lambeth,13123,326997832|#|102798,General Rates,45184,45188,2258,,
London Borough of Lambeth,13123,325695911|#|102796,General Rates,45184,45188,4670,,
London Borough of Lambeth,13123,325693714|#|102795,General Rates,45184,45188,10640,,
London Borough of Lambeth,13123,325699216|#|102797,General Rates,45184,45188,13832,,
London Borough of Lambeth,13123,325692610|#|102794,General Rates,45184,45188,14751,,
London Borough of Lambeth,13123,325777716|#|102793,General Rates,45184,45188,186732,,
London Borough of Lambeth,13123,32719029X|#|102800,General Rates,45184,45188,197372,,
London Borough of Lewisham,12366,15197302|#|102801,General Rates,45184,45188,487,,
London Borough of Lewisham,12366,15191922|#|102802,General Rates,45184,45188,1836,,
London Borough of Lewisham,12366,15126188|#|102805,General Rates,45184,45188,3071,,
London Borough of Lewisham,12366,15197326|#|102803,General Rates,45184,45188,27664,,
London Borough of Lewisham,12366,15126140|#|102804,General Rates,45184,45188,77140,,
London Borough of Merton,13596,61704911|#|102809,General Rates,45184,45188,4026,,
London Borough of Merton,13596,63113631|#|102807,General Rates,45184,45188,11178,,
London Borough of Merton,13596,61704801|#|102808,General Rates,45184,45188,18508,,
London Borough of Merton,13596,|#|00012422 00000009,Rent,45183,45188,1062.5,,
London Borough of Merton,13596,|#|00012422 00000024,Rent,45183,45188,1919.29,,
London Borough of Newham,19812,460762X1|#|102816,General Rates,45184,45188,677,,
London Borough of Newham,19812,44388711|#|102815,General Rates,45184,45188,2765,,
London Borough of Newham,19812,42379291|#|102812,General Rates,45184,45188,4043,,
London Borough of Newham,19812,42378751|#|102814,General Rates,45184,45188,7661,,
London Borough of Newham,19812,42378641|#|102813,General Rates,45184,45188,9523,,
London Borough of Newham,19812,42379621|#|102811,General Rates,45184,45188,21147,,
London Borough of Newham,19812,43504691|#|102810,General Rates,45184,45188,29526,,
London Borough of Newham,19812,|#|00012422 00000041,Rent,45183,45188,6775,,
London Borough of Newham,19812,614000017228,Human resources (HR) services,45180,45188,34221,,
London Borough of Redbridge,13110,315473311|#|102817,General Rates,45184,45188,9629,,
London Borough of Redbridge,13110,315476617|#|102818,General Rates,45184,45188,15029,,
London Borough of Redbridge,13110,315475515|#|102819,General Rates,45184,45188,15561,,
London Borough of Redbridge,13110,170117138814,Human resources (HR) services,45177,45188,34211,,
London Borough of Richmond upon Thames,12565,2089860|#|102821,General Rates,45184,45188,517,,
London Borough of Richmond upon Thames,12565,2101004|#|102822,General Rates,45184,45188,812,,
London Borough of Richmond upon Thames,12565,6986210|#|102820,General Rates,45184,45188,3986,,
London Borough of Richmond upon Thames,12565,6986178|#|102823,General Rates,45184,45188,5746,,
London Borough of Southwark,13128,6913787|#|102828,General Rates,45184,45188,1547,,
London Borough of Southwark,13128,6323624|#|102827,General Rates,45184,45188,3456,,
London Borough of Southwark,13128,6323642|#|102826,General Rates,45184,45188,6916,,
London Borough of Southwark,13128,6324002|#|102824,General Rates,45184,45188,22743,,
London Borough of Southwark,13128,6323596|#|102825,General Rates,45184,45188,29260,,
London Borough of Sutton,19035,6096921|#|102829,General Rates,45184,45188,63840,,
London Borough of Sutton,19035,|#|00012422 00000018,Rent,45183,45188,1175,,
London Borough of Tower Hamlets,11806,65759592|#|102835,General Rates,45184,45188,323,,
London Borough of Tower Hamlets,11806,65759495|#|102830,General Rates,45184,45188,8092,,
London Borough of Tower Hamlets,11806,65759709|#|102832,General Rates,45184,45188,10746,,
London Borough of Tower Hamlets,11806,65757905|#|102833,General Rates,45184,45188,10959,,
London Borough of Tower Hamlets,11806,65757895|#|102834,General Rates,45184,45188,12755,,
London Borough of Tower Hamlets,11806,65759767|#|102836,General Rates,45184,45188,30235,,
London Borough of Tower Hamlets,11806,65757918|#|102831,General Rates,45184,45188,31654,,
London Borough of Waltham Forest,19437,60442927|#|102840,General Rates,45184,45188,699,,
London Borough of Waltham Forest,19437,60147878|#|102838,General Rates,45184,45188,1896,,
London Borough of Waltham Forest,19437,60147063|#|102837,General Rates,45184,45188,7182,,
London Borough of Waltham Forest,19437,60354662|#|102839,General Rates,45184,45188,10161,,
London Borough of Waltham Forest,19437,60456630|#|102841,General Rates,45184,45188,20349,,
London Borough of Waltham Forest,19437,18000006,Human resources (HR) services,45175,45188,9932.21,,
London Crystal Palace Ltd,12272,|#|00012425 00000001,Rent,45183,45188,1575,,
London Grid for Learning Trust,56731,2020015908,IT Services - Network or internet security,45022,45188,8595,,
Lumina Learning Ltd,67948,INV-19046,Education & Training - Services ,45162,45188,856.8,,
Maintenance Associated Services Ltd,15773,34886,Reactive Maintenance,45180,45188,7028.99,,
Manic Merchandise Ltd,73442,9564,Building Maintenance - Day to Day,45118,45188,885.6,,
Marmat Properties Ltd,15154,|#|00012422 00000050,Rent,45183,45188,3000,,
Marmat Properties Ltd,15154,|#|00012427 00000009,Service Charge,45183,45188,600,,
MBL Interpreters Ltd,11742,CLA-230703-EB2,Interpreters Fees,45110,45188,3371.18,,
Mental Health First Aid England CIC,16247,INV179505,Books /  Publications - Instruction manuals,45161,45188,374,,
Metropolitan Police Bushey Sports Club,12528,I-23008,Hotels & meeting facilities - Conference centers,45183,45188,447.12,,
Metropolitan Police Bushey Sports Club,12528,I-22915,Education & Training - Services ,45177,45188,400,,
Metropolitan Police Bushey Sports Club,12528,|#|00012422 00000055,Rent,45183,45188,43000,,
Metropolitan Police Chigwell Sports,11798,|#|00012422 00000038,Rent,45183,45188,43000,,
Metropolitan Police Hayes Sports Club,19243,21977,Other Training,44987,45188,1089,,
Metropolitan Police Hayes Sports Club,19243,|#|00012422 00000039,Rent,45183,45188,53750,,
Metropolitan Police Hayes Sports Club,19243,22629,Education & Training - Services ,45170,45188,4500,,
Micomms Ltd,77123,1229,External Training Courses,45174,45188,864,,
Motcomb Estates Ltd,16770,000005|#|00012422 00000005,Rent,45183,45188,462500,,
MPAA IC Lease Ltd,20784,|#|00012422 00000069,Rent,45183,45188,53750,,
MSD Animal Health UK Ltd,59691,302842360,Domestic Pet Products - Medicated pet treatments,45119,45188,1575.62,,
National Crime Agency,13955,SI\030486,Specialized Training ,45175,45188,412,,
National Crime Agency,13955,SI\030487,Specialized Training ,45175,45188,1172,,
National Veterinary Services Ltd,58486,CD240523833,Police Dogs Veterinary Services Contract,45179,45188,979.78,,
New Era Fuels Ltd,66066,IN0386373,Fuels - Diesel fuel,45160,45188,11159.33,,
News UK and Ireland Ltd,75921,8500180563,Multimedia Network Equipment ,45170,45188,650,,
North Highland UK Ltd,15902,CINV-2023-03818,Management Consulting - Business & corporate ,45079,45188,19872,,
North Highland UK Ltd,15902,CINV-2023-03817,Management Consulting - Business & corporate ,45079,45188,20520,,
North Highland UK Ltd,15902,CINV-2023-05209,Management Consulting - Business & corporate ,45140,45188,30912,,
North Highland UK Ltd,15902,CINV-2023-03297,Management Consulting - Business & corporate ,45050,45188,39744,,
North Highland UK Ltd,15902,CINV-2023-04484,Management Consulting - Business & corporate ,45110,45188,46368,,
Northumbria Police and Crime Commissioner,13210,109123238,Defence/Law Enforce./Security - Safety Equip/Supplies,45156,45188,666.1,,
Northumbria Police and Crime Commissioner,13210,109123247,Defence/Law Enforce./Security - Safety Equip/Supplies,45156,45188,19680,,
Not Going To Uni Ltd,69110,INV-4007,External Advertising,45141,45188,1800,,
O Three Ltd,13255,SI23002169,Scuba/Diving equipment - Wetsuits,45156,45188,495.35,,
O Three Ltd,13255,SI23002172,Scuba/Diving equipment - Wetsuits,45156,45188,620.3,,
One Stop Language Services,15691,CLA-230829-1M1,Interpreters Fees,45066,45188,342,,
Orient Regeneration ,15224,|#|00012422 00000058,Rent,45183,45188,3375,,
Parity Professionals Ltd,76250,116616,Human resources (HR) services - Temp personnel serv.,45172,45188,2646.62,,
Parity Professionals Ltd,76250,116345,Human resources (HR) services - Temp personnel serv.,45165,45188,2646.62,,
PCC for Dorset,12256,6042263,Management Consulting - Business & corporate ,45161,45188,120000,,
PCC for South Wales,11756,3018079,Vocational training ,45160,45188,25250,,
Penna Plc,13604,676499,Management Consulting - Business & corporate ,45148,45188,429,,
