Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:   3,,,,,,
Start Date:  28 May 2023,,,,,,
End Date:   24 June 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Furniture & Equipment,1005\5110279400,22 Jun 2023,312.30,
TRANSPORT TRADING LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1004\1901694619,07 Jun 2023,311.83,
LONDON UNDERGROUND LTD,UNDERWOODS ELECTRICAL DISTRIB,Stock of Fleet,1005\5110281231,08 Jun 2023,311.55,
LONDON UNDERGROUND LTD,VAN VYNCK ENVIRONMENTAL LTD,Health & Safety Pest Control,1005\5110284734,13 Jun 2023,310.92,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Office Cleaning,1005\5110270305,07 Jun 2023,310.86,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275595,07 Jun 2023,310.21,
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261862,21 Jun 2023,309.68,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900058040,21 Jun 2023,309.65,
LONDON RIVER SERVICES LTD,HAYLEY GROUP PLC,Franchise/Concession Fixed Fee,1007\5110278349,15 Jun 2023,309.48,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275563,07 Jun 2023,309.29,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275564,07 Jun 2023,309.29,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275593,07 Jun 2023,309.29,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101168770,05 Jun 2023,308.80,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110273799,14 Jun 2023,307.88,
LONDON UNDERGROUND LTD,HOWELLS RAILWAY PRODUCTS LTD,Stock of Signals and Electricals,1005\5110287460,16 Jun 2023,307.60,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1031\5110268521,30 May 2023,307.00,
TFL CORPORATE,AER TRAINING LTD,Staff Training,1001\5110283883,07 Jun 2023,307.00,
TFL CORPORATE,AER TRAINING LTD,Staff Training,1001\5110283885,07 Jun 2023,307.00,
TFL CORPORATE,AER TRAINING LTD,Staff Training,1001\5110283811,12 Jun 2023,307.00,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005\5110279648,30 May 2023,306.91,
LONDON UNDERGROUND LTD,JAFCO TOOLS LTD,Stock Of Track,1005\5110276975,14 Jun 2023,306.60,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275580,07 Jun 2023,306.25,
LT MUSEUM TRADING LTD,COUNTRYSIDE BOOKS,Purchase of Books for Resale,1024\1900023204,05 Jun 2023,305.76,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267804,06 Jun 2023,305.75,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267851,06 Jun 2023,305.75,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267856,06 Jun 2023,305.75,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267860,06 Jun 2023,305.75,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268093,06 Jun 2023,305.75,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267780,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267801,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267802,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267806,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267818,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267821,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267825,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267834,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267838,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267841,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267854,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267858,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267900,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268079,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268091,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268094,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268095,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268150,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268153,06 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110267845,07 Jun 2023,305.70,
LONDON UNDERGROUND LTD,ACL HIRE LIMITED,Vehicle Operating Leases,1005\5110268075,07 Jun 2023,305.70,
RFL (IINFRASTRUCTURE) LTD,RS COMPONENTS LTD,Security Services (Guards),1025\5110285617,15 Jun 2023,305.70,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900057604,07 Jun 2023,305.09,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275863,07 Jun 2023,305.00,
LUL NOMINEE SSL LIMITED,PABLON TOOLS LTD,Maintenance Materials,1031\5110287882,15 Jun 2023,304.87,
LONDON TRANSPORT MUSEUM,GEOFF THORNE,Vehicle Repairs & Maintenance,1011\5110282576,06 Jun 2023,304.28,
TFL CORPORATE,HOOPLA BUSINESS,Staff Training,1001\3000046163,09/06/2023,304.00,7922
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172184,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172192,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172202,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172213,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172235,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172237,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172245,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172595,21 Jun 2023,304.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172648,21 Jun 2023,304.00,
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900260301,31 May 2023,303.70,
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900261877,21 Jun 2023,303.66,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110282153,02 Jun 2023,303.57,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Plant & Equipment Purchases,1031\5110278636,20 Jun 2023,303.50,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900169246,31 May 2023,303.43,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900170612,07 Jun 2023,303.43,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275526,07 Jun 2023,303.43,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275587,07 Jun 2023,303.43,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275650,07 Jun 2023,303.43,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275652,07 Jun 2023,303.43,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275859,07 Jun 2023,303.43,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275866,07 Jun 2023,303.43,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287175,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287179,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287180,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287181,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287183,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287184,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287186,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287188,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287192,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287193,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287196,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287199,14 Jun 2023,303.33,
LONDON UNDERGROUND LTD,LINDE MH UK LIMITED,Maintenance Materials,1005\5110287200,14 Jun 2023,303.33,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101171524,14 Jun 2023,303.30,
LONDON TRANSPORT MUSEUM,COMBINED PRECISION,Computer Consumables,1011\5110281066,01 Jun 2023,302.88,
TFL CORPORATE,AGIITO LIMITED,Hotel Accommodation,1001\1900171968,19 Jun 2023,302.79,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1006\5110276418,14 Jun 2023,302.77,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031\5110271884,07 Jun 2023,302.28,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Plant & Equipment Purchases,1005\5110268469,02 Jun 2023,302.00,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Stock of Fleet,1005\5110281450,09 Jun 2023,302.00,
LONDON UNDERGROUND LTD,ARCO PROFESSIONAL SAFETY SERV. LTD,Building Maintenance & Repairs,1005\5110280433,21 Jun 2023,302.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005\5110275178,14 Jun 2023,301.90,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Furniture & Equipment,1005\5110268509,02 Jun 2023,301.71,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Vehicle Repairs & Maintenance,1005\5110277871,21 Jun 2023,301.00,
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,Fleet,1031\5110286835,13 Jun 2023,300.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101171446,14 Jun 2023,300.40,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5110272574,31 May 2023,300.28,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005\5110279737,30 May 2023,300.00,
TFL CORPORATE,CALLA RANDALL,Legal Fees,1001\1900170782,31 May 2023,300.00,
LONDON UNDERGROUND LTD,KARAS PLATING LTD,Plant & Equipment Purchases,1005\5110250694,07 Jun 2023,300.00,
TFL CORPORATE,POSITIVELIVES LTD,Staff Training,1001\5110284057,07 Jun 2023,300.00,
PUBLIC CARRIAGE OFFICE,HARRY PERKIN,Legal Fees,1003\1900057920,08 Jun 2023,300.00,
PUBLIC CARRIAGE OFFICE,CALLA RANDALL,Legal Fees,1003\1900057921,08 Jun 2023,300.00,
LONDON BUS SERVICES LTD,Royal National Institute of Blind,External Meeting Room Hire & Expenses,1006\1900048961,09 Jun 2023,300.00,
TFL CORPORATE,INSTOFASPHALT,Staff Training,1001\3000046162,09/06/2023,300.00,8999
TFL CORPORATE,AGIITO LIMITED,Hotel Accommodation,1001\1900169595,12 Jun 2023,300.00,
TFL CORPORATE,CIRIA,Staff Training,1001\5110284242,12 Jun 2023,300.00,
TFL CORPORATE,CIRIA,Staff Training,1001\5110284244,12 Jun 2023,300.00,
TFL CORPORATE,EB *LSBUD NATIONAL DAM,Staff Training,1001\3000046238,16/06/2023,300.00,7399
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172135,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172136,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172149,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172172,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172173,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172174,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172175,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172198,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172199,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172200,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172246,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172247,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172248,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172470,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172472,21 Jun 2023,300.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172476,21 Jun 2023,300.00,
LONDON UNDERGROUND LTD,ELECTROHM RESISTORS LTD,Stock of Fleet,1005\5110280990,21 Jun 2023,300.00,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017866,14 Jun 2023,299.77,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101172106,16 Jun 2023,299.60,
LONDON UNDERGROUND LTD,CORPORATE DOCUMENT SERVICES LTD,Printing,1005\5110283423,06 Jun 2023,299.40,
TFL CORPORATE,LAVAZZA PROFESSIONAL UK LTD,Vending Machine Supplies & Rental,1001\1900173306,15 Jun 2023,299.28,
LONDON UNDERGROUND LTD,E.ON NEXT ENERGY LTD,Electricity,1005\1900244986,20 Jun 2023,299.20,
TTL PROPERTIES LTD,E.ON NEXT ENERGY LTD,Electricity,1040\1900005384,21 Jun 2023,299.20,
TFL CORPORATE,CUTWEL LTD,Fleet,1001\5110289778,21 Jun 2023,299.13,
RFL (IINFRASTRUCTURE) LTD,RS COMPONENTS LTD,Fleet,1025\5110285607,15 Jun 2023,299.12,
LONDON UNDERGROUND LTD,ABB LIMITED,Stock of Fleet,1005\5110268860,30 May 2023,298.90,
DOCKLANDS LIGHT RAILWAY,UNIVERSAL PILING & CONSTRUCTION LTD,Professional Engineering Services,1012\5110282117,02 Jun 2023,298.80,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5110276198,19 Jun 2023,298.68,
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Stock of Fleet,1005\5110287385,14 Jun 2023,298.00,
TFL CORPORATE,RS COMPONENTS LTD,Signalling Systems,1001\5110285990,12 Jun 2023,297.92,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Signalling Systems,1005\5110276742,20 Jun 2023,297.79,
LONDON RIVER SERVICES LTD,MARINE CONTROL SERVICES AS,Franchise/Concession Fixed Fee,1007\5110253754,13 Jun 2023,297.73,
LONDON UNDERGROUND LTD,PABLON TOOLS LTD,Maintenance Materials,1005\5110287906,16 Jun 2023,297.50,
VICTORIA COACH STATN LTD,ROBLETT ELECTRICAL,Building Maintenance & Repairs,1008\5110289175,19 Jun 2023,297.09,
SURFACE TRANSPORT CORP,SOUTH LONDON PRESS,PR Cost Product Cost & PR Fees,1002\5110272816,07 Jun 2023,297.00,
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,Fleet,1031\5110272926,16 Jun 2023,297.00,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005\5110279881,07 Jun 2023,296.95,
TRANSPORT TRADING LTD,LAVAZZA PROFESSIONAL UK LTD,Vending Machine Supplies & Rental,1004\1901695014,15 Jun 2023,296.48,
TFL CORPORATE,LAVAZZA PROFESSIONAL UK LTD,Vending Machine Supplies & Rental,1001\1900173240,14 Jun 2023,296.03,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101171423,14 Jun 2023,295.95,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Building Maintenance & Repairs,1005\5110268458,02 Jun 2023,295.80,
TRANSPORT TRADING LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1004\1901694580,07 Jun 2023,295.31,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005\5110269366,06 Jun 2023,295.22,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031\5110268525,30 May 2023,295.00,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005\5110267068,31 May 2023,295.00,
DIAL A RIDE,EVEAN,Vehicle Repairs & Maintenance,1010\5110279096,31 May 2023,295.00,
TFL CORPORATE,GRAYSONS HOSPITALITY LIMITED,Caterers Service Charges,1001\5110284471,14 Jun 2023,295.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110267973,31 May 2023,294.94,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005\5110269810,06 Jun 2023,294.20,
LONDON UNDERGROUND LTD,A&A ELECTRICAL DISTRIBUTORS LTD,Civil Engineering Construction Works,1005\5110290286,23 Jun 2023,294.15,
LONDON UNDERGROUND LTD,A&A ELECTRICAL DISTRIBUTORS LTD,Civil Engineering Construction Works,1005\5110290321,23 Jun 2023,294.15,
LONDON UNDERGROUND LTD,ALSTOM ENGINEERING & SERVICES LTD,Stock of Fleet,1005\5110277927,21 Jun 2023,294.00,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017934,21 Jun 2023,293.57,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5110252733,16 Jun 2023,293.52,
LONDON UNDERGROUND LTD,RYGOR COMMERCIALS LTD,Vehicle Repairs & Maintenance,1005\5110272942,05 Jun 2023,293.51,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031\5110275460,14 Jun 2023,293.00,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017879,14 Jun 2023,292.79,
TRANSPORT TRADING LTD,LAVAZZA PROFESSIONAL UK LTD,Vending Machine Supplies & Rental,1004\1901695006,15 Jun 2023,292.58,
LUL NOMINEE SSL LIMITED,ND METERING SOLUTIONS,Infrastructure Maintenance and Repair,1031\5110286805,13 Jun 2023,292.57,
LONDON UNDERGROUND LTD,AGIITO LIMITED,Hotel Accommodation,1005\1900260661,12 Jun 2023,292.35,
LONDON UNDERGROUND LTD,AGIITO LIMITED,Hotel Accommodation,1005\1900260662,12 Jun 2023,292.35,
LONDON UNDERGROUND LTD,AGIITO LIMITED,Hotel Accommodation,1005\1900260663,12 Jun 2023,292.35,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017917,21 Jun 2023,292.14,
TFL CORPORATE,AGIITO LIMITED,Staff Travel (Business Fares),1001\1900169655,21 Jun 2023,292.07,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110269411,06 Jun 2023,291.71,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Fleet,1031\5110276942,07 Jun 2023,291.60,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110278613,21 Jun 2023,291.58,
LT MUSEUM TRADING LTD,METRO PUBLICATIONS LTD,Purchase of Books for Resale,1024\1900023191,05 Jun 2023,291.28,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5110276184,19 Jun 2023,290.70,
LONDON UNDERGROUND LTD,A.E PETSCHE,Fleet,1005\5110275075,14 Jun 2023,290.43,
LONDON UNDERGROUND LTD,RYGOR COMMERCIALS LTD,Vehicle Repairs & Maintenance,1005\5110251796,31 May 2023,290.00,
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,Furniture & Equipment,1004\5110284195,13 Jun 2023,290.00,
PUBLIC CARRIAGE OFFICE,BANNER GROUP LIMITED,Stationery,1003\5110276312,13 Jun 2023,290.00,
LONDON UNDERGROUND LTD,BRITISH MICA CO HOLDINGS LTD,Fleet,1005\5110275813,14 Jun 2023,290.00,
LONDON UNDERGROUND LTD,C WOODFORD ENGINEERING LTD,Vehicle Repairs & Maintenance,1005\5110282094,07 Jun 2023,289.80,
LONDON RIVER SERVICES LTD,EDF ENERGY,Electricity,1007\1900004483,30 May 2023,289.68,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Plant & Equipment Purchases,1005\5110268490,02 Jun 2023,289.38,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275717,07 Jun 2023,288.68,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275720,07 Jun 2023,288.68,
LONDON UNDERGROUND LTD,ELMDALE WELDING & ENG SUPPLIES LTD,Plant & Equipment Purchases,1005\5110249523,08 Jun 2023,288.54,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017816,07 Jun 2023,288.04,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900172194,21 Jun 2023,288.00,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275936,07 Jun 2023,287.96,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Fleet,1033\5110269639,31 May 2023,287.77,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110273231,13 Jun 2023,287.41,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Fleet,1005\5110277866,21 Jun 2023,287.36,
LONDON UNDERGROUND LTD,ESSPEE FABRICATIONS LTD,Fleet,1005\5110287745,16 Jun 2023,287.30,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005\5110278514,21 Jun 2023,287.12,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101168013,05 Jun 2023,287.05,
LONDON BUS SERVICES LTD,UNIPAR SERVICES,Vehicle Repairs & Maintenance,1006\5110280358,31 May 2023,287.00,
DIAL A RIDE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1010\1900013152,31 May 2023,286.96,
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Fleet,1005\5110270074,31 May 2023,286.40,
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Fleet,1005\5110272788,07 Jun 2023,286.40,
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Fleet,1005\5110277385,19 Jun 2023,286.40,
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Fleet,1005\5110280602,21 Jun 2023,286.40,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5110272470,12 Jun 2023,286.30,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275611,07 Jun 2023,286.09,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275915,07 Jun 2023,286.09,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017820,07 Jun 2023,285.94,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110275824,07 Jun 2023,285.58,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110279294,21 Jun 2023,285.23,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Fleet,1005\5110273847,14 Jun 2023,285.03,
RAIL FOR LONDON LIMITED,CHAINSTREAM UK LTD,Stock of Fleet,1020\5110283099,06 Jun 2023,285.00,
LONDON UNDERGROUND LTD,MENDIP MEDIA GROUP LTD,Transcription,1005\5110281527,06 Jun 2023,285.00,
