Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  6,,,,,,
Start Date:  20 August 2023,,,,,,
End Date: 16 September 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183408,23 Aug 2023,"3,285.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185252,06 Sep 2023,"3,285.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185879,06 Sep 2023,"3,285.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185953,06 Sep 2023,"3,285.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185304,06 Sep 2023,"3,279.33",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184441,30 Aug 2023,"3,275.01",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186878,13 Sep 2023,"3,275.01",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184160,30 Aug 2023,"3,270.54",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110322359,31 Aug 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110322365,31 Aug 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110325582,08 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110326462,11 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110326484,11 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110326485,11 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110326596,11 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110328692,15 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110328693,15 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110328872,15 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110328877,15 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110328885,15 Sep 2023,"3,270.37",
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Fleet,1005/5110328886,15 Sep 2023,"3,270.37",
SURFACE TRANSPORT CORP,Siemens Mobility Limited,Traffic Signals,1002/5110324408,13 Sep 2023,"3,269.05",
LONDON UNDERGROUND LTD,C E F,Building Maintenance & Repairs,1005/5110311538,30 Aug 2023,"3,266.03",
VICTORIA COACH STATN LTD,Watco UK Ltd,Building Maintenance & Repairs,1008/5110318377,12 Sep 2023,"3,265.30",
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110322594,31 Aug 2023,"3,265.00",
LONDON UNDERGROUND LTD,W Christie (Ind) Ltd,Plant & Equipment Purchases,1005/5110318382,31 Aug 2023,"3,263.59",
TRANSPORT TRADING LTD,UNIVERSAL,Furniture & Equipment,1004/5110317014,22 Aug 2023,"3,260.31",
TRANSPORT TRADING LTD,UNIVERSAL,Furniture & Equipment,1004/5110326175,13 Sep 2023,"3,260.31",
TRANSPORT TRADING LTD,Atoc Ltd,Software Maintenance,1004/5110319341,23 Aug 2023,"3,258.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183888,30 Aug 2023,"3,257.60",
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Traffic Signals,1002/5110319868,06 Sep 2023,"3,255.24",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110313895,05 Sep 2023,"3,251.92",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110317081,21 Aug 2023,"3,250.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110317083,21 Aug 2023,"3,250.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110317085,21 Aug 2023,"3,250.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110326212,13 Sep 2023,"3,250.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110326213,13 Sep 2023,"3,250.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110326214,13 Sep 2023,"3,250.00",
SURFACE TRANSPORT CORP,Telent Technology Services Ltd,Connect PFI Service Costs,1002/5110309323,23 Aug 2023,"3,249.72",
LUL NOMINEE BCV LIMITED,PERCY LANE PRODUCTS,Fleet,1033/5110319805,24 Aug 2023,"3,246.40",
LONDON UNDERGROUND LTD,HA MARKS LTD,Maintenance Materials,1005/5110324033,05 Sep 2023,"3,241.00",
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Computer Hardware,1005/5110307183,22 Aug 2023,"3,237.39",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183668,23 Aug 2023,"3,236.66",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184658,30 Aug 2023,"3,236.66",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185847,06 Sep 2023,"3,236.66",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186219,13 Sep 2023,"3,236.66",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186996,13 Sep 2023,"3,236.40",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183725,23 Aug 2023,"3,235.12",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184286,30 Aug 2023,"3,235.12",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184347,30 Aug 2023,"3,235.12",
TFL CORPORATE,XPS PENSIONS LIMITED,Management & Support Consultancy,1001/5110325841,13 Sep 2023,"3,235.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183919,30 Aug 2023,"3,228.96",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186597,13 Sep 2023,"3,228.96",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182776,23 Aug 2023,"3,227.98",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901697021,01 Sep 2023,"3,225.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901697022,01 Sep 2023,"3,225.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF BROMLEY,Rates,1004/1901696962,01 Sep 2023,"3,225.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004/1901696979,01 Sep 2023,"3,225.00",
LONDON UNDERGROUND LTD,DPSS Cabling Services Limited,Connect PFI Service Costs,1005/5110328977,15 Sep 2023,"3,218.40",
SURFACE TRANSPORT CORP,Vodafone Limited,Telephony Mobile,1002/5110300665,31 Aug 2023,"3,214.20",
LONDON RIVER SERVICES LTD,GBM Services Limited,Office Cleaning,1007/5110315220,21 Aug 2023,"3,213.91",
TFL CORPORATE,Daisy Corporate Services TradingLtd,Telephony Fixed,1001/5110310184,25 Aug 2023,"3,213.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HOUNSLOW,Rates,1004/1901697042,01 Sep 2023,"3,212.00",
SURFACE TRANSPORT CORP,THAMES WATER,Civil Engineering Construction Works,1002/5110314786,29 Aug 2023,"3,210.07",
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110322435,01 Sep 2023,"3,207.25",
SURFACE TRANSPORT CORP,London Borough of Bexley,Borough Services - Claim Against Pr Yr Accrual,1002/1900075020,05 Sep 2023,"3,206.10",
TTL PROPERTIES LTD,EVERSHEDS,Legal Fees,1040/5110317182,31 Aug 2023,"3,204.00",
LONDON UNDERGROUND LTD,Equans Services Limited,Electrical Equipment Maintenance,1005/5110316414,11 Sep 2023,"3,203.66",
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Security Equipment,1005/5110321856,06 Sep 2023,"3,203.39",
LONDON UNDERGROUND LTD,City Sprint UK Ltd,Couriers,1005/1900266301,08 Sep 2023,"3,203.15",
TRANSPORT TRADING LTD,Google Ireland Limited,Photography & Video,1004/5110317186,25 Aug 2023,"3,200.04",
TRANSPORT TRADING LTD,Delta Rail Group Ltd,Manage IT Services,1004/5110316752,21 Aug 2023,"3,200.00",
LONDON RIVER SERVICES LTD,MT MECHANICAL & ELECTRICAL LTD,Franchise/Concession Fixed Fee,1007/5110316408,11 Sep 2023,"3,200.00",
LONDON RIVER SERVICES LTD,MT MECHANICAL & ELECTRICAL LTD,Franchise/Concession Fixed Fee,1007/5110316409,11 Sep 2023,"3,200.00",
TFL CORPORATE,UKVI,Miscellaneous Costs,1001/3000047031,08 Sep 2023,"3,199.00",9399
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183477,23 Aug 2023,"3,198.96",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186563,13 Sep 2023,"3,198.96",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186949,13 Sep 2023,"3,198.96",
RFL (IINFRASTRUCTURE) LTD,C E F,Vehicle Repairs & Maintenance,1025/5110310911,29 Aug 2023,"3,197.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184876,30 Aug 2023,"3,195.85",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110319753,25 Aug 2023,"3,195.00",
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Track General Maintenance,1005/5110308303,29 Aug 2023,"3,187.58",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110308837,23 Aug 2023,"3,186.99",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185986,06 Sep 2023,"3,186.66",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183427,23 Aug 2023,"3,186.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184446,30 Aug 2023,"3,186.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183897,30 Aug 2023,"3,180.96",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186770,13 Sep 2023,"3,180.96",
LONDON UNDERGROUND LTD,WORLIFTS LIMITED,Staff Training,1005/5110312996,25 Aug 2023,"3,180.00",
RFL (IINFRASTRUCTURE) LTD,Booth Industries International Ltd,Civil Engineering Construction Works,1025/5110309391,23 Aug 2023,"3,179.05",
TFL CORPORATE,Corporate Document Services Ltd,Production Artwork And Design For Marketing,1001/5110326434,13 Sep 2023,"3,178.32",
SURFACE TRANSPORT CORP,BRIDGEWAY CONSULTING LTD,Professional Engineering Services,1002/5110312188,29 Aug 2023,"3,177.50",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186014,06 Sep 2023,"3,172.68",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185502,06 Sep 2023,"3,168.96",
RFL (IINFRASTRUCTURE) LTD,Delmatic Limited,Computer Software,1025/5110320759,29 Aug 2023,"3,166.97",
TRANSPORT TRADING LTD,Green & Fortune Associates Ltd.,Hotel Accommodation,1004/5110322732,01 Sep 2023,"3,166.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182953,23 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183645,23 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183669,23 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183670,23 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183672,23 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183960,30 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184020,30 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184580,30 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184702,30 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184703,30 Aug 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185366,06 Sep 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185367,06 Sep 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186322,13 Sep 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186323,13 Sep 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900187126,13 Sep 2023,"3,165.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900187130,13 Sep 2023,"3,165.80",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110322909,06 Sep 2023,"3,160.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183786,23 Aug 2023,"3,155.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183958,30 Aug 2023,"3,155.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185426,06 Sep 2023,"3,155.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900187087,13 Sep 2023,"3,155.00",
RFL (IINFRASTRUCTURE) LTD,AEG Power Solutions Ltd,Civil Engineering Construction Works,1025/5110308183,23 Aug 2023,"3,152.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110317053,21 Aug 2023,"3,151.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110319904,29 Aug 2023,"3,151.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110322907,04 Sep 2023,"3,151.00",
LONDON UNDERGROUND LTD,DIRECT TRACK SOLUTIONS LTD,N/A,1005/5110317319,21 Aug 2023,"3,150.00",
TRANSPORT TRADING LTD,Daisy Corporate Services TradingLtd,Telephony Fixed,1004/5110318818,13 Sep 2023,"3,144.74",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110294770,14 Sep 2023,"3,142.84",
TFL CORPORATE,Daisy Corporate Services TradingLtd,Telephony Fixed,1001/5110318749,13 Sep 2023,"3,137.18",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183037,23 Aug 2023,"3,137.12",
RAIL FOR LONDON LIMITED,QUATTRO LTD ,Equipment Hire & Rental,1020/5110306869,21 Aug 2023,"3,136.00",
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,N/A,1005/5110311158,23 Aug 2023,"3,135.20",
LONDON UNDERGROUND LTD,RIVERSIDE TRUCK RENTAL LIMITED,Vehicle Operating Leases,1005/5110325836,15 Sep 2023,"3,135.03",
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110325272,08 Sep 2023,"3,134.87",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185227,06 Sep 2023,"3,132.84",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186330,13 Sep 2023,"3,132.84",
RFL (IINFRASTRUCTURE) LTD,UNIPART RAIL LTD,Stock of Other Spares,1025/5110301807,15 Sep 2023,"3,132.60",
TFL CORPORATE,UNIVERSAL,Office Accommodation Moves,1001/5110319754,29 Aug 2023,"3,129.50",
LONDON UNDERGROUND LTD,Equans Services Limited,Electrical Equipment Maintenance,1005/5110316407,07 Sep 2023,"3,128.68",
LONDON UNDERGROUND LTD,HA MARKS LTD,Building Maintenance & Repairs,1005/5110318322,22 Aug 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110288092,30 Aug 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110317042,29 Aug 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110319900,29 Aug 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110319903,29 Aug 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110320069,29 Aug 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110322898,05 Sep 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110322919,05 Sep 2023,"3,125.00",
TFL CORPORATE,Insight Executive Group Limited,Management & Support Consultancy,1001/5110322966,05 Sep 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110317046,21 Aug 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110317047,21 Aug 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110317049,22 Aug 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110317051,21 Aug 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110318445,21 Aug 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110319748,25 Aug 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110319749,29 Aug 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110326203,13 Sep 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110326205,13 Sep 2023,"3,125.00",
TFL CORPORATE,Investigo,Management & Support Consultancy,1001/5110326206,13 Sep 2023,"3,125.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183794,23 Aug 2023,"3,120.80",
SURFACE TRANSPORT CORP,KC & Associates Ltd,Civil Engineering Construction Works,1002/5110309197,25 Aug 2023,"3,120.00",
SURFACE TRANSPORT CORP,KC & Associates Ltd,Civil Engineering Construction Works,1002/5110313836,06 Sep 2023,"3,120.00",
SURFACE TRANSPORT CORP,KC & Associates Ltd,Civil Engineering Construction Works,1002/5110315643,07 Sep 2023,"3,120.00",
LONDON UNDERGROUND LTD,GEISMAR (UK) LTD,Plant & Equipment Purchases,1005/5110310217,25 Aug 2023,"3,117.60",
LONDON UNDERGROUND LTD,Schneider Electric Limited,Fleet,1005/5110320587,25 Aug 2023,"3,114.88",
LONDON UNDERGROUND LTD,Schneider Electric Limited,Fleet,1005/5110320600,25 Aug 2023,"3,114.88",
TFL CORPORATE,Computacenter Plc,Computer Hardware,1001/5110307166,21 Aug 2023,"3,108.63",
LT MUSEUM TRADING LTD,Keep Calm and Carry on Bev. Co Ltd,LTM Purchase of Food for Resale,1024/1900023562,04 Sep 2023,"3,105.60",
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,N/A,1031/5110321265,13 Sep 2023,"3,105.00",
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110324672,12 Sep 2023,"3,104.26",
LONDON UNDERGROUND LTD,Musgrove Ltd,N/A,1005/5110323058,01 Sep 2023,"3,103.80",
LT MUSEUM TRADING LTD,Camira Transport Fabrics Ltd,Purchase of Furniture for Resale,1024/1900023501,23 Aug 2023,"3,102.09",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183797,23 Aug 2023,"3,100.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184318,30 Aug 2023,"3,100.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186053,06 Sep 2023,"3,100.70",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186315,13 Sep 2023,"3,100.70",
TFL CORPORATE,Arco Professional Safety Serv. Ltd,Staff Training,1001/5110317253,06 Sep 2023,"3,100.00",
LONDON UNDERGROUND LTD,Alphabet (GB) Limited,Vehicle Operating Leases,1005/5110311442,07 Sep 2023,"3,098.96",
LONDON UNDERGROUND LTD,chainstream uk ltd,Stock of Fleet,1005/5110325627,08 Sep 2023,"3,097.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LAMBETH,Rates,1004/1901697038,01 Sep 2023,"3,096.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF WALTHAM FOREST,Rates,1004/1901696992,01 Sep 2023,"3,091.00",
LT MUSEUM TRADING LTD,Rapport Home Furnishings Ltd,LTM Purchase of Gifts for Resale,1024/1900023546,04 Sep 2023,"3,085.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182829,23 Aug 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182939,23 Aug 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183112,23 Aug 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184477,30 Aug 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184541,30 Aug 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184839,30 Aug 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184999,06 Sep 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185266,06 Sep 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185272,06 Sep 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185277,06 Sep 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185325,06 Sep 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186583,13 Sep 2023,"3,084.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182773,23 Aug 2023,"3,080.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183928,30 Aug 2023,"3,080.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185196,06 Sep 2023,"3,080.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183507,23 Aug 2023,"3,076.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184795,30 Aug 2023,"3,076.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186054,06 Sep 2023,"3,076.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186158,13 Sep 2023,"3,076.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183388,23 Aug 2023,"3,074.12",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184590,30 Aug 2023,"3,074.12",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185837,06 Sep 2023,"3,074.12",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186220,13 Sep 2023,"3,074.12",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184806,30 Aug 2023,"3,072.00",
DIAL A RIDE,Mono Europe Ltd,Furniture & Equipment,1010/5110320913,30 Aug 2023,"3,068.37",
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110321140,30 Aug 2023,"3,056.27",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186845,13 Sep 2023,"3,055.68",
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001/5110310444,25 Aug 2023,"3,050.29",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004/1901697013,01 Sep 2023,"3,046.00",
LONDON UNDERGROUND LTD,EYEDOT (EUROPE) LTD,Maintenance Materials,1005/5110324061,06 Sep 2023,"3,045.34",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183119,23 Aug 2023,"3,040.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183120,23 Aug 2023,"3,040.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183155,23 Aug 2023,"3,040.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183156,23 Aug 2023,"3,040.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183157,23 Aug 2023,"3,040.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183160,23 Aug 2023,"3,040.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183894,30 Aug 2023,"3,040.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183934,30 Aug 2023,"3,040.80",
