Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  8,,,,,,,,,
Start Date: 15 October 2023,,,,,,,,,
End Date: 11 November 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698273,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698275,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698276,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698277,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698278,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698279,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698280,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698281,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698282,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698283,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698328,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698336,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698341,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698342,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698343,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698344,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698345,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698347,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698349,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698350,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698351,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698353,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698354,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698355,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698356,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698367,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698383,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698387,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698391,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698392,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698396,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698400,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698403,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698404,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698405,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698407,08/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698412,08/11/2023,£625.97,,,,
LUL NOMINEE BCV LIMITED,PARKSIDE STEEL (STOCKHOLDERS),Track General Maintenance,1033/5110354761,06/11/2023,£625.50,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060852,18/10/2023,£625.20,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061390,08/11/2023,£625.20,,,,
TTL PROPERTIES LTD,JOHN COBB CONSULTING LIMITED,Building Maintenance & Repairs,1040/5110351801,27/10/2023,£625.00,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005/5110340196,01/11/2023,£625.00,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Furniture & Equipment,1005/5110332668,18/10/2023,£624.76,,,,
TFL CORPORATE,Stichting ISA Europe,Exchange Loss Realised,1001/2000325532,03/11/2023,£624.40,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Operating Leases,1005/5110338524,25/10/2023,£624.00,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Operating Leases,1005/5110338544,25/10/2023,£624.00,,,,
TFL CORPORATE,Corporate Document Services Ltd,Advertising,1001/5110343867,17/10/2023,£623.72,,,,
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Professional Engineering Services,1005/1900270617,10/11/2023,£623.10,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697831,18/10/2023,£622.95,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698329,08/11/2023,£622.95,,,,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012089442024,Fares Refund Control  (TTL Only),1004/1101208944,17/10/2023,£622.90,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110347494,08/11/2023,£622.82,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110347499,08/11/2023,£622.82,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110348070,08/11/2023,£622.82,,,,
LONDON UNDERGROUND LTD,YY Security Installations Ltd,Building Maintenance & Repairs,1005/5110344708,17/10/2023,£622.69,,,,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Goods Received / Invoice Received,1005/5110339490,18/10/2023,£622.56,,,,
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004/5110353075,03/11/2023,£621.86,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Office Cleaning,1005/5110340890,01/11/2023,£621.72,,,,
LONDON UNDERGROUND LTD,rygor commercials ltd,Vehicle Running Costs,1005/5110352681,30/10/2023,£621.58,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698394,08/11/2023,£621.51,,,,
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,Goods Received / Invoice Received,1031/5110339729,17/10/2023,£621.50,,,,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012168982024,Fares Refund Control  (TTL Only),1004/1101216898,09/11/2023,£621.40,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269910,25/10/2023,£621.13,,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110337656,17/10/2023,£621.00,,,,
LONDON UNDERGROUND LTD,Pablon Tools Limited,Maintenance Materials,1005/5110349535,24/10/2023,£620.80,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269554,18/10/2023,£620.69,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900194445,01/11/2023,£620.66,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110348153,24/10/2023,£620.46,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110348157,24/10/2023,£620.46,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110356879,07/11/2023,£620.46,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110356931,07/11/2023,£620.46,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110356934,07/11/2023,£620.46,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110356935,07/11/2023,£620.46,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110356936,07/11/2023,£620.46,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110356938,07/11/2023,£620.46,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269511,18/10/2023,£620.00,,,,
TFL CORPORATE,Links Signs,Street Furniture,1001/5110346401,23/10/2023,£620.00,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061244,01/11/2023,£619.70,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060866,18/10/2023,£619.29,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060948,18/10/2023,£619.29,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061127,25/10/2023,£619.29,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061163,25/10/2023,£619.29,,,,
LONDON UNDERGROUND LTD,YY Security Installations Ltd,Building Maintenance & Repairs,1005/5110347967,24/10/2023,£619.25,,,,
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Fleet,1005/5110349764,24/10/2023,£618.80,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005/5110340199,01/11/2023,£618.60,,,,
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,Plant & Equipment Purchases,1033/5110290105,24/10/2023,£618.03,,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Maintenance Materials,1006/5110355177,06/11/2023,£618.00,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110333428,19/10/2023,£617.76,,,,
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Goods Received / Invoice Received,1020/5110335941,25/10/2023,£617.60,,,,
LONDON UNDERGROUND LTD,Pablon Tools Limited,Plant & Equipment Purchases,1005/5110349527,25/10/2023,£617.40,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698088,25/10/2023,£617.03,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900193085,25/10/2023,£616.80,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005/5110340148,01/11/2023,£616.65,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061550,08/11/2023,£616.49,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110349922,24/10/2023,£615.51,,,,
RFL (IINFRASTRUCTURE) LTD,RS Components Ltd,Fleet,1025/5110343546,08/11/2023,£615.34,,,,
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,Plant & Equipment Purchases,1033/5110286634,24/10/2023,£615.20,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110348879,23/10/2023,£615.16,,,,
LONDON UNDERGROUND LTD,Secheron Hasler (UK) Ltd,Goods Received / Invoice Received,1005/5110335534,18/10/2023,£615.00,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061221,01/11/2023,£614.93,,,,
LONDON UNDERGROUND LTD,WERNICK HIRE LTD,Commercial Property Rent,1005/5110339135,26/10/2023,£614.90,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110333659,23/10/2023,£614.69,,,,
RAIL FOR LONDON LIMITED,Liebherr-Transportation Systems,Goods Received / Invoice Received,1020/5110338539,30/10/2023,£614.01,,,,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110351023,30/10/2023,£613.92,,,,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110354047,03/11/2023,£613.92,,,,
TRANSPORT TRADING LTD,Harris Installations Services Ltd,Furniture & Equipment,1004/5110352025,01/11/2023,£613.80,,,,
TFL CORPORATE,Corporate Document Services Ltd,Advertising,1001/5110350534,30/10/2023,£613.02,,,,
RAIL FOR LONDON LIMITED,Canon UK Ltd,Photocopying,1020/1900008485,26/10/2023,£612.48,,,,
RAIL FOR LONDON LIMITED,Canon UK Ltd,Photocopying,1020/1900008486,26/10/2023,£612.48,,,,
RAIL FOR LONDON LIMITED,Canon UK Ltd,Photocopying,1020/1900008487,26/10/2023,£612.48,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110347480,08/11/2023,£612.44,,,,
SURFACE TRANSPORT CORP,South London Press,Advertising,1002/5110332935,18/10/2023,£612.00,,,,
LUL NOMINEE SSL LIMITED,Ground Transportation Systems UKLtd,Exchange Loss Realised,1031/101619468,10/11/2023,£611.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698216,01/11/2023,£611.13,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061054,25/10/2023,£610.16,,,,
VICTORIA COACH STATN LTD,Agentis Workwear Ltd,Uniforms,1008/5110357724,08/11/2023,£610.09,,,,
TFL CORPORATE,Thierry Bal Photography,Production Artwork And Design For Marketing,1001/5110351686,27/10/2023,£610.00,,,,
LONDON UNDERGROUND LTD,RDG Engineering (Temporary Works),Plant & Equipment Purchases,1005/5110306612,16/10/2023,£610.00,,,,
LONDON UNDERGROUND LTD,BOC GASES,Plant & Equipment Purchases,1005/5110342091,01/11/2023,£609.60,,,,
LONDON UNDERGROUND LTD,Heamar Company Limited,Plant & Equipment Purchases,1005/5110345503,17/10/2023,£608.71,,,,
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Goods Received / Invoice Received,1020/5110333666,18/10/2023,£608.36,,,,
TTL PROPERTIES LTD,BURGES SALMON LLP,Legal Fees,1040/5110345203,25/10/2023,£608.34,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698202,01/11/2023,£608.09,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698362,08/11/2023,£608.09,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698408,08/11/2023,£608.09,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270376,01/11/2023,£607.32,,,,
SURFACE TRANSPORT CORP,Corporate Document Services Ltd,Production Artwork And Design For Marketing,1002/5110343617,17/10/2023,£606.90,,,,
LONDON UNDERGROUND LTD,SILENZIO PANELS LTD,Lift Maintenance,1005/5110353876,03/11/2023,£606.50,,,,
LONDON UNDERGROUND LTD,SILENZIO PANELS LTD,Pumps & Drainage,1005/5110355601,07/11/2023,£606.50,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077057,18/10/2023,£606.49,,,,
LONDON UNDERGROUND LTD,West Kilburn Baptist Church,Caterers Service Charges,1005/5110345183,09/11/2023,£606.00,,,,
LONDON UNDERGROUND LTD,CAB SPECIAL BATTERIES LTD,Stock of Other Spares,1005/5110341106,23/10/2023,£606.00,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110347479,08/11/2023,£605.74,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269464,18/10/2023,£604.65,,,,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Furniture & Equipment,1005/5110339611,01/11/2023,£604.00,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110344874,08/11/2023,£603.43,,,,
LT MUSEUM TRADING LTD,Impress Print Services Ltd,Advertising,1024/5110358421,09/11/2023,£603.00,,,,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110347456,19/10/2023,£602.61,,,,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110343342,01/11/2023,£602.00,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077050,18/10/2023,£600.75,,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110346196,08/11/2023,£600.67,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061009,18/10/2023,£600.64,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061441,08/11/2023,£600.64,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061493,08/11/2023,£600.64,,,,
LUL NOMINEE SSL LIMITED,SCANDURA A DIVISION OF OSL,Goods Received / Invoice Received,1031/5110345261,08/11/2023,£600.30,,,,
LONDON TRANSPORT MUSEUM,REDACTED,Management & Support Consultancy,1011/5110356144,06/11/2023,£600.00,,,,
PUBLIC CARRIAGE OFFICE,REDACTED,Legal Fees,1003/1900061188,17/10/2023,£600.00,,,,
PUBLIC CARRIAGE OFFICE,REDACTED,Legal Fees,1003/1900061560,07/11/2023,£600.00,,,,
LONDON TRANSPORT MUSEUM,Jon Harrison (Design) Ltd,LTM Design & Presentation Consultancy,1011/5110349988,24/10/2023,£600.00,,,,
PUBLIC CARRIAGE OFFICE,REDACTED,Legal Fees,1003/1900061557,07/11/2023,£600.00,,,,
PUBLIC CARRIAGE OFFICE,REDACTED,Legal Fees,1003/1900061559,07/11/2023,£600.00,,,,
PUBLIC CARRIAGE OFFICE,REDACTED,Legal Fees,1003/1900061731,07/11/2023,£600.00,,,,
LONDON UNDERGROUND LTD,HARMILL SYSTEMS LTD,Fleet,1005/5110355986,07/11/2023,£600.00,,,,
PUBLIC CARRIAGE OFFICE,REDACTED,Legal Fees,1003/1900061561,07/11/2023,£600.00,,,,
LONDON TRANSPORT MUSEUM,Artburst Ltd,Management & Support Consultancy,1011/5110357355,08/11/2023,£600.00,,,,
RAIL FOR LONDON LIMITED,Canon UK Ltd,Photocopying,1020/1900008488,26/10/2023,£599.31,,,,
LONDON UNDERGROUND LTD,Sixt Rent A Car,Vehicle Operating Leases,1005/5110336086,18/10/2023,£599.20,,,,
LONDON UNDERGROUND LTD,Sixt Rent A Car,Vehicle Operating Leases,1005/5110345291,07/11/2023,£599.20,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061408,08/11/2023,£598.85,,,,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110338628,26/10/2023,£598.80,,,,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110338691,26/10/2023,£598.80,,,,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Stationery,1005/5110336860,25/10/2023,£598.41,,,,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Stationery,1005/5110338813,31/10/2023,£598.41,,,,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Stationery,1005/5110341584,02/11/2023,£598.41,,,,
LONDON UNDERGROUND LTD,Secheron Hasler (UK) Ltd,Goods Received / Invoice Received,1005/5110345560,10/11/2023,£598.00,,,,
SURFACE TRANSPORT CORP,O2 UK Limited,Telephony Mobile,1002/5110336389,24/10/2023,£597.00,,,,
SURFACE TRANSPORT CORP,O2 UK Limited,Telephony Mobile,1002/5110336411,24/10/2023,£597.00,,,,
LONDON UNDERGROUND LTD,LEO TEXTILES LIMITED,Uniforms,1005/5110353322,01/11/2023,£597.00,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018807,18/10/2023,£596.38,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018840,25/10/2023,£596.38,,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004/1901698107,18/10/2023,£596.12,,,,
TTL PROPERTIES LTD,London Borough of Merton,Property Compliance Tests,1040/1900006636,10/11/2023,£595.83,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Building Maintenance & Repairs,1005/5110332669,18/10/2023,£595.49,,,,
LONDON UNDERGROUND LTD,BRITISH SAFETY COUNCIL,Staff Training,1005/5110357290,08/11/2023,£595.00,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110338221,25/10/2023,£594.93,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698386,08/11/2023,£594.68,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110251634,01/11/2023,£594.25,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110334595,31/10/2023,£594.25,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110338216,25/10/2023,£594.25,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110338231,25/10/2023,£594.25,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110343082,07/11/2023,£594.25,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900269796,25/10/2023,£594.08,,,,
LUL NOMINEE SSL LIMITED,I M Kelly Rail Limited,Goods Received / Invoice Received,1031/5110358972,10/11/2023,£594.00,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110343073,07/11/2023,£594.00,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110343429,07/11/2023,£594.00,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110343433,07/11/2023,£594.00,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110343435,07/11/2023,£594.00,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110346068,08/11/2023,£594.00,,,,
LONDON BUS SERVICES LTD,Corporate Document Services Ltd,Production Artwork And Design For Marketing,1006/5110343621,17/10/2023,£593.92,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110269703,26/10/2023,£593.72,,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110337108,23/10/2023,£593.54,,,,
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Protective Clothing,1020/5110345963,08/11/2023,£593.48,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Office Cleaning,1005/5110335060,24/10/2023,£593.42,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110347131,08/11/2023,£593.17,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110347174,08/11/2023,£593.17,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110333424,19/10/2023,£592.92,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018810,18/10/2023,£592.84,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018843,25/10/2023,£592.84,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018899,01/11/2023,£592.84,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018920,08/11/2023,£592.84,,,,
RAIL FOR LONDON LIMITED,Canon UK Ltd,Photocopying,1020/1900008489,26/10/2023,£592.74,,,,
TFL CORPORATE,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1001/1900189420,18/10/2023,£592.36,,,,
LONDON UNDERGROUND LTD,L.B FOSTER RAIL TECHNOLOGIES(UK)LTD,Goods Received / Invoice Received,1005/5110348557,26/10/2023,£592.26,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110344677,17/10/2023,£591.03,,,,
LONDON UNDERGROUND LTD,BTROS Electronics UK,Fleet,1005/5110344678,17/10/2023,£591.03,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110341657,03/11/2023,£590.69,,,,
