Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:   1,,,,,,
Start Date:  1 April 2023,,,,,,
End Date:   29 April 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160392,12-Apr-23,"3,455.25",
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Electrical Equipment Maintenance,1005\5110258624,18-Apr-23,"3,450.00",
LONDON UNDERGROUND LTD,EYRE & ELLISTON LTD,Stock of Fleet,1005\5110241118,05-Apr-23,"3,450.00",
DOCKLANDS LIGHT RAILWAY,WORLDLINE IT SERVICES UK LTD,Computer Software,1012\5110265161,28-Apr-23,"3,448.18",
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901693610,21-Apr-23,"3,444.67",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LAMBETH,Rates,1004\1901693522,21-Apr-23,"3,443.10",
SURFACE TRANSPORT CORP,HCL TECHNOLOGIES UK LTD,Computer Software,1002\5110247454,17-Apr-23,"3,440.00",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110235340,06-Apr-23,"3,437.50",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110264638,28-Apr-23,"3,437.50",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5110229652,19-Apr-23,"3,437.06",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160970,12-Apr-23,"3,434.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162083,19-Apr-23,"3,434.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163401,26-Apr-23,"3,434.00",
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5110240271,06-Apr-23,"3,432.80",
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901693399,21-Apr-23,"3,430.40",
RAIL FOR LONDON LIMITED,FAIVELEY TRANSPORT,Stock of Fleet,1020\5110243781,18-Apr-23,"3,426.18",
RAIL FOR LONDON LIMITED,FAIVELEY TRANSPORT,Stock of Fleet,1020\5110246706,25-Apr-23,"3,426.18",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110245383,06-Apr-23,"3,425.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110254633,19-Apr-23,"3,425.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110254692,13-Apr-23,"3,425.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110258291,18-Apr-23,"3,425.00",
RAIL FOR LONDON LIMITED,DAISY CORPORATE SERVICES TRADINGLTD,Telephony Fixed,1020\5110254679,26-Apr-23,"3,423.85",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110246818,06-Apr-23,"3,421.80",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110255619,13-Apr-23,"3,421.80",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110264587,28-Apr-23,"3,421.80",
LONDON BUS SERVICES LTD,WAVE UTILITIES,Water,1006\5110263681,26-Apr-23,"3,420.83",
SURFACE TRANSPORT CORP,WRAGGE & CO,Legal Fees,1002\5110253281,18-Apr-23,"3,420.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161988,19-Apr-23,"3,418.77",
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Fleet,1005\5110253261,18-Apr-23,"3,416.64",
TFL CORPORATE,LAW DEBENTURE CORPORATE SERVICES,Management & Support Consultancy,1001\5110248452,04-Apr-23,"3,412.50",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162738,26-Apr-23,"3,411.94",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160172,12-Apr-23,"3,410.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160173,12-Apr-23,"3,410.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159956,05-Apr-23,"3,410.22",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160563,12-Apr-23,"3,410.22",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161598,19-Apr-23,"3,410.22",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110246794,06-Apr-23,"3,408.05",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110247178,06-Apr-23,"3,408.05",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110255480,13-Apr-23,"3,408.05",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110255627,13-Apr-23,"3,408.05",
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110264594,28-Apr-23,"3,408.05",
LONDON UNDERGROUND LTD,BRECKNELL WILLIS -A DIV OF WABTEC U,Stock Of Track,1005\5110246220,24-Apr-23,"3,405.00",
LONDON UNDERGROUND LTD,TRAINSPEOPLE LIMITED,Staff Training,1005\5110259968,19-Apr-23,"3,400.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110263278,27-Apr-23,"3,400.00",
LONDON UNDERGROUND LTD,FAITHFUL+GOULD,Planning & Development Consultancy,1005\5110238777,11-Apr-23,"3,400.00",
LUL NOMINEE SSL LIMITED,L C SWITCHGEAR LTD,Civil Engineering Construction Works,1031\5110241303,12-Apr-23,"3,399.15",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901693271,21-Apr-23,"3,397.08",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005\5110246371,25-Apr-23,"3,392.28",
LONDON UNDERGROUND LTD,RIVERSIDE TRUCK RENTAL LIMITED,Vehicle Operating Leases,1005\5110256759,11-Apr-23,"3,387.68",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161828,19-Apr-23,"3,386.40",
RFL (IINFRASTRUCTURE) LTD,AEG POWER SOLUTIONS LTD,Building Maintenance & Repairs,1025\5110242684,18-Apr-23,"3,382.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162632,26-Apr-23,"3,381.80",
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LIMITED,Traction Current,1031\5110244140,19-Apr-23,"3,380.07",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901692654,20-Apr-23,"3,379.20",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HARROW,Rates,1004\1901693116,20-Apr-23,"3,379.20",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HOUNSLOW,Rates,1004\1901693586,21-Apr-23,"3,379.20",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,PCN and Penalty Fare Processing,1002\5110253293,25-Apr-23,"3,370.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160059,05-Apr-23,"3,364.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161228,12-Apr-23,"3,364.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162488,19-Apr-23,"3,364.00",
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Furniture & Equipment,1004\5110262686,26-Apr-23,"3,361.80",
LONDON UNDERGROUND LTD,TRANSPORT INVESTIGATION LTD ,Agency Staff,1005\5110257852,17-Apr-23,"3,357.20",
SURFACE TRANSPORT CORP,HERBERT SMITH LLP,Legal Fees,1002\5110245200,12-Apr-23,"3,355.85",
LONDON RIVER SERVICES LTD,LLOYD'S REGISTER EMEA,Franchise/Concession Fixed Fee,1007\5110261758,20-Apr-23,"3,355.50",
TRANSPORT TRADING LTD,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1004\5110253801,20-Apr-23,"3,354.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF TOWER HAMLETS,Rates,1004\1901692923,20-Apr-23,"3,353.28",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110254643,04-Apr-23,"3,350.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110258283,13-Apr-23,"3,350.00",
TFL CORPORATE,DEEPSTORE LIMITED,Document Archive & Storage,1001\5110254979,06-Apr-23,"3,349.76",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110259844,18-Apr-23,"3,340.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110263545,27-Apr-23,"3,340.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901693016,20-Apr-23,"3,339.49",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159842,05-Apr-23,"3,337.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160961,12-Apr-23,"3,337.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161763,19-Apr-23,"3,337.60",
RAIL FOR LONDON LIMITED,ENERGY AND SYSTEM TECHNICAL LTD,Management & Support Consultancy,1020\5110253391,06-Apr-23,"3,334.50",
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1006\5110240617,12-Apr-23,"3,333.55",
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110256278,28-Apr-23,"3,323.23",
LONDON UNDERGROUND LTD,COMPUTACENTER PLC,Computer Hardware,1005\5110246607,25-Apr-23,"3,323.23",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159495,05-Apr-23,"3,322.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159702,05-Apr-23,"3,322.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161068,12-Apr-23,"3,322.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161193,12-Apr-23,"3,322.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161529,19-Apr-23,"3,322.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161757,19-Apr-23,"3,322.00",
TTL PROPERTIES LTD,E.ON NEXT ENERGY LTD,Electricity,1040\1900004614,13-Apr-23,"3,320.87",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163194,26-Apr-23,"3,318.42",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110259850,18-Apr-23,"3,316.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110263851,27-Apr-23,"3,316.00",
TFL CORPORATE,BT SERVICE AGILITY,Purchase of Telecommunications Equipment,1001\1900158942,05-Apr-23,"3,313.06",
LONDON UNDERGROUND LTD,CHAINSTREAM UK LTD,Fleet,1005\5110246912,03-Apr-23,"3,312.00",
LONDON UNDERGROUND LTD,CHAINSTREAM UK LTD,Fleet,1005\5110260208,20-Apr-23,"3,312.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM ,Rates,1004\1901692559,20-Apr-23,"3,311.79",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM ,Rates,1004\1901692560,20-Apr-23,"3,311.79",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM ,Rates,1004\1901692563,20-Apr-23,"3,311.79",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM ,Rates,1004\1901692564,20-Apr-23,"3,311.79",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM ,Rates,1004\1901692565,20-Apr-23,"3,311.79",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162560,19-Apr-23,"3,310.68",
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5110241250,12-Apr-23,"3,310.00",
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Stock of Fleet,1005\5110251202,26-Apr-23,"3,307.30",
SURFACE TRANSPORT CORP,SIEMENS MOBILITY LIMITED,Traffic Signals,1002\5110260572,26-Apr-23,"3,303.90",
TRANSPORT TRADING LTD,HA MARKS LTD,Building Maintenance & Repairs,1004\5110257575,18-Apr-23,"3,300.00",
LONDON UNDERGROUND LTD,KETECH SYSTEMS LTD,Vehicle Repairs & Maintenance,1005\5110263870,26-Apr-23,"3,298.31",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031\5110242934,17-Apr-23,"3,297.75",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163087,26-Apr-23,"3,294.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163088,26-Apr-23,"3,294.80",
SURFACE TRANSPORT CORP,GROUND TRANSPORTATION SYSTEMS UKLTD,Computer Hardware,1002\5110252449,25-Apr-23,"3,292.33",
LONDON UNDERGROUND LTD,DELLNER ROMAG LIMITED,Fleet,1005\5110260349,26-Apr-23,"3,291.00",
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Furniture & Equipment,1005\5110233253,03-Apr-23,"3,290.94",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159861,05-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159894,05-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160181,12-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160337,12-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160338,12-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160339,12-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160403,12-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161101,12-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161237,12-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161521,19-Apr-23,"3,290.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162110,19-Apr-23,"3,290.80",
RFL (IINFRASTRUCTURE) LTD,EDMUNDSON ELECTRICAL LTD,Agency Staff,1025\5110256411,06-Apr-23,"3,288.87",
LONDON UNDERGROUND LTD,WHITMORE EUROPE LIMITED,Track General Maintenance,1005\5110250317,13-Apr-23,"3,285.90",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159204,05-Apr-23,"3,285.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160289,12-Apr-23,"3,285.70",
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,Building Maintenance & Repairs,1004\5110259274,19-Apr-23,"3,285.00",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110257895,26-Apr-23,"3,283.97",
LT MUSEUM TRADING LTD,TEMPLE ISLAND COLLECTION,LTM Purchase of Clothing & Accessories - Children,1024\1900022952,12-Apr-23,"3,280.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160386,12-Apr-23,"3,278.16",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162731,26-Apr-23,"3,278.16",
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,Equipment Repairs & Maintenance,1033\5110263397,26-Apr-23,"3,277.30",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Fleet,1031\5110254729,05-Apr-23,"3,276.40",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Fleet,1031\5110254736,05-Apr-23,"3,276.40",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Stock of Fleet,1031\5110247613,05-Apr-23,"3,276.40",
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Track General Maintenance,1005\5110250158,06-Apr-23,"3,271.45",
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Track General Maintenance,1005\5110250851,26-Apr-23,"3,271.45",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263166,26-Apr-23,"3,270.37",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263168,26-Apr-23,"3,270.37",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263173,26-Apr-23,"3,270.37",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263183,25-Apr-23,"3,270.37",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263187,25-Apr-23,"3,270.37",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263188,25-Apr-23,"3,270.37",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263288,25-Apr-23,"3,270.37",
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110263291,25-Apr-23,"3,270.37",
LUL NOMINEE SSL LIMITED,SPOOR-TECH LTD,Civil Engineering Construction Works,1031\5110254255,12-Apr-23,"3,268.36",
PUBLIC CARRIAGE OFFICE,IC WORKS,Printing,1003\5110249849,21-Apr-23,"3,266.50",
TRANSPORT TRADING LTD,UNIVERSAL,Property Management Fees,1004\5110260242,24-Apr-23,"3,260.31",
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Vehicle Repairs & Maintenance,1005\5110237275,05-Apr-23,"3,259.50",
LONDON UNDERGROUND LTD,BRECKNELL WILLIS -A DIV OF WABTEC U,Fleet,1005\5110235203,04-Apr-23,"3,257.10",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5110248991,12-Apr-23,"3,256.19",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161862,19-Apr-23,"3,256.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159419,05-Apr-23,"3,255.33",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161128,12-Apr-23,"3,255.33",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161712,19-Apr-23,"3,255.33",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110254626,19-Apr-23,"3,250.00",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110258293,18-Apr-23,"3,250.00",
LONDON UNDERGROUND LTD,TYLER BROTHERS (S-IN-A) LTD,Stock of Fleet,1005\5110258919,17-Apr-23,"3,250.00",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,Traction Current,1005\5110237709,05-Apr-23,"3,248.21",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,Traction Current,1005\5110237757,05-Apr-23,"3,248.21",
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,Traction Current,1005\5110237775,05-Apr-23,"3,248.21",
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Operating Lease Expense - Motor Vehicles,1005\5110251120,26-Apr-23,"3,245.07",
PUBLIC CARRIAGE OFFICE,MARSTON HOLDINGS,Management & Support Consultancy,1003\5110241157,12-Apr-23,"3,244.20",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161011,12-Apr-23,"3,242.73",
LONDON UNDERGROUND LTD,AGGREGATE INDUSTRIES UK LTD,Stock Of Track,1005\5110248914,20-Apr-23,"3,240.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161673,19-Apr-23,"3,236.66",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163230,26-Apr-23,"3,236.66",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159460,05-Apr-23,"3,235.12",
TFL CORPORATE,XPS PENSIONS LIMITED,Management & Support Consultancy,1001\5110239948,05-Apr-23,"3,235.00",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Fleet,1005\5110251271,19-Apr-23,"3,232.80",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Fleet,1005\5110251281,19-Apr-23,"3,232.80",
TRANSPORT TRADING LTD,LONDON BOROUGH OF BROMLEY,Rates,1004\1901692616,20-Apr-23,"3,231.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901692799,20-Apr-23,"3,231.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901693317,21-Apr-23,"3,231.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901693318,21-Apr-23,"3,231.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159250,05-Apr-23,"3,228.96",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160200,12-Apr-23,"3,228.96",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161762,19-Apr-23,"3,228.96",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162829,26-Apr-23,"3,228.96",
LT MUSEUM TRADING LTD,H P GIBSON & SONS LTD,LTM Purchase of Toys for Resale,1024\1900022991,14-Apr-23,"3,228.10",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Parts Gas Oil & Lubricants,1005\5110238023,06-Apr-23,"3,222.40",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160238,12-Apr-23,"3,216.66",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162238,19-Apr-23,"3,216.66",
TTL PROPERTIES LTD,SSE PLC,Electricity,1040\1900003954,18-Apr-23,"3,216.28",
LONDON UNDERGROUND LTD,KOHLER UNINTERRUPTIBLE POWER LTD,Lift Maintenance,1005\5110252619,25-Apr-23,"3,216.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159785,05-Apr-23,"3,214.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161990,19-Apr-23,"3,213.21",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing,1001\5110247672,04-Apr-23,"3,212.91",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HOUNSLOW,Rates,1004\1901693594,21-Apr-23,"3,212.85",
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Plant & Equipment Purchases,1033\5110237280,05-Apr-23,"3,207.00",
TRANSPORT TRADING LTD,GOOGLE IRELAND LIMITED,Photography & Video,1004\5110258670,26-Apr-23,"3,200.04",
LONDON UNDERGROUND LTD,UNDERGROUND ELECTRICAL SERVICES LTD,Escalators,1005\5110259358,19-Apr-23,"3,200.00",
LONDON UNDERGROUND LTD,FT TRANSFORMERS UK LTD,Plant & Equipment Purchases,1005\5110259250,17-Apr-23,"3,200.00",
LONDON UNDERGROUND LTD,DIRECT TRACK SOLUTIONS LTD,Stock Of Track,1005\5110255664,06-Apr-23,"3,200.00",
LUL NOMINEE SSL LIMITED,M BARNWELL SERVICES LTD,Stock of Fleet,1031\5110238314,05-Apr-23,"3,200.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159278,05-Apr-23,"3,198.96",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160766,12-Apr-23,"3,198.96",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159388,05-Apr-23,"3,197.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160888,12-Apr-23,"3,197.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162044,19-Apr-23,"3,197.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901692554,20-Apr-23,"3,196.09",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM ,Rates,1004\1901692561,20-Apr-23,"3,196.09",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM ,Rates,1004\1901692562,20-Apr-23,"3,196.09",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004\1901693551,21-Apr-23,"3,196.09",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160373,12-Apr-23,"3,195.85",
TRANSPORT TRADING LTD,LONDON BOROUGH OF MERTON,Rates,1004\1901693562,21-Apr-23,"3,193.60",
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1012\5110226487,20-Apr-23,"3,192.86",
LONDON UNDERGROUND LTD,4-RAIL SERVICES LIMITED,Track General Maintenance,1005\5110259409,19-Apr-23,"3,191.40",
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Track General Maintenance,1005\5110250245,26-Apr-23,"3,187.58",
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Track General Maintenance,1005\5110256340,06-Apr-23,"3,187.57",
LONDON TRANSPORT MUSEUM,BURO HAPPOLD LTD,LTM Design & Presentation Consultancy,1011\5110248836,26-Apr-23,"3,187.50",
LUL NOMINEE BCV LIMITED,VOESTALPINE TURNOUT TECHNOLOGY UK,Track General Maintenance,1033\5110246050,24-Apr-23,"3,187.50",
RFL (IINFRASTRUCTURE) LTD,HAYLEY GROUP PLC,Protective Clothing,1025\5110244078,19-Apr-23,"3,185.05",
TRANSPORT TRADING LTD,TELENT TECHNOLOGY SERVICES LTD,Security Services (Guards),1004\5110247085,25-Apr-23,"3,185.00",
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Fleet,1033\5110234796,04-Apr-23,"3,181.55",
TRANSPORT TRADING LTD,LONDON BOROUGH OF TOWER HAMLETS,Rates,1004\1901692933,20-Apr-23,"3,181.01",
LONDON UNDERGROUND LTD,HARTDIXON LLP,Building Maintenance & Repairs,1005\5110263933,27-Apr-23,"3,180.00",
TRANSPORT TRADING LTD,TV LICENSING,Corporate Subscriptions,1004\5110235273,04-Apr-23,"3,180.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901693021,20-Apr-23,"3,177.11",
