Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  09,,,,,,,,,
Start Date:  12 November 2023,,,,,,,,,
End Date: 09 December 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061568,15 November 2023,934.31,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061972,29 November 2023,934.31,,,,
LONDON UNDERGROUND LTD,ROPE & MARINE SERVICES LTD,Plant & Equipment Purchases,1005/5110372119,06 December 2023,934.04,,,,
LONDON UNDERGROUND LTD,Austin Reynolds Ltd,Plant & Equipment Purchases,1005/5110365027,24 November 2023,933.00,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272168,29 November 2023,932.80,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272719,06 December 2023,932.06,,,,
LONDON UNDERGROUND LTD,B Hepworth & Co Ltd,Stock of Fleet,1005/5110359586,13 November 2023,931.50,,,,
TRANSPORT TRADING LTD,UNIVERSAL,Furniture & Equipment,1004/5110359684,15 November 2023,931.28,,,,
LONDON UNDERGROUND LTD,Econ Construction Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110348093,15 November 2023,930.89,,,,
RAIL FOR LONDON LIMITED,Stadler Pankow GmbH,Signalling Systems,1020/5110354569,30 November 2023,930.88,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196893,15 November 2023,929.36,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272698,06 December 2023,929.04,,,,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110363540,22 November 2023,928.97,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110339213,14 November 2023,928.64,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110349370,17 November 2023,927.38,,,,
LONDON UNDERGROUND LTD,Mono Europe Ltd,Furniture & Equipment,1005/5110357869,13 November 2023,926.40,,,,
LONDON UNDERGROUND LTD,Edenbeck,Non Recyclable Waste Disposal/Refuse Collection,1005/5110359044,13 November 2023,926.06,,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110349550,15 November 2023,926.00,,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110361488,06 December 2023,926.00,,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110361491,06 December 2023,926.00,,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110361486,06 December 2023,926.00,,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110349548,15 November 2023,926.00,,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110349543,15 November 2023,926.00,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110354891,28 November 2023,925.55,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196986,15 November 2023,925.42,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197412,15 November 2023,925.40,,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008535,22 November 2023,925.18,,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008522,15 November 2023,925.18,,,,
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Furniture & Equipment,1004/5110369426,05 December 2023,925.00,,,,
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Building Maintenance & Repairs,1004/5110372705,06 December 2023,925.00,,,,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012240682024,Fares Refund Control  (TTL Only),1004/1101224068,04 December 2023,924.60,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196679,15 November 2023,924.32,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197299,15 November 2023,924.32,,,,
TFL CORPORATE,Mono Europe Ltd,Furniture & Equipment,1001/5110366840,29 November 2023,924.14,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062358,06 December 2023,923.27,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061651,15 November 2023,923.27,,,,
LT MUSEUM TRADING LTD,Macmillan Distribution Limited,Purchase of Books for Resale,1024/1900023819,14 November 2023,923.24,,,,
DIAL A RIDE,EDF Energy,Electricity,1010/1900013906,27 November 2023,922.76,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200729,06 December 2023,922.28,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199297,29 November 2023,922.28,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110356527,30 November 2023,922.20,,,,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Advertising,1002/5110358370,29 November 2023,922.00,,,,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Advertising,1002/5110361342,06 December 2023,922.00,,,,
RAIL FOR LONDON LIMITED,Pulse Media Limited,Franchise/Concession Fixed Fee,1020/5110366766,28 November 2023,921.87,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271182,15 November 2023,921.74,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019137,06 December 2023,921.70,,,,
LONDON UNDERGROUND LTD,SPEEDY HIRE DIRECT LTD,Plant & Equipment Purchases,1005/5110357636,28 November 2023,920.53,,,,
DIAL A RIDE,Coachworks Ltd,Vehicle Running Costs,1010/5110362726,17 November 2023,920.00,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698730,22 November 2023,918.20,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699220,06 December 2023,918.20,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698700,22 November 2023,918.20,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698909,29 November 2023,918.20,,,,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Plant & Equipment Purchases,1005/5110372377,05 December 2023,918.00,,,,
SURFACE TRANSPORT CORP,South London Press,Advertising,1002/5110353366,22 November 2023,918.00,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197449,15 November 2023,917.92,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200464,06 December 2023,917.91,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198447,22 November 2023,917.91,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196603,15 November 2023,917.91,,,,
LONDON UNDERGROUND LTD,COMPIN SAS,Stock of Fleet,1005/5110361619,21 November 2023,917.29,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110358006,05 December 2023,916.54,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197223,15 November 2023,916.32,,,,
LONDON UNDERGROUND LTD,RJC (UK) LTD,Escalators,1005/5110360392,07 December 2023,915.94,,,,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110366468,24 November 2023,915.38,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077334,22 November 2023,915.25,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077449,06 December 2023,915.25,,,,
TFL CORPORATE,Esri (UK) Limited,Staff Training,1001/5110337395,28 November 2023,915.00,,,,
TFL CORPORATE,Esri (UK) Limited,Staff Training,1001/5110337399,28 November 2023,915.00,,,,
LONDON UNDERGROUND LTD,First Response Training and Consult,Staff Training,1005/5110364162,22 November 2023,915.00,,,,
LONDON UNDERGROUND LTD,Pirtek Watford Ltd,Vehicle Repairs & Maintenance,1005/5110347292,13 November 2023,915.00,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200637,06 December 2023,914.28,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197486,15 November 2023,914.28,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199739,29 November 2023,914.28,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198031,22 November 2023,914.28,,,,
LONDON UNDERGROUND LTD,Motivair Compressors Ltd,Plant & Equipment Purchases,1005/5110367531,28 November 2023,913.00,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Parts Gas Oil & Lubricants,1005/5110352303,22 November 2023,911.70,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271759,22 November 2023,910.98,,,,
SURFACE TRANSPORT CORP,Redspeed International  Ltd,PCN and Penalty Fare Processing,1002/5110355567,28 November 2023,910.15,,,,
LONDON BUS SERVICES LTD,London Transit Limited,Bus Contract Payments,1006/1900049695,08 December 2023,909.74,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005/5110356487,29 November 2023,909.20,,,,
TFL CORPORATE,Ashurst LLP,Legal Fees,1001/5110362868,17 November 2023,909.00,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062203,29 November 2023,908.90,,,,
LONDON UNDERGROUND LTD,Edenbeck,Non Recyclable Waste Disposal/Refuse Collection,1005/5110370072,05 December 2023,908.45,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110359948,06 December 2023,907.95,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698747,22 November 2023,907.75,,,,
TFL CORPORATE,Speedy Asset Services Ltd,Staff Training,1001/5110350749,15 November 2023,907.00,,,,
TFL CORPORATE,Speedy Asset Services Ltd,Staff Training,1001/5110349590,15 November 2023,907.00,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110355196,28 November 2023,905.20,,,,
RAIL FOR LONDON LIMITED,Lanes Group plc,Building Maintenance & Repairs,1020/5110355472,27 November 2023,904.73,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061977,29 November 2023,904.62,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110352954,24 November 2023,904.54,,,,
LONDON UNDERGROUND LTD,Edenbeck,Non Recyclable Waste Disposal/Refuse Collection,1005/5110359767,13 November 2023,904.46,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062326,06 December 2023,902.10,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110358721,06 December 2023,901.10,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110358005,05 December 2023,901.10,,,,
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004/5110360331,17 November 2023,900.28,,,,
LONDON UNDERGROUND LTD,Daisy Corporate Services TradingLtd,Telephony Fixed,1005/5110353131,27 November 2023,900.00,,,,
LONDON UNDERGROUND LTD,Hyder Consulting (UK) Ltd,Management & Support Consultancy,1005/5110350701,20 November 2023,900.00,,,,
TFL CORPORATE,QCG,Publications & Periodicals,1001/5110370208,06 December 2023,900.00,,,,
LONDON TRANSPORT MUSEUM,R&S Recovery Services,Vehicle Recovery,1011/5110363954,28 November 2023,900.00,,,,
LONDON UNDERGROUND LTD,TYLER BROS LTD,Stock of Lifts and Escalators,1005/5110359826,14 November 2023,900.00,,,,
LONDON TRANSPORT MUSEUM,Way to Wellbeing,Staff Training,1011/5110362287,21 November 2023,900.00,,,,
LONDON UNDERGROUND LTD,Pablon Tools Limited,Plant & Equipment Purchases,1005/5110366029,23 November 2023,899.75,,,,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Plant & Equipment Purchases,1005/5110358610,14 November 2023,899.40,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110348384,15 November 2023,897.91,,,,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012191442024,Fares Refund Control  (TTL Only),1004/1101219144,17 November 2023,896.50,,,,
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110348603,15 November 2023,896.44,,,,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013855,22 November 2023,895.77,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197301,15 November 2023,895.18,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Furniture & Equipment,1005/5110347795,15 November 2023,895.16,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698967,29 November 2023,894.99,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698598,15 November 2023,894.99,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110338236,28 November 2023,894.92,,,,
LONDON BUS SERVICES LTD,GBM Services Limited,Office Cleaning,1006/5110361178,15 November 2023,894.55,,,,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Track General Maintenance,1033/5110352133,22 November 2023,894.00,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698591,15 November 2023,893.66,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061883,22 November 2023,893.35,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061864,22 November 2023,893.35,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061923,29 November 2023,893.35,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061611,15 November 2023,893.35,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061612,15 November 2023,893.35,,,,
TRANSPORT TRADING LTD,WJB Services Limited,Office Accommodation Moves,1004/5110373206,06 December 2023,892.10,,,,
LUL NOMINEE BCV LIMITED,Code A Weld Holdings Ltd,Professional Engineering Services,1033/5110351281,22 November 2023,892.00,,,,
TRANSPORT TRADING LTD,BEXLEY COUNCIL,Rates,1004/1901699311,29 November 2023,891.75,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699198,06 December 2023,891.62,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699150,06 December 2023,891.62,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110355417,28 November 2023,891.33,,,,
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110352307,22 November 2023,891.00,,,,
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Fleet,1005/5110358943,05 December 2023,890.91,,,,
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Fleet,1005/5110358939,05 December 2023,890.91,,,,
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Fleet,1005/5110360219,06 December 2023,890.91,,,,
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Fleet,1005/5110358387,05 December 2023,890.91,,,,
TRANSPORT TRADING LTD,Circular Cruises Westminster,Gross Sales Clearance,1004/1901698672,20 November 2023,890.89,,,,
LONDON UNDERGROUND LTD,PRV ENGINEERING LTD,Stock of Fleet,1005/5110358462,13 November 2023,890.00,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077357,22 November 2023,889.70,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077478,06 December 2023,889.70,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077411,29 November 2023,889.70,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077297,15 November 2023,889.70,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019140,06 December 2023,889.15,,,,
RAIL FOR LONDON LIMITED,Tram Operations Limited,Franchise/Concession Variable Fee,1020/5110350077,22 November 2023,888.02,,,,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012188562024,Fares Refund Control  (TTL Only),1004/1101218856,16 November 2023,887.69,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698750,22 November 2023,887.29,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699226,06 December 2023,887.29,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698875,29 November 2023,887.29,,,,
LONDON UNDERGROUND LTD,GRINSTY RAIL LTD,Fleet,1005/5110359758,13 November 2023,886.94,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Office Cleaning,1005/5110345788,13 November 2023,886.90,,,,
LONDON UNDERGROUND LTD,Econ Construction Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110348080,15 November 2023,886.56,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900271139,15 November 2023,886.54,,,,
LONDON UNDERGROUND LTD,Solution Rail Limited,Connect PFI Service Costs,1005/5110364012,22 November 2023,886.16,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061675,15 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062379,06 December 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061949,29 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062211,29 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061944,29 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061950,29 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061951,29 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062313,06 December 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061943,29 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061634,15 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062309,06 December 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062304,06 December 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062306,06 December 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062040,29 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061618,15 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061577,15 November 2023,885.39,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061622,15 November 2023,885.39,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110368111,05 December 2023,885.27,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077477,06 December 2023,884.91,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077358,22 November 2023,884.91,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077305,15 November 2023,884.91,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077410,29 November 2023,884.91,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110350185,20 November 2023,884.26,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900196673,15 November 2023,884.15,,,,
LONDON UNDERGROUND LTD,Millenium Site Services,Stock of Fleet,1005/5110358881,13 November 2023,882.65,,,,
LONDON UNDERGROUND LTD,Millenium Site Services,Stock of Fleet,1005/5110358882,13 November 2023,882.65,,,,
LONDON UNDERGROUND LTD,Econ Construction Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110358595,06 December 2023,881.57,,,,
LONDON UNDERGROUND LTD,Volvo Group UK Limited,Vehicle Operating Leases,1005/5110357321,29 November 2023,881.36,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198144,22 November 2023,881.31,,,,
RFL (IINFRASTRUCTURE) LTD,Amba Hydraulics ltd,Plant & Equipment Purchases,1025/5110358397,14 November 2023,880.36,,,,
RFL (IINFRASTRUCTURE) LTD,City Sprint UK Ltd,Couriers,1025/1900001796,17 November 2023,880.00,,,,
TFL CORPORATE,INSTITUTION OF MECHANICAL ENGS,Staff Training,1001/5110361544,07 December 2023,880.00,,,,
LONDON UNDERGROUND LTD,rygor commercials ltd,Vehicle Repairs & Maintenance,1005/5110345120,01 December 2023,878.97,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900199389,29 November 2023,877.98,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900200591,06 December 2023,877.98,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900197403,15 November 2023,877.98,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900198108,22 November 2023,877.98,,,,
LONDON BUS SERVICES LTD,O2 UK Limited,Telephony Mobile,1006/1900049630,17 November 2023,877.80,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077266,15 November 2023,877.80,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077337,22 November 2023,877.80,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077456,06 December 2023,877.65,,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077421,29 November 2023,877.65,,,,
