Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  5,,,,,,
Start Date:  23 July 2023,,,,,,
End Date: 19 August 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264130,26 Jul 2023,"1,518.46",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264549,02 Aug 2023,"1,518.46",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265090,09 Aug 2023,"1,518.46",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265541,16 Aug 2023,"1,518.46",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264095,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264117,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264127,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264128,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264129,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264131,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264133,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264134,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264135,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264136,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264142,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264143,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264144,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264145,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264146,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264147,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264149,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264150,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264152,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264153,26 Jul 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264520,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264523,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264524,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264525,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264528,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264531,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264532,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264533,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264534,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264535,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264536,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264537,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264538,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264540,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264541,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264543,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264546,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264547,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264550,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264557,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264580,02 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265056,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265057,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265058,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265059,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265060,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265061,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265062,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265063,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265064,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265065,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265075,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265078,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265087,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265089,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265162,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265168,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265185,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265188,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265192,09 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265483,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265486,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265487,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265488,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265492,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265496,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265497,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265498,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265499,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265500,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265501,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265502,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265503,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265505,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265508,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265542,16 Aug 2023,"1,518.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265011,09 Aug 2023,"1,516.96",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264978,09 Aug 2023,"1,516.94",
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110296734,02 Aug 2023,"1,516.43",
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Pumps & Drainage,1005/5110306918,31 Jul 2023,"1,516.30",
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Stock of Fleet,1005/5110303348,26 Jul 2023,"1,515.00",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264068,26 Jul 2023,"1,514.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264193,26 Jul 2023,"1,514.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264515,02 Aug 2023,"1,514.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264517,02 Aug 2023,"1,514.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265072,09 Aug 2023,"1,514.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265393,16 Aug 2023,"1,514.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265395,16 Aug 2023,"1,514.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181740,16 Aug 2023,"1,514.10",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264106,26 Jul 2023,"1,513.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264566,02 Aug 2023,"1,513.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265039,09 Aug 2023,"1,513.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265520,16 Aug 2023,"1,513.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265524,16 Aug 2023,"1,513.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264102,26 Jul 2023,"1,513.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265046,09 Aug 2023,"1,513.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265513,16 Aug 2023,"1,513.80",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265517,16 Aug 2023,"1,513.80",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Signalling Systems,1031/5110284972,27 Jul 2023,"1,513.71",
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Fleet,1005/5110317764,18 Aug 2023,"1,512.00",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900263949,26 Jul 2023,"1,510.03",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265170,09 Aug 2023,"1,510.03",
LONDON UNDERGROUND LTD,T. H. WHITE LIMITED,Vehicle Repairs & Maintenance,1005/5110307251,28 Jul 2023,"1,510.00",
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,Track General Maintenance,1033/5110300116,07 Aug 2023,"1,510.00",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900263951,26 Jul 2023,"1,509.94",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264668,02 Aug 2023,"1,509.94",
RAIL FOR LONDON LIMITED,EUROQUARZ GmbH,Vehicle Repairs & Maintenance,1020/5110297140,28 Jul 2023,"1,509.86",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264665,02 Aug 2023,"1,508.82",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264554,02 Aug 2023,"1,508.26",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181954,16 Aug 2023,"1,508.05",
TRANSPORT TRADING LTD,GBM Services Limited,Office Cleaning,1004/5110304283,27 Jul 2023,"1,507.99",
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110304424,02 Aug 2023,"1,506.60",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180123,02 Aug 2023,"1,506.55",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181506,09 Aug 2023,"1,506.55",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182246,16 Aug 2023,"1,506.55",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265024,09 Aug 2023,"1,505.93",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265561,16 Aug 2023,"1,505.93",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264224,26 Jul 2023,"1,505.84",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265437,16 Aug 2023,"1,505.84",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182324,16 Aug 2023,"1,504.56",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264946,09 Aug 2023,"1,504.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264137,26 Jul 2023,"1,503.44",
DOCKLANDS LIGHT RAILWAY,EDF Energy,Electricity,1012/5110317048,18 Aug 2023,"1,503.20",
TTL PROPERTIES LTD,EDF Energy,Electricity,1040/1900005867,16 Aug 2023,"1,503.20",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900263947,26 Jul 2023,"1,503.06",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900005649,26 Jul 2023,"1,502.72",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900005709,02 Aug 2023,"1,502.72",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900005797,09 Aug 2023,"1,502.72",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264666,02 Aug 2023,"1,502.14",
LUL NOMINEE BCV LIMITED,Elmdale Welding & Eng Supplies Ltd,Plant & Equipment Purchases,1033/5110313546,11 Aug 2023,"1,501.71",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005/5110301683,09 Aug 2023,"1,501.42",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180661,09 Aug 2023,"1,500.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182060,16 Aug 2023,"1,500.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180745,09 Aug 2023,"1,500.59",
LONDON BUS SERVICES LTD,GTT-EMEA LIMITED,Telephony Fixed,1006/5110303218,24 Jul 2023,"1,500.03",
LUL NOMINEE SSL LIMITED,TEW ENGINEERING LTD,Civil Engineering Construction Works,1031/5110307194,27 Jul 2023,"1,500.00",
TTL PROPERTIES LTD,HartDixon LLP,Building Maintenance & Repairs,1040/5110304232,25 Jul 2023,"1,500.00",
TTL PROPERTIES LTD,HartDixon LLP,Building Maintenance & Repairs,1040/5110304266,25 Jul 2023,"1,500.00",
TTL PROPERTIES LTD,HartDixon LLP,Building Maintenance & Repairs,1040/5110304352,25 Jul 2023,"1,500.00",
TTL PROPERTIES LTD,HartDixon LLP,Building Maintenance & Repairs,1040/5110312141,07 Aug 2023,"1,500.00",
TTL PROPERTIES LTD,HartDixon LLP,Building Maintenance & Repairs,1040/5110312251,07 Aug 2023,"1,500.00",
TFL CORPORATE,Diversity and Ability (D&A),Staff Training,1001/5110313035,16 Aug 2023,"1,500.00",
LONDON RIVER SERVICES LTD,Browse Bion,Street Furniture,1007/5110314020,14 Aug 2023,"1,500.00",
LONDON TRANSPORT MUSEUM,APL MEDIA LTD,Advertising,1011/5110311035,08 Aug 2023,"1,500.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178339,26 Jul 2023,"1,499.09",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264188,26 Jul 2023,"1,498.40",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110298108,02 Aug 2023,"1,496.82",
LONDON UNDERGROUND LTD,PRV ENGINEERING LTD,Fleet,1005/5110314661,16 Aug 2023,"1,496.00",
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110301964,02 Aug 2023,"1,495.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900179081,26 Jul 2023,"1,495.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900179083,26 Jul 2023,"1,495.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900179748,02 Aug 2023,"1,495.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181174,09 Aug 2023,"1,495.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181176,09 Aug 2023,"1,495.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182301,16 Aug 2023,"1,495.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182412,16 Aug 2023,"1,495.05",
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Stock Of Track,1005/5110302584,08 Aug 2023,"1,490.60",
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110296728,02 Aug 2023,"1,490.43",
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,Track General Maintenance,1033/5110294126,25 Jul 2023,"1,489.60",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005/5110295027,26 Jul 2023,"1,488.65",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264241,26 Jul 2023,"1,488.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265014,09 Aug 2023,"1,487.84",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265328,16 Aug 2023,"1,487.09",
SURFACE TRANSPORT CORP,Pinsents Masons,Legal Fees,1002/5110316552,16 Aug 2023,"1,485.80",
LUL NOMINEE SSL LIMITED,SOUTH EAST SUPPLIES LTD,Fleet,1031/5110315415,16 Aug 2023,"1,485.70",
LT MUSEUM TRADING LTD,Oxford Die Cast Ltd,LTM Purchase of Models for Resale,1024/1900023425,28 Jul 2023,"1,483.68",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264123,26 Jul 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264141,26 Jul 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264151,26 Jul 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264154,26 Jul 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264530,02 Aug 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265054,09 Aug 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265193,09 Aug 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265195,09 Aug 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265485,16 Aug 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265494,16 Aug 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265495,16 Aug 2023,"1,482.95",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265510,16 Aug 2023,"1,482.95",
TRANSPORT TRADING LTD,One Time Supplier - Fares11011873662024,Fares Refund Control  (TTL Only),1004/1101187366,07 Aug 2023,"1,481.80",
LUL NOMINEE SSL LIMITED,RS Components Ltd,Plant & Equipment Purchases,1031/5110292398,24 Jul 2023,"1,480.18",
LUL NOMINEE SSL LIMITED,RS Components Ltd,Plant & Equipment Purchases,1031/5110299228,07 Aug 2023,"1,480.18",
LONDON UNDERGROUND LTD,PANDROL UK LTD,Track General Maintenance,1005/5110303193,14 Aug 2023,"1,480.00",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264083,26 Jul 2023,"1,479.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264084,26 Jul 2023,"1,479.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264586,02 Aug 2023,"1,479.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265069,09 Aug 2023,"1,479.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265070,09 Aug 2023,"1,479.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265394,16 Aug 2023,"1,479.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264587,02 Aug 2023,"1,479.24",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265405,16 Aug 2023,"1,479.24",
LONDON UNDERGROUND LTD,Santon Switchgear Ltd,Fleet,1005/5110316699,16 Aug 2023,"1,479.00",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900005854,16 Aug 2023,"1,478.92",
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110277467,01 Aug 2023,"1,478.29",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Stock of Fleet,1005/5110303149,14 Aug 2023,"1,477.84",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265299,16 Aug 2023,"1,477.62",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900264024,26 Jul 2023,"1,476.63",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178199,26 Jul 2023,"1,476.30",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178458,26 Jul 2023,"1,476.30",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181523,09 Aug 2023,"1,476.30",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182591,16 Aug 2023,"1,476.30",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Signalling Systems,1031/5110287919,07 Aug 2023,"1,474.62",
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110304405,26 Jul 2023,"1,474.20",
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Maintenance Materials,1005/5110300566,02 Aug 2023,"1,472.98",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178201,26 Jul 2023,"1,472.30",
