Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  11,,,,,,,,,
Start Date: 07/01/2024,,,,,,,,,
End Date: 03/02/2024,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208978,31-Jan-24,"2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208847,31-Jan-24,"2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207096,24-Jan-24,"2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206395,10-Jan-24,"2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208277,31-Jan-24,"2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208394,31-Jan-24,"2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208390,31-Jan-24,"2,682.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208495,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207045,24-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208850,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207033,24-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207739,24-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208512,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207044,24-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208835,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207290,24-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208223,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208001,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208598,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208206,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209041,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206450,10-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208946,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207988,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207987,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206565,10-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209059,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207991,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207989,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208086,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208077,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208068,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208108,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208789,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208087,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208139,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206440,10-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208968,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208191,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208668,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206536,10-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208674,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207981,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208918,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207966,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208586,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208705,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207973,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207971,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208575,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207969,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207975,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208903,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207984,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208519,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208536,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207985,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208899,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208559,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206560,10-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208919,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207983,31-Jan-24,"2,682.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208922,31-Jan-24,"2,682.00",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007112,31-Jan-24,"2,681.10",,,,
LONDON RIVER SERVICES LTD,EDF Energy,Electricity,1007/1900005442,15-Jan-24,"2,680.41",,,,
LONDON UNDERGROUND LTD,LH-PLC,Fleet,1005/5110376158,09-Jan-24,"2,680.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208669,31-Jan-24,"2,677.76",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209051,31-Jan-24,"2,677.75",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208724,31-Jan-24,"2,677.75",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206480,10-Jan-24,"2,677.75",,,,
SURFACE TRANSPORT CORP,McGregor Boyall Associates Limited,Management & Support Consultancy,1002/5110388891,15-Jan-24,"2,676.00",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007120,31-Jan-24,"2,676.00",,,,
LONDON UNDERGROUND LTD,PERCY LANE PRODUCTS,Stock of Fleet,1005/5110382523,12-Jan-24,"2,676.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208232,31-Jan-24,"2,675.70",,,,
LONDON UNDERGROUND LTD,C E F,Fleet,1005/5110385291,15-Jan-24,"2,674.32",,,,
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Track General Maintenance,1005/5110368809,17-Jan-24,"2,670.70",,,,
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Track General Maintenance,1005/5110382417,29-Jan-24,"2,670.70",,,,
RFL (IINFRASTRUCTURE) LTD,BT SERVICE AGILITY,Telephony Fixed,1025/1900001848,24-Jan-24,"2,670.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208522,31-Jan-24,"2,669.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206671,17-Jan-24,"2,668.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208964,31-Jan-24,"2,668.90",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007107,31-Jan-24,"2,666.91",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206376,10-Jan-24,"2,666.91",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208605,31-Jan-24,"2,666.91",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208965,31-Jan-24,"2,666.91",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208683,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208906,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208909,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208929,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207964,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208508,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208807,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208451,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208654,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209066,31-Jan-24,"2,666.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206321,10-Jan-24,"2,666.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208423,31-Jan-24,"2,666.80",,,,
TFL CORPORATE,Wragge & Co,Legal Fees,1001/5110393368,01-Feb-24,"2,665.00",,,,
LONDON UNDERGROUND LTD,Specialised Tools & Equipment Ltd,Track General Maintenance,1005/5110387132,19-Jan-24,"2,663.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275668,24-Jan-24,"2,662.80",,,,
RAIL FOR LONDON LIMITED,Simoco EMEA Ltd,Connect PFI Service Costs,1020/5110386067,31-Jan-24,"2,660.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206487,10-Jan-24,"2,659.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208109,31-Jan-24,"2,659.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208699,31-Jan-24,"2,659.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208112,31-Jan-24,"2,659.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208633,31-Jan-24,"2,659.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207995,31-Jan-24,"2,658.86",,,,
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Telephony Fixed,1005/1900275137,12-Jan-24,"2,658.71",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208658,31-Jan-24,"2,655.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208689,31-Jan-24,"2,655.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208743,31-Jan-24,"2,655.55",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207833,24-Jan-24,"2,655.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208959,31-Jan-24,"2,655.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208614,31-Jan-24,"2,655.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208251,31-Jan-24,"2,655.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208600,31-Jan-24,"2,655.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208698,31-Jan-24,"2,655.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206421,10-Jan-24,"2,655.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208877,31-Jan-24,"2,654.65",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206488,10-Jan-24,"2,654.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208222,31-Jan-24,"2,654.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208110,31-Jan-24,"2,654.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208467,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208863,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209043,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208701,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208894,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208056,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209016,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208039,31-Jan-24,"2,654.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208596,31-Jan-24,"2,653.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208235,31-Jan-24,"2,653.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208828,31-Jan-24,"2,653.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208697,31-Jan-24,"2,653.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208212,31-Jan-24,"2,653.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208721,31-Jan-24,"2,653.95",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208700,31-Jan-24,"2,653.95",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208811,31-Jan-24,"2,653.95",,,,
LONDON UNDERGROUND LTD,EVERSHEDS,Legal Fees,1005/5110391923,24-Jan-24,"2,653.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207623,24-Jan-24,"2,653.48",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208328,31-Jan-24,"2,651.33",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208549,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206783,17-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208360,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206761,17-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208392,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208537,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206322,10-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208989,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206638,17-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208704,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208492,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208048,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208058,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208428,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207367,24-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206924,24-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206923,24-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208342,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206520,10-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209010,31-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206940,24-Jan-24,"2,651.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208593,31-Jan-24,"2,651.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206486,10-Jan-24,"2,651.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206550,10-Jan-24,"2,650.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208921,31-Jan-24,"2,650.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208800,31-Jan-24,"2,650.63",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007110,31-Jan-24,"2,650.55",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208465,31-Jan-24,"2,650.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208854,31-Jan-24,"2,650.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208264,31-Jan-24,"2,650.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208741,31-Jan-24,"2,650.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206328,10-Jan-24,"2,650.45",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208638,31-Jan-24,"2,650.40",,,,
LONDON BUS SERVICES LTD,AVS Engineering & Maintenance Ltd,Building Maintenance & Repairs,1006/5110392587,24-Jan-24,"2,650.00",,,,
LONDON TRANSPORT MUSEUM,Precise Media Monitoring Ltd,Monitoring Of PR And Social Media,1011/5110395011,26-Jan-24,"2,649.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208306,31-Jan-24,"2,649.75",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208303,31-Jan-24,"2,649.75",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207259,24-Jan-24,"2,649.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209065,31-Jan-24,"2,647.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208696,31-Jan-24,"2,647.20",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110390170,17-Jan-24,"2,647.17",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110390148,17-Jan-24,"2,647.17",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110390166,17-Jan-24,"2,647.17",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110390161,17-Jan-24,"2,647.17",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110390168,17-Jan-24,"2,647.17",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110390174,17-Jan-24,"2,647.17",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110390164,17-Jan-24,"2,647.17",,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110389709,17-Jan-24,"2,647.17",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206390,10-Jan-24,"2,647.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208449,31-Jan-24,"2,647.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208063,31-Jan-24,"2,647.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208064,31-Jan-24,"2,647.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208503,31-Jan-24,"2,646.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208244,31-Jan-24,"2,645.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206678,17-Jan-24,"2,645.90",,,,
TRANSPORT TRADING LTD,Novacroft Direct Ltd,Manage IT Services,1004/5110388049,15-Jan-24,"2,645.60",,,,
RAIL FOR LONDON LIMITED,Total Gas & Power Ltd,Gas,1020/5110331271,15-Jan-24,"2,645.27",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208958,31-Jan-24,"2,645.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208817,31-Jan-24,"2,644.70",,,,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,Plant & Equipment Purchases,1005/5110379495,15-Jan-24,"2,644.00",,,,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,Plant & Equipment Purchases,1005/5110385304,29-Jan-24,"2,644.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208657,31-Jan-24,"2,643.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206495,10-Jan-24,"2,643.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208551,31-Jan-24,"2,643.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209039,31-Jan-24,"2,643.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206347,10-Jan-24,"2,643.70",,,,
LONDON UNDERGROUND LTD,Econ Construction Ltd,Non Recyclable Waste Disposal/Refuse Collection,1005/5110388909,12-Jan-24,"2,643.10",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208594,31-Jan-24,"2,642.10",,,,
LONDON UNDERGROUND LTD,Tidyco Ltd,Fleet,1005/5110382882,17-Jan-24,"2,640.16",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110383536,01-Feb-24,"2,640.00",,,,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012359612024,Fares Refund Control  (TTL Only),1004/1101235961,22-Jan-24,"2,639.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208585,31-Jan-24,"2,639.25",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077907,31-Jan-24,"2,639.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208583,31-Jan-24,"2,639.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208121,31-Jan-24,"2,639.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208642,31-Jan-24,"2,638.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206399,10-Jan-24,"2,638.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208003,31-Jan-24,"2,638.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208030,31-Jan-24,"2,638.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208628,31-Jan-24,"2,638.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208248,31-Jan-24,"2,638.60",,,,
