Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  12,,,,,,
Start Date:  04 February 2024,,,,,,
End Date: 02 March 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213439,28/02/2024,"£2,698",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212481,21/02/2024,"£2,698",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211415,14/02/2024,"£2,698",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209601,07/02/2024,"£2,696",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213391,28/02/2024,"£2,694",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212389,21/02/2024,"£2,694",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209200,07/02/2024,"£2,694",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210742,14/02/2024,"£2,694",
LONDON UNDERGROUND LTD,Motivair Compressors Ltd,Lift Maintenance,1005/5110401708,08/02/2024,"£2,692",
LONDON UNDERGROUND LTD,RJC (UK) LTD,Lift Maintenance,1005/5110394610,20/02/2024,"£2,692",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Signalling Systems,1031/5110399189,28/02/2024,"£2,691",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Signalling Systems,1031/5110399186,28/02/2024,"£2,691",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210485,14/02/2024,"£2,690",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209886,07/02/2024,"£2,690",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211623,21/02/2024,"£2,690",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212737,28/02/2024,"£2,690",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211280,14/02/2024,"£2,689",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209408,07/02/2024,"£2,689",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213593,28/02/2024,"£2,689",
LONDON BUS SERVICES LTD,TRL Ltd,Health & Safety Systems & Assurance,1006/5110395296,20/02/2024,"£2,688",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210528,14/02/2024,"£2,687",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212938,28/02/2024,"£2,687",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209722,07/02/2024,"£2,687",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211840,21/02/2024,"£2,687",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209994,07/02/2024,"£2,686",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213414,28/02/2024,"£2,686",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211380,14/02/2024,"£2,686",
TRANSPORT TRADING LTD,One Time Supplier - Fares11012430712024,Fares Refund Control  (TTL Only),1004/1101243071,16/02/2024,"£2,685",
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033/5110387978,06/02/2024,"£2,685",
TFL CORPORATE,Corporate Document Services Ltd,Advertising,1001/5110407504,20/02/2024,"£2,685",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007326,21/02/2024,"£2,683",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007372,28/02/2024,"£2,683",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007195,07/02/2024,"£2,683",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007258,14/02/2024,"£2,683",
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008752,07/02/2024,"£2,683",
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110414966,29/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210512,14/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210461,14/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211597,21/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210864,14/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210208,07/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209687,07/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209686,07/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209940,07/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209938,07/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212982,28/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212981,28/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212811,28/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213577,28/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213297,28/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212800,28/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211712,21/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211680,21/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211672,21/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212054,21/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212622,21/02/2024,"£2,683",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212624,21/02/2024,"£2,683",
LONDON UNDERGROUND LTD,Robert Stevens & Sons Ltd,Connect PFI Service Costs,1005/5110397893,05/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210670,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210671,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210679,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210661,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210665,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210669,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210770,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210794,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210795,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210681,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210682,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210765,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210335,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210369,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210473,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210323,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210332,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210333,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210614,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210648,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210658,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210478,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210479,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210569,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211177,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211241,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211243,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211103,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211111,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211175,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211279,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211333,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211368,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211245,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211247,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211269,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210964,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210971,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210979,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210796,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210890,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210962,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211011,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211019,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211080,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210980,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210997,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211000,14/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209460,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209461,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209470,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209446,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209447,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209448,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209549,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209583,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209585,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209499,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209528,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209545,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209376,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209391,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209392,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209235,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209305,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209314,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209443,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209444,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209445,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209440,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209441,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209442,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210243,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210254,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210270,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210123,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210180,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210240,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210310,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210311,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210315,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210275,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210301,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210308,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209649,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209875,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209876,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209586,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209598,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209615,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209993,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209995,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210004,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209884,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209965,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209992,07/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213151,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213152,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213165,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213056,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213057,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213117,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213420,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213422,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213427,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213381,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213401,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213418,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213053,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212844,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212860,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212921,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212755,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212761,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212767,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213007,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213042,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213043,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212923,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212925,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213004,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213594,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213596,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213629,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213520,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213583,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213587,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213668,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213761,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213768,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213637,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213640,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213667,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213516,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213432,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213433,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213434,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213429,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213430,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213431,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213489,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213498,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213515,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213444,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213457,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213484,28/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211784,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211786,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211787,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211770,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211781,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211782,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211985,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211990,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211991,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211792,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211901,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211925,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211752,21/02/2024,"£2,682",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211383,14/02/2024,"£2,682",
