Invoice Date,Transaction Number,Invoice Number,Amount,Supplier Number(T),Supplier Number,VAT Registration Number,Text,Expense Area(T),Expense Code,Expense Code(T),Expense Type(T)
26/01/2023,60073697,CD-223445082,51.68,Waterlogic GB Limited,RC300217,828 382 407,Day Opportunities Services,R4000,Furniture & Equipment,,
01/01/2023,60073700,22558,-752.6,Recycle Force Ltd,RC302063,,Waste Management,R5021,TPP - Waste Disposal,,
01/01/2023,60073703,P18705,5225.8,Recycle Force Ltd,RC302063,,Waste Management,R5021,TPP - Waste Disposal,,
27/01/2023,60073704,PA Support Jan 23,130.3,Redacted Personal Data,RC302212,,SEN Funding EOTAS & Tuition,R4400,Professional Fees,,
06/01/2023,60073706,OP/C033206,-216.34,Phoenix Software Ltd,RC500565,755 3490 15,Development Control,C1002,Computer Software,,
27/01/2023,60073707,RCC00037,6787.88,Snowdrop Home Care Rutland Ltd,RC301472,,ASC S&R Homecare OP,R5029,TPP - Home Care,,
06/01/2023,60073708,OP/C033207,-216.34,Phoenix Software Ltd,RC500565,755 3490 15,Development Control,C1002,Computer Software,,
27/01/2023,60073709,SI-48,450,LIEM,RC502087,,Libraries,R4405,Training Charges,,
24/01/2023,60073710,28743,96,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
24/01/2023,60073711,28744,96,Word Language Services Limited,RC300901,243 5458 05,Homes for Ukraine,R4400,Professional Fees,,
27/01/2023,60073712,6833962,260.06,Espo,RC502268,705 1805 61,Management of Community Support Services,R4000,Furniture & Equipment,,
27/01/2023,60073713,6833963,99.56,Espo,RC502268,705 1805 61,Management of Community Support Services,R4000,Furniture & Equipment,,
27/01/2023,60073715,Redacted Personal Data,50.7,One off Invoice Payments - BACS,RC300802,,Parking,R9313,Fees - Parking,,
25/01/2023,60073718,22/23 ? 01151,525,Pear Tree Ecology,RC302161,,Capital Programme Places - Highways,C1015,Engineering Works,,
30/01/2023,60073740,ARG 01290,13996.71,A & R Guardian Services Ltd,RC509277,,ASC S&R Homecare OP,R5029,TPP - Home Care,,
31/01/2023,5423821,,2457.91,Braintree Fees January 2023,,,Corporate Financial Expenses,R4403,Bank Charges,,
31/01/2023,5423823,,1372.2,Gov Pay Web Fees January 2023,,,Corporate Financial Expenses,R4403,Bank Charges,,
31/01/2023,5424383,,83.3,PCARD IRONMONGERYDIRECT LTD,,,The King Centre,R2003,R & M - Emergency Works,,
31/01/2023,5424383,,83.3,PCARD IRONMONGERYDIRECT LTD,,,The King Centre,R2003,R & M - Emergency Works,,
31/01/2023,5424383,,10.81,PCARD AMZNMKTPLACE,,,Transport Fleet,R3004,Vehicle Maintenance,,
31/01/2023,5424383,,76.17,PCARD AMAZON.CO.UK 1H5HD69J4,,,Transport Fleet,R3004,Vehicle Maintenance,,
31/01/2023,5424383,,41.02,PCARD AMAZON.CO.UK 1H1Z79UW4,,,Transport Fleet,R3004,Vehicle Maintenance,,
31/01/2023,5424383,,49.99,PCARD AMZNMKTPLACE,,,Transport Fleet,R3004,Vehicle Maintenance,,
31/01/2023,5424383,,90.26,PCARD COMMUNITY TRANSPORT AS,,,Transport Fleet,R3004,Vehicle Maintenance,,
31/01/2023,5424383,,18.82,PCARD TRAINLINE,,,Revenues,R3300,Public Transport,,
31/01/2023,5424383,,23.82,PCARD TRAINLINE,,,Children Looked After,R3300,Public Transport,,
31/01/2023,5424383,,26.33,PCARD TRAINLINE,,,Children Looked After,R3300,Public Transport,,
31/01/2023,5424383,,18.22,PCARD TRAINLINE.COM,,,Children Looked After,R3300,Public Transport,,
31/01/2023,5424383,,74.49,PCARD TRAINLINE,,,Children Looked After,R3300,Public Transport,,
31/01/2023,5424383,,51.66,PCARD TRAINLINE.COM,,,Children Looked After,R3300,Public Transport,,
31/01/2023,5424383,,44.62,PCARD TRAINLINE,,,Children Looked After,R3300,Public Transport,,
31/01/2023,5424383,,-20.2,PCARD TRAINLINE,,,Children Looked After,R3300,Public Transport,,
31/01/2023,5424383,,23.32,PCARD TRAINLINE.COM,,,Crime And Disorder,R3300,Public Transport,,
31/01/2023,5424383,,83.37,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,-8.32,PCARD AMZ TOOAIEFER,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,8.32,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,4.66,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,21.12,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,8.32,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,15.41,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,25.79,PCARD AMAZON.CO.UK 1H5IF6WX4,,,WHZAN ASC Project,R4000,Furniture & Equipment,,
31/01/2023,5424383,,5.17,PCARD AMZNMKTPLACE,,,Day Opportunities Services,R4000,Furniture & Equipment,,
31/01/2023,5424383,,20.17,PCARD AMZNMKTPLACE AMAZON.CO,,,Day Opportunities Services,R4000,Furniture & Equipment,,
31/01/2023,5424383,,34.2,PCARD AMZNMKTPLACE,,,Day Opportunities Services,R4000,Furniture & Equipment,,
31/01/2023,5424383,,38.07,PCARD BAKER ROSS,,,Museums Service,R4000,Furniture & Equipment,,
31/01/2023,5424383,,105,PCARD GROUP FOR ED IN MUSEUM,,,Museums Service,R4000,Furniture & Equipment,,
31/01/2023,5424383,,172.2,PCARD RADAR KEY COMPANY,,,Museums Service,R4000,Furniture & Equipment,,
31/01/2023,5424383,,8.45,PCARD EBAY O 03-09543-88080,,,Museums Service,R4000,Furniture & Equipment,,
31/01/2023,5424383,,-21.89,PCARD BAKER ROSS,,,Museums Service,R4000,Furniture & Equipment,,
31/01/2023,5424383,,124.99,PCARD AMAZON.CO.UK 1N48Y6QU4,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,23.72,PCARD AMAZON.CO.UK 1N3HG3Q94,,,WHZAN ASC Project,R4000,Furniture & Equipment,,
31/01/2023,5424383,,23.72,PCARD AMAZON.CO.UK 1N0JG4QQ4,,,WHZAN ASC Project,R4000,Furniture & Equipment,,
31/01/2023,5424383,,135.63,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4000,Furniture & Equipment,,
31/01/2023,5424383,,13.41,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4000,Furniture & Equipment,,
31/01/2023,5424383,,114,PCARD WIX.COM 1032080447,,,Prison Library Service - Stocken,R4000,Furniture & Equipment,,
31/01/2023,5424383,,144.11,PCARD AMAZON.CO.UK 1A1CP8Z74,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,27.48,PCARD AMZNMKTPLACE,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,23.95,PCARD AMZNMKTPLACE,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,22.49,PCARD AMZNMKTPLACE,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,4.75,PCARD AMZNMKTPLACE AMAZON.CO,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,2.44,PCARD AMZNMKTPLACE,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,7.06,PCARD AMZNMKTPLACE,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,3.49,PCARD AMZNMKTPLACE,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,71.94,PCARD TOOLSTATION LTD,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,15.17,PCARD HG BUILDBASE OAKHAM,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,76.27,PCARD TRAVIS PERKINS,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,6.78,PCARD WWW.SCREWFIX.COM,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,8.99,PCARD WWW.SCREWFIX.COM,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,10,PCARD WILKO RETAIL LIMITED,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,10.5,PCARD WILKO RETAIL LIMITED,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,10.73,PCARD AMZNMKTPLACE,,,Children's Centres - Revenue,R4000,Furniture & Equipment,,
31/01/2023,5424383,,8.68,PCARD AMZNMKTPLACE AMAZON.CO,,,Aiming High,R4000,Furniture & Equipment,,
31/01/2023,5424383,,77.68,PCARD RS COMPONENTS,,,Admin Buildings,R4000,Furniture & Equipment,,
31/01/2023,5424383,,7.19,PCARD WWW.SCREWFIX.COM,,,Admin Buildings,R4000,Furniture & Equipment,,
31/01/2023,5424383,,155.69,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,23.72,PCARD AMAZON.CO.UK 1N5H59D74,,,WHZAN ASC Project,R4000,Furniture & Equipment,,
31/01/2023,5424383,,155.69,PCARD AMZNMKTPLACE,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,22.55,PCARD AMAZON.CO.UK 1N92T0QW4,,,WHZAN ASC Project,R4000,Furniture & Equipment,,
31/01/2023,5424383,,23.72,PCARD AMAZON.CO.UK 1N9GH8DP4,,,WHZAN ASC Project,R4000,Furniture & Equipment,,
31/01/2023,5424383,,100.87,PCARD AMAZON.CO.UK 1N85U56Z4,,,Internal Homecare Staffing,R4000,Furniture & Equipment,,
31/01/2023,5424383,,29.96,PCARD AMZNMKTPLACE,,,WHZAN ASC Project,R4000,Furniture & Equipment,,
31/01/2023,5424383,,15.97,PCARD TOOLSTATION LTD,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,7.98,PCARD AMZNMKTPLACE,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,2.99,PCARD CANCER RESEARCH LTD,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,8.5,PCARD WILKO RETAIL LIMITED,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,29.07,PCARD AMZNMKTPLACE,,,Museums Service,R4000,Furniture & Equipment,,
31/01/2023,5424383,,2.99,PCARD QD-OAKHAM,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,94.98,PCARD WWW.SCREWFIX.COM,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,35.25,PCARD WILKO RETAIL LIMITED,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,20.82,PCARD AMAZON.CO.UK 1A2WW3LA4,,,The King Centre,R4000,Furniture & Equipment,,
31/01/2023,5424383,,14.96,PCARD AMZNMKTPLACE,,,Management of Community Support Services,R4000,Furniture & Equipment,,
31/01/2023,5424383,,10.82,PCARD AMZNMKTPLACE,,,Day Opportunities Services,R4000,Furniture & Equipment,,
31/01/2023,5424383,,5.32,PCARD AMZNMKTPLACE,,,Management of Community Support Services,R4000,Furniture & Equipment,,
31/01/2023,5424383,,25.56,PCARD MOLE COUNTRY STORES,,,Parking,R4000,Furniture & Equipment,,
31/01/2023,5424383,,29.66,PCARD BIGCOMMERCE,,,Prison Library Service - Stocken,R4000,Furniture & Equipment,,
31/01/2023,5424383,,0.82,PCARD,,,Prison Library Service - Stocken,R4000,Furniture & Equipment,,
31/01/2023,5424383,,31.64,PCARD AMZNMKTPLACE,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,33.23,PCARD ALDI,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,6.34,PCARD LIDL GB OAKHAM,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,32.56,PCARD ALDI,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,3.6,PCARD CENTRAL ENG COOP,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,3.9,PCARD CENTRAL ENG COOP,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,22.55,PCARD AMAZON.CO.UK 161TQ2ZM4,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,-12.99,PCARD AMZ EASIER TO,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,32.96,PCARD ALDI,,,Day Opportunities Services,R4100,Refreshments & Hospitality,,
31/01/2023,5424383,,7.91,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,7.49,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,10.37,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,4.16,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,31.12,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,9.28,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,9.37,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,15.11,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,8.71,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,10.68,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,4.15,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,15.13,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,50.63,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,6.11,PCARD AMZNMKTPLACE,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,6.15,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,5.48,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,68.31,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,3.2,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,9.98,PCARD AMZNMKTPLACE AMAZON.CO,,,Prison Library Service - Stocken,R4309,Books,,
31/01/2023,5424383,,1.25,PCARD WILKO RETAIL LIMITED,,,Children's Centres - Revenue,R4401,Fees and Charges,,
31/01/2023,5424383,,35,PCARD EB  EARLY YEARS CONFER,,,Children's Centres - Revenue,R4401,Fees and Charges,,
31/01/2023,5424383,,53.32,PCARD AMZNMKTPLACE,,,Oakham Castle,R4401,Fees and Charges,,
31/01/2023,5424383,,5.5,PCARD WILKO RETAIL LIMITED,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,100.9,PCARD ALDI,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,62.5,PCARD HOAGIES,,,Virtual School Head Resp,R4401,Fees and Charges,,
31/01/2023,5424383,,11.49,PCARD AMZNMKTPLACE,,,Libraries,R4401,Fees and Charges,,
31/01/2023,5424383,,95.4,PCARD WHICH?,,,Libraries,R4401,Fees and Charges,,
31/01/2023,5424383,,2,PCARD WILKO RETAIL LIMITED,,,Children's Centres - Revenue,R4401,Fees and Charges,,
31/01/2023,5424383,,161,PCARD WWW.FILMBANK.CO.UK,,,Museums Service,R4401,Fees and Charges,,
31/01/2023,5424383,,10,PCARD WILKO RETAIL LIMITED,,,Museums Service,R4401,Fees and Charges,,
31/01/2023,5424383,,13.16,PCARD ZOOM.US 888-799-9666,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,20.93,PCARD ALDI,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,8.15,PCARD LIDL GB OAKHAM,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,15,PCARD EB  RISK ASSESSMENT FO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,157.8,PCARD PAYPAL  READINGAGEN,,,Libraries,R4401,Fees and Charges,,
31/01/2023,5424383,,350,PCARD ROLAND DG (U.K.) LIMIT,,,Libraries,R4401,Fees and Charges,,
31/01/2023,5424383,,27.56,PCARD AMZNMKTPLACE,,,Libraries,R4401,Fees and Charges,,
31/01/2023,5424383,,3.79,PCARD AMZNMKTPLACE,,,Libraries,R4401,Fees and Charges,,
31/01/2023,5424383,,19,PCARD RUTLAND COUNTY COUNCIL,,,Parking,R4401,Fees and Charges,,
31/01/2023,5424383,,5.3,PCARD RUTLAND COUNTY COUNCIL,,,Parking,R4401,Fees and Charges,,
31/01/2023,5424383,,21.16,PCARD ALDI,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,5.84,PCARD AMZNMKTPLACE AMAZON.CO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,33.9,PCARD AMZNMKTPLACE AMAZON.CO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,3.84,PCARD AMZNMKTPLACE AMAZON.CO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,3.99,PCARD AMZNMKTPLACE AMAZON.CO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,0.37,PCARD AMZNMKTPLACE AMAZON.CO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,24.49,PCARD AMZNMKTPLACE AMAZON.CO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,14.11,PCARD AMZNMKTPLACE AMAZON.CO,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,-25,PCARD EB  RESOURCE HUB TRAIN,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,-25,PCARD EB  RESOURCE HUB TRAIN,,,Early Intervention Youth Services,R4401,Fees and Charges,,
31/01/2023,5424383,,166,PCARD RTPI,,,Libraries,R4401,Fees and Charges,,
31/01/2023,5424383,,14.64,PCARD AMZNMKTPLACE,,,Development Control,R4401,Fees and Charges,,
31/01/2023,5424383,,124.96,PCARD AMZNMKTPLACE,,,Development Control,R4401,Fees and Charges,,
31/01/2023,5424383,,43.73,PCARD BUYBRANDTOOLS LIMITED,,,Development Control,R4401,Fees and Charges,,
31/01/2023,5424383,,29.45,PCARD AMAZON.CO.UK 167L74W74,,,Education Improvement Consultancy,R4401,Fees and Charges,,
31/01/2023,5424383,,60,PCARD ZETTLE_ PERRYS PRINTIN,,,School Sports/Games Staffing,R4401,Fees and Charges,,
31/01/2023,5424383,,58.8,PCARD ZETTLE_ PERRYS PRINTIN,,,School Sports/Games Staffing,R4401,Fees and Charges,,
31/01/2023,5424383,,159,PCARD TVLICENSING.CO.UK,,,Property Services,R4401,Fees and Charges,,
31/01/2023,5424383,,12,PCARD TIMPSON LTD,,,Aiming High,R4401,Fees and Charges,,
31/01/2023,5424383,,17.45,PCARD THE LORD NELSON,,,Aiming High,R4401,Fees and Charges,,
31/01/2023,5424383,,10.99,PCARD CANVA  03655-21685093,,,Aiming High,R4401,Fees and Charges,,
31/01/2023,5424383,,456.13,PCARD TRAINLINE.COM,,,Aiming High,R4401,Fees and Charges,,
31/01/2023,5424383,,25.5,PCARD CENTRAL ENG COOP,,,Aiming High,R4401,Fees and Charges,,
31/01/2023,5424383,,13.16,PCARD ZOOM.US 888-799-9666,,,Aiming High,R4401,Fees and Charges,,
31/01/2023,5424383,,240,PCARD KAHOOT! ASA,,,Aiming High,R4401,Fees and Charges,,
31/01/2023,5424383,,1.1,PCARD RUTLAND COUNTY COUNCIL,,,Parking,R4401,Fees and Charges,,
31/01/2023,5424383,,1.1,PCARD RUTLAND COUNTY COUNCIL,,,Parking,R4401,Fees and Charges,,
31/01/2023,5424383,,10.37,PCARD AMZNMKTPLACE AMAZON.CO,,,IT Operational Support,R4531,Computing - Software,,
31/01/2023,5424383,,43.89,PCARD ZOOM.US 888-799-9666,,,IT Operational Support,R4531,Computing - Software,,
31/01/2023,5424383,,11.94,PCARD SOLARWINDS,,,IT Operational Support,R4531,Computing - Software,,
31/01/2023,5424383,,67.98,PCARD MSFT   E0200LIGH6,,,IT Operational Support,R4531,Computing - Software,,
31/01/2023,5424383,,0.88,PCARD AWS EMEA,,,IT Operational Support,R4531,Computing - Software,,
31/01/2023,5424383,,0.02,PCARD,,,IT Operational Support,R4531,Computing - Software,,
31/01/2023,5424383,,1918.7,PCARD ZOOM.US 888-799-9666,,,IT Operational Support,R4531,Computing - Software,,
31/01/2023,5424383,,75,PCARD SOUNDCLOUD YEARLY NEXT,,,Civic Expenses,R4603,Public/Civic Functions,,
31/01/2023,5424383,,9,PCARD SP FLAGS AND FLAGPOL,,,Civic Expenses,R4603,Public/Civic Functions,,
31/01/2023,5424383,,107.58,PCARD MAILCHIMP,,,Communication,R4701,Subscriptions,,
